Time,Mean Hourly Price (USD)
2030-03-12 23:00:00,1060.59211364726
2030-03-15 15:00:00,524.7480564836026
2030-03-15 16:00:00,529.8053680901359
2030-07-01 00:00:00,326.55197622838335
2030-07-14 16:00:00,10325.418158535005
2030-07-14 17:00:00,10317.14378627849
2030-10-30 16:00:00,336.07707418690586
2030-11-13 08:00:00,6559.9583494928
2030-11-13 09:00:00,6887.374973070063
2030-11-13 10:00:00,5976.639650150062
2030-11-14 01:00:00,4988.245047138455
