Link,bus0,bus1,p_nom,carrier,underwater_fraction,efficiency,length,capital_cost,p_nom_min,p_min_pu,p_nom_max,marginal_cost,p_nom_opt,type,build_year,lifetime,p_nom_mod,p_nom_extendable,p_set,p_max_pu,marginal_cost_quadratic,stand_by_cost,terrain_factor,committable,start_up_cost,shut_down_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down
p29||p31_fwd,p29,p31,1811.38,AC,,0.983535,264.971245,4724.72043174853,1811.38,0.0,inf,0.009369772062050618,1811.38,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p31||p34_fwd,p31,p34,1657.636,AC,,0.96745,523.82715,9550.823956772052,1657.636,0.0,inf,0.010907636806628953,1657.636,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p31||p59_fwd,p31,p59,137.607,AC,,0.973523,426.09436099999994,7074.535616763962,137.607,0.0,inf,0.009205759770762316,137.607,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p33||p34_fwd,p33,p34,2324.652,AC,,0.99255,119.89285,2385.8971607411995,2324.652,0.0,inf,0.010250417066277603,2324.652,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p35||p36_fwd,p35,p36,508.11,AC,,0.97658,376.89806,5711.514484575929,508.11,0.0,inf,0.009883394776092442,508.11,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p36||p37_fwd,p36,p37,2832.693,AC,,0.981767,293.423669,4284.730599613111,2832.693,0.0,inf,0.009847036097953185,2832.693,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p36||p38_fwd,p36,p38,3694.892,AC,,0.968121,513.0287470000001,7392.287194728851,3694.892,0.0,inf,0.009743983565848558,3694.892,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p37||p38_fwd,p37,p38,247.822,AC,,0.975116,400.458212,5824.203763713519,247.822,0.0,inf,0.010736629420344892,247.822,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p37||p42_fwd,p37,p42,774.635,AC,,0.9937,101.38589999999999,1445.2031098749649,774.635,0.0,inf,0.00956095396129362,774.635,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p37||p43_fwd,p37,p43,1530.021,AC,,0.977712,358.68078399999996,5341.448298980442,1530.021,0.0,inf,0.009041152314787247,1530.021,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p38||p39_fwd,p38,p39,9.851,AC,,0.961821,614.4146470000001,9110.880405029748,9.851,0.0,inf,0.010836194031918213,9.851,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p38||p40_fwd,p38,p40,1036.443,AC,,0.977454,362.832778,5302.136563181788,1036.443,0.0,inf,0.01072896055514721,1036.443,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p38||p43_fwd,p38,p43,209.875,AC,,0.979453,330.662871,4823.824275426549,209.875,0.0,inf,0.009553803580092005,209.875,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p38||p44_fwd,p38,p44,3128.909,AC,,0.991595,135.261665,1955.4170293215423,3128.909,0.0,inf,0.010046975096650037,3128.909,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p38||p45_fwd,p38,p45,1564.881,AC,,0.988162,190.50893399999998,2818.1195392288246,1564.881,0.0,inf,0.009218176394528634,1564.881,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p39||p40_fwd,p39,p40,1001.263,AC,,0.971044,465.988908,6750.156958594112,1001.263,0.0,inf,0.009186854137522151,1001.263,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p40||p41_fwd,p40,p41,2415.526,AC,,0.987463,201.757941,2952.4509759723437,2415.526,0.0,inf,0.010674932216867418,2415.526,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p40||p45_fwd,p40,p45,1262.628,AC,,0.979053,337.100071,4903.807236766714,1262.628,0.0,inf,0.009820531435138466,1262.628,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p40||p52_fwd,p40,p52,785.0,AC,,0.97334,429.03938000000005,6168.182569306286,785.0,0.0,inf,0.010323433080404615,785.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p40||p53_fwd,p40,p53,1248.418,AC,,0.974291,413.73493699999995,5940.979788681388,1248.418,0.0,inf,0.010886401116954306,1248.418,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p41||p45_fwd,p41,p45,1912.0,AC,,0.989254,172.935378,2550.808735062139,1912.0,0.0,inf,0.009490261183122925,1912.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p41||p53_fwd,p41,p53,134.649,AC,,0.971225,463.076075,6755.88478024658,134.649,0.0,inf,0.009026319662581724,134.649,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p41||p54_fwd,p41,p54,3785.197,AC,,0.98145,298.52515,4451.3067365179295,3785.197,0.0,inf,0.009048296811567545,3785.197,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p42||p43_fwd,p42,p43,1149.052,AC,,0.975915,387.599905,5804.944054531058,1149.052,0.0,inf,0.010418771384806345,1149.052,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p43||p44_fwd,p43,p44,1533.518,AC,,0.986626,215.22778200000002,3135.674891743273,1533.518,0.0,inf,0.010849103769586957,1533.518,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p43||p46_fwd,p43,p46,3324.176,AC,,0.985116,239.528212,3781.1082911958633,3324.176,0.0,inf,0.009934660546025742,3324.176,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p43||p68_fwd,p43,p68,2318.538,AC,,0.992534,120.15033799999999,1804.8236783444227,2318.538,0.0,inf,0.009750218296195037,2318.538,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p44||p45_fwd,p44,p45,13.751,AC,,0.983594,264.021758,3761.339791624146,13.751,0.0,inf,0.010085720849354808,13.751,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p44||p68_fwd,p44,p68,1405.1,AC,,0.99082,147.73373999999998,2110.496280023648,1405.1,0.0,inf,0.010717833675162882,1405.1,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p45||p54_fwd,p45,p54,130.357,AC,,0.9746049999999999,408.68173499999995,6150.3321957150765,130.357,0.0,inf,0.010304307747585882,130.357,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p45||p68_fwd,p45,p68,2016.746,AC,,0.985272,237.017704,3371.8348859039756,2016.746,0.0,inf,0.009465959793364212,2016.746,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p45||p69_fwd,p45,p69,1634.868,AC,,0.986904,210.753928,3064.0271628169,1634.868,0.0,inf,0.010549160409041147,1634.868,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p45||p70_fwd,p45,p70,2751.577,AC,,0.990687,149.87410899999998,2187.260736457934,2751.577,0.0,inf,0.00926922699467294,2751.577,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p46||p68_fwd,p46,p68,22.296,AC,,0.985232,237.661424,3726.3461660294506,22.296,0.0,inf,0.009331119941457426,22.296,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p46||p74_fwd,p46,p74,22.929,AC,,0.971152,464.25086400000004,7483.657889527724,22.929,0.0,inf,0.01022536456561798,22.929,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p46||p75_fwd,p46,p75,1092.0,AC,,0.982591,280.163037,4214.521445025968,1092.0,0.0,inf,0.009477566812285263,1092.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p46||p76_fwd,p46,p76,1195.1,AC,,0.98516,238.82012,3622.4358979605813,1195.1,0.0,inf,0.010409557095111061,1195.1,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p46||p77_fwd,p46,p77,338.226,AC,,0.99598,64.69386,998.3667647355244,338.226,0.0,inf,0.009699037054783914,338.226,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p46||p78_fwd,p46,p78,1232.377,AC,,0.988976,177.40923199999997,2793.273746998827,1232.377,0.0,inf,0.009554847920014771,1232.377,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p47||p48_fwd,p47,p48,1293.736,AC,,0.985235,237.613145,3497.0198987388503,1293.736,0.0,inf,0.010997836811945595,1293.736,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p48||p49_fwd,p48,p49,562.819,AC,,0.976141,383.96288699999997,5539.763756695119,562.819,0.0,inf,0.00908123224911692,562.819,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p48||p50_fwd,p48,p50,1170.579,AC,,0.967333,525.710031,7661.242547751103,1170.579,0.0,inf,0.010291645043366224,1170.579,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p49||p50_fwd,p49,p50,3432.0,AC,,0.97539,396.04873,5729.143186446108,3432.0,0.0,inf,0.00907739917002449,3432.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p49||p52_fwd,p49,p52,956.1,AC,,0.989237,173.208959,2464.773909102875,956.1,0.0,inf,0.010520420515838009,956.1,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p49||p53_fwd,p49,p53,40.315,AC,,0.975386,396.11310199999997,5693.2001208327765,40.315,0.0,inf,0.009460179914996581,40.315,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p50||p51_fwd,p50,p51,3874.831,AC,,0.989541,168.316687,2573.584919013701,3874.831,0.0,inf,0.009179663734144729,3874.831,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p50||p53_fwd,p50,p53,5393.0,AC,,0.983111,271.794677,3956.2090726197744,5393.0,0.0,inf,0.010296899423818095,5393.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p50||p56_fwd,p50,p56,673.858,AC,,0.980313,316.82289099999997,4817.701039551433,673.858,0.0,inf,0.010465202434585857,673.858,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p50||p57_fwd,p50,p57,1600.99,AC,,0.968445,507.814615,8323.728777653985,1600.99,0.0,inf,0.010356190629837688,1600.99,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p50||p85_fwd,p50,p85,169.291,AC,,0.969648,488.45473599999997,7649.651715290888,169.291,0.0,inf,0.009103801894268414,169.291,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p51||p53_fwd,p51,p53,921.608,AC,,0.985453,234.104871,3472.838581883405,921.608,0.0,inf,0.009588613891108313,921.608,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p51||p55_fwd,p51,p55,1344.687,AC,,0.983071,272.43839699999995,4110.604376113905,1344.687,0.0,inf,0.00990217669243975,1344.687,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p51||p56_fwd,p51,p56,2443.581,AC,,0.990321,155.764147,2473.178219877198,2443.581,0.0,inf,0.009574206579450992,2443.581,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p52||p53_fwd,p52,p53,611.9,AC,,0.980729,310.128203,4434.168672191906,611.9,0.0,inf,0.010621026912540741,611.9,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p53||p54_fwd,p53,p54,2275.075,AC,,0.981693,294.614551,4363.321003602688,2275.075,0.0,inf,0.009262230210305394,2275.075,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p53||p55_fwd,p53,p55,1772.045,AC,,0.977632,359.968224,5288.322760125059,1772.045,0.0,inf,0.010224358723381184,1772.045,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p54||p55_fwd,p54,p55,536.654,AC,,0.983138,271.360166,4112.027272184051,536.654,0.0,inf,0.010976429887254908,536.654,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p54||p70_fwd,p54,p70,956.0,AC,,0.97985,324.27395,4891.141536037919,956.0,0.0,inf,0.010805113077197738,956.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p54||p71_fwd,p54,p71,15.428,AC,,0.986554,216.386478,3339.288008602849,15.428,0.0,inf,0.009444314124970198,15.428,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p54||p72_fwd,p54,p72,956.0,AC,,0.976516,377.92801199999997,5851.8715869123635,956.0,0.0,inf,0.009000163775227336,956.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p55||p56_fwd,p55,p56,1729.072,AC,,0.989931,162.040417,2513.8314611095457,1729.072,0.0,inf,0.010961194684123978,1729.072,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p55||p72_fwd,p55,p72,222.655,AC,,0.979475,330.308825,5309.93983453071,222.655,0.0,inf,0.010765425969394756,222.655,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p55||p84_fwd,p55,p84,870.0,AC,,0.983504,265.470128,4410.943647342161,870.0,0.0,inf,0.010838944932655225,870.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p56||p57_fwd,p56,p57,675.0,AC,,0.972148,448.22223599999995,7636.991864858758,675.0,0.0,inf,0.009831007101675266,675.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p56||p85_fwd,p56,p85,1299.0,AC,,0.985604,231.67482800000002,3890.032372370115,1299.0,0.0,inf,0.010489230924313463,1299.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p57||p58_fwd,p57,p58,1891.0,AC,,0.96438,573.23266,9011.281489517913,1891.0,0.0,inf,0.009425662997138299,1891.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p57||p66_fwd,p57,p66,21.579,AC,,0.97889,339.72323,6091.701379758899,21.579,0.0,inf,0.009784608142167856,21.579,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p57||p85_fwd,p57,p85,86.586,AC,,0.977699,358.88999299999995,5949.390012271245,86.586,0.0,inf,0.01070309610277435,86.586,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p58||p66_fwd,p58,p66,2341.498,AC,,0.973175,431.694725,6938.697507167538,2341.498,0.0,inf,0.009255224448436041,2341.498,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p58||p85_fwd,p58,p85,895.0,AC,,0.956866,694.1554619999999,10365.972376961165,895.0,0.0,inf,0.010787730735747278,895.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p58||p86_fwd,p58,p86,1178.838,AC,,0.974165,415.76265500000005,6328.191049775779,1178.838,0.0,inf,0.009993015944750227,1178.838,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p58||p87_fwd,p58,p87,4506.022,AC,,0.980735,310.031645,5026.939091622319,4506.022,0.0,inf,0.00985219131074515,4506.022,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p60||p61_fwd,p60,p61,4270.071,AC,,0.987274,204.799518,3937.0784228185457,4270.071,0.0,inf,0.009611292776186237,4270.071,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p60||p62_fwd,p60,p62,3303.403,AC,,0.993721,101.047947,1607.7570749101606,3303.403,0.0,inf,0.010833697570545553,3303.403,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p60||p63_fwd,p60,p63,10383.198,AC,,0.971904,452.14892799999996,10158.782452157215,10383.198,0.0,inf,0.010035246921522578,10383.198,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p61||p62_fwd,p61,p62,1522.014,AC,,0.992017,128.470419,2674.6761303515773,1522.014,0.0,inf,0.010608052736666956,1522.014,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p61||p63_fwd,p61,p63,3393.601,AC,,0.960224,640.1151679999999,13934.056652565137,3393.601,0.0,inf,0.010715303574562065,3393.601,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p61||p64_fwd,p61,p64,3008.9,AC,,0.967756,518.902692,11645.944739792018,3008.9,0.0,inf,0.010844764709183073,3008.9,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p61||p65_fwd,p61,p65,186.352,AC,,0.970447,475.59642899999994,10919.544273085807,186.352,0.0,inf,0.009606761468066152,186.352,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p63||p64_fwd,p63,p64,7909.854,AC,,0.978866,340.109462,7439.004468635108,7909.854,0.0,inf,0.00967962170808869,7909.854,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p64||p65_fwd,p64,p65,6488.427,AC,,0.991812,131.76948399999998,3157.0381581198026,6488.427,0.0,inf,0.01019014775269523,6488.427,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p64||p67_fwd,p64,p67,3318.409,AC,,0.984595,247.912665,5705.976240542982,3318.409,0.0,inf,0.009882648270918943,3318.409,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p65||p67_fwd,p65,p67,4331.51,AC,,0.980185,318.882795,7328.697248528004,4331.51,0.0,inf,0.010865685065239484,4331.51,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p66||p86_fwd,p66,p86,1107.296,AC,,0.977581,360.788967,6160.087295063531,1107.296,0.0,inf,0.009795128103266973,1107.296,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p68||p69_fwd,p68,p69,872.0,AC,,0.984567,248.363269,3567.894189605589,872.0,0.0,inf,0.009955556096750421,872.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p68||p77_fwd,p68,p77,229.894,AC,,0.982801,276.783507,4320.19417180003,229.894,0.0,inf,0.010234372177106536,229.894,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p69||p70_fwd,p69,p70,2118.0,AC,,0.990581,151.57996699999998,2259.1729127987446,2118.0,0.0,inf,0.009809478971947495,2118.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p69||p77_fwd,p69,p77,387.401,AC,,0.982307,284.733449,4438.721758637835,387.401,0.0,inf,0.010984956871850214,387.401,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p70||p71_fwd,p70,p71,2017.028,AC,,0.987747,197.18752899999998,2972.576698604686,2017.028,0.0,inf,0.009197702569117974,2017.028,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p70||p77_fwd,p70,p77,1399.0,AC,,0.972932,435.605324,6605.189142964745,1399.0,0.0,inf,0.009441206635614405,1399.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p70||p80_fwd,p70,p80,283.171,AC,,0.969986,483.01530199999996,7132.546025963827,283.171,0.0,inf,0.009645310262247301,283.171,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p70||p81_fwd,p70,p81,3093.619,AC,,0.984435,250.487545,3749.7992249704894,3093.619,0.0,inf,0.00929544568727924,3093.619,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p71||p72_fwd,p71,p72,1072.0,AC,,0.982851,275.978857,4132.932314441675,1072.0,0.0,inf,0.009568438469063112,1072.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p71||p81_fwd,p71,p81,1515.481,AC,,0.985613,231.529991,3540.681473614682,1515.481,0.0,inf,0.010558490585718961,1515.481,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p72||p73_fwd,p72,p73,2075.873,AC,,0.990087,159.52990899999998,2591.6644470511933,2075.873,0.0,inf,0.010045784001770437,2075.873,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p72||p81_fwd,p72,p81,3965.588,AC,,0.977764,357.843948,5278.826150240869,3965.588,0.0,inf,0.00906790727225644,3965.588,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p72||p84_fwd,p72,p84,1195.0,AC,,0.985504,233.284128,3913.167385457249,1195.0,0.0,inf,0.010965245170374378,1195.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p73||p84_fwd,p73,p84,1666.034,AC,,0.988021,192.77804700000002,3220.788666926208,1666.034,0.0,inf,0.010232012955133294,1666.034,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p74||p75_fwd,p74,p75,850.332,AC,,0.983506,265.43794199999996,4293.566200279643,850.332,0.0,inf,0.009117878957206043,850.332,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p74||p103_fwd,p74,p103,118.19,AC,,0.936921,1015.1303469999999,15468.033084751603,118.19,0.0,inf,0.01032233754359396,118.19,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p75||p76_fwd,p75,p76,3663.204,AC,,0.997229,44.593703,667.5720849278273,3663.204,0.0,inf,0.009756738741390467,3663.204,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p75||p79_fwd,p75,p79,858.315,AC,,0.988663,182.446341,2708.066588280319,858.315,0.0,inf,0.009271346594250145,858.315,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p76||p77_fwd,p76,p77,337.803,AC,,0.989167,174.335469,2630.330310845755,337.803,0.0,inf,0.010127329185798386,337.803,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p76||p78_fwd,p76,p78,2862.0,AC,,0.989181,174.110167,2549.4559151843737,2862.0,0.0,inf,0.010454159901006661,2862.0,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p76||p79_fwd,p76,p79,1241.437,AC,,0.990046,160.18972200000002,2390.0563896522485,1241.437,0.0,inf,0.010342253208940244,1241.437,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
p77||p78_fwd,p77,p78,1265.622,AC,,0.990964,145.416348,2278.08170554751,1265.622,0.0,inf,0.009495026307000713,1265.622,,0,inf,0.0,False,0.0,1.0,0.0,0.0,1.0,False,0.0,0.0,0,0,1,0,,,1.0,1.0
