,,,,Optimal Capacity,Installed Capacity,Supply,Withdrawal,Energy Balance,Transmission,Capacity Factor,Curtailment,Capital Expenditure,Operational Expenditure,Revenue,Market Value
Generator,p103 hydrogen_ct_2050,p103,Hydrogen Combustion Turbine,3760.322,,1440874.195,,1440874.195,0.0,0.044,31499548.96,360846632.553,290033078.043,650879648.335,451.726
Generator,p103 nuclear,p103,Nuclear,0.005,,25.747,,25.747,0.0,0.578,16.614,1818.885,342.594,1981.458,76.935
Generator,p103 nuclear existing,p103,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p103 nuclear_2050,p103,Nuclear,8963.542,,62259718.758,,62259718.758,0.0,0.793,13510183.26,3068248766.237,707856847.506,3776105583.945,60.651
Generator,p103 onwind,p103,Onshore Wind,0.009,,18.734,,18.734,0.0,0.246,1.136,895.095,-241.862,572.191,30.523
Generator,p103 onwind existing,p103,Onshore Wind,0.0,0.0,,,,0.0,,7966549.984,0.0,,,
Generator,p103 solar,p103,Solar,28683.842,,38070055.253,,38070055.253,0.0,0.152,13756.218,1228472542.037,398143.381,1324822452.104,34.8
Generator,p103 solar existing,p103,Solar,2391.4,2391.4,3175031.309,,3175031.309,0.0,0.152,53.378,22282395.608,29882.109,110451739.207,34.788
Generator,p103 waste,p103,Waste,0.0,0.0,,,,0.0,,137496.96,0.0,,,
Generator,p104 biomass,p104,Biomass,0.0,0.0,,,,0.0,,75321.984,0.0,,,
Generator,p104 hydro,p104,Reservoir & Dam,34.642,34.642,73420.53,,73420.53,0.0,0.242,25.825,6212026.89,673.531,3227303.421,43.956
Generator,p104 hydrogen_ct_2050,p104,Hydrogen Combustion Turbine,271.719,,90745.013,,90745.013,0.0,0.038,2289515.598,26074620.289,18266136.882,44340683.045,488.629
Generator,p104 nuclear,p104,Nuclear,0.005,,25.322,,25.322,0.0,0.562,17.982,1836.142,336.949,1997.485,78.9
Generator,p104 nuclear existing,p104,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p104 nuclear_2050,p104,Nuclear,780.234,,5424630.704,,5424630.704,0.0,0.794,1170781.697,267076575.559,61676089.894,328752602.478,60.604
Generator,p104 onwind,p104,Onshore Wind,0.003,,5.631,,5.631,0.0,0.211,0.75,313.24,-72.707,172.743,30.812
Generator,p104 solar,p104,Solar,1804.51,,2418775.469,,2418775.469,0.0,0.153,607.539,77283598.417,22218.851,86837167.469,35.901
Generator,p104 solar existing,p104,Solar,0.0,0.0,,,,0.0,,7508.159,0.0,,,
Generator,p105 biomass,p105,Biomass,0.0,0.0,,,,0.0,,362664.0,0.0,,,
Generator,p105 hydro,p105,Reservoir & Dam,27.298,27.298,126171.61,,126171.61,0.0,0.528,14.469,4895056.663,1295.551,7715361.82,61.15
Generator,p105 hydrogen_ct_2050,p105,Hydrogen Combustion Turbine,1011.846,,431167.762,,431167.762,0.0,0.049,8432606.532,97098421.916,86790160.915,183888512.441,426.49
Generator,p105 nuclear_2050,p105,Nuclear,6398.547,,45287222.92,,45287222.92,0.0,0.808,8800464.31,2190242763.805,514836405.656,2705079131.499,59.732
Generator,p105 onwind,p105,Onshore Wind,0.01,,20.826,,20.826,0.0,0.247,1.184,1002.196,-268.848,653.764,31.357
Generator,p105 onwind existing,p105,Onshore Wind,0.0,0.0,,,,0.0,,8753521.559,0.0,,,
Generator,p105 solar,p105,Solar,8285.79,,11256490.286,,11256490.286,0.0,0.155,13.446,350800764.034,108259.445,376857582.412,33.479
Generator,p105 solar existing,p105,Solar,3894.2,3894.2,5290373.942,,5290373.942,0.0,0.155,18.312,36285065.224,54923.767,177117546.302,33.479
Generator,p106 hydrogen_ct_2050,p106,Hydrogen Combustion Turbine,414.505,,143335.109,,143335.109,0.0,0.039,3487730.21,39776589.596,28851786.402,68628301.854,478.796
Generator,p106 nuclear_2050,p106,Nuclear,2522.01,,18469173.751,,18469173.751,0.0,0.836,2849681.422,863292010.927,209972876.15,1073264834.232,58.111
Generator,p106 onwind,p106,Onshore Wind,0.003,,5.692,,5.692,0.0,0.196,0.736,344.948,-73.482,206.961,36.354
Generator,p106 solar,p106,Solar,519.505,,710569.563,,710569.563,0.0,0.156,5.291,21994601.285,7170.541,25731973.189,36.213
Generator,p106 solar existing,p106,Solar,0.0,0.0,,,,0.0,,128162.199,0.0,,,
Generator,p106 waste,p106,Waste,0.0,0.0,,,,0.0,,43786.86,0.0,,,
Generator,p107 biomass,p107,Biomass,0.0,0.0,,,,0.0,,17965.133,0.0,,,
Generator,p107 hydro,p107,Reservoir & Dam,172.518,172.518,763812.307,,763812.307,0.0,0.505,29.743,30935796.959,7630.545,46495445.765,60.873
Generator,p107 hydrogen_ct_2050,p107,Hydrogen Combustion Turbine,0.133,,63.093,,63.093,0.0,0.054,1105.745,12804.064,12700.015,25417.116,402.986
Generator,p107 nuclear_2050,p107,Nuclear,3281.501,,23323917.103,,23323917.103,0.0,0.811,4415002.999,1123268014.208,265155926.294,1388423890.559,59.528
Generator,p107 onwind,p107,Onshore Wind,0.003,,3.347,,3.347,0.0,0.119,1.478,332.866,-43.217,155.583,46.737
Generator,p107 solar,p107,Solar,7164.011,,9780465.829,,9780465.829,0.0,0.156,3345.385,303307302.569,103513.506,333893663.858,34.139
Generator,p107 solar existing,p107,Solar,1264.7,1264.7,1727144.22,,1727144.22,0.0,0.156,42.746,11784120.484,17755.014,58943970.543,34.128
Generator,p108 biomass,p108,Biomass,0.0,0.0,,,,0.0,,501452.16,0.0,,,
Generator,p108 hydrogen_ct_2050,p108,Hydrogen Combustion Turbine,0.021,,10.184,,10.184,0.0,0.054,177.917,2060.551,2049.908,4018.574,395.466
Generator,p108 nuclear_2050,p108,Nuclear,1996.241,,14334020.216,,14334020.216,0.0,0.82,2540447.331,683319667.208,162970544.199,846290155.036,59.041
Generator,p108 onwind,p108,Onshore Wind,0.002,,1.776,,1.776,0.0,0.117,0.616,176.75,-22.928,82.3,46.95
Generator,p108 solar,p108,Solar,3374.248,,4614497.078,,4614497.078,0.0,0.156,15.886,140651387.835,43717.805,155734603.612,33.749
Generator,p108 solar existing,p108,Solar,410.0,410.0,560678.977,,560678.977,0.0,0.156,23.925,3820265.2,5403.413,18923072.2,33.75
Generator,p109 biomass,p109,Biomass,0.0,0.0,,,,0.0,,167978.208,0.0,,,
Generator,p109 hydro,p109,Reservoir & Dam,412.311,412.311,785153.425,,785153.425,0.0,0.217,411.147,73935354.372,7964.916,38503123.201,49.039
Generator,p109 hydrogen_ct_2050,p109,Hydrogen Combustion Turbine,0.147,,69.347,,69.347,0.0,0.054,1221.157,14136.858,13958.866,28010.278,403.727
Generator,p109 nuclear_2050,p109,Nuclear,6110.037,,43114743.131,,43114743.131,0.0,0.806,8534138.837,2091485064.017,490163401.74,2581648426.415,59.879
Generator,p109 onwind,p109,Onshore Wind,0.004,,2.652,,2.652,0.0,0.08,1.629,386.956,-34.236,138.46,52.7
Generator,p109 solar,p109,Solar,24942.342,,33349880.126,,33349880.126,0.0,0.153,24559.862,1039691048.616,322904.462,1110867840.077,33.31
Generator,p109 solar existing,p109,Solar,164.7,164.7,219631.019,,219631.019,0.0,0.152,748.084,1534628.484,2262.187,7335290.629,33.398
Generator,p11 biomass,p11,Biomass,0.0,0.0,,,,0.0,,171252.192,0.0,,,
Generator,p11 hydro,p11,Reservoir & Dam,42.0,42.0,90146.762,,90146.762,0.0,0.245,94.075,7802074.533,844.3,5051764.323,56.039
Generator,p11 hydrogen_ct_2050,p11,Hydrogen Combustion Turbine,855.724,,345332.649,,345332.649,0.0,0.046,7150813.49,82116707.441,69511905.471,151628542.774,439.08
Generator,p11 nuclear_2050,p11,Nuclear,2999.596,,19377835.639,,19377835.639,0.0,0.737,5978110.126,1026771148.374,220287240.812,1247058331.197,64.355
Generator,p11 onwind,p11,Onshore Wind,0.0,,0.275,,0.275,0.0,0.15,0.016,21.656,-3.55,8.534,32.333
Generator,p11 onwind existing,p11,Onshore Wind,0.0,0.0,,,,0.0,,149521.172,0.0,,,
Generator,p11 solar,p11,Solar,4443.573,,8200661.64,,8200661.64,0.0,0.211,296.23,191326421.94,80015.14,191406404.549,23.34
Generator,p11 solar existing,p11,Solar,0.0,0.0,,,,0.0,,198030.44,0.0,,,
Generator,p110 biomass,p110,Biomass,0.0,0.0,,,,0.0,,21024.0,0.0,,,
Generator,p110 hydrogen_ct_2050,p110,Hydrogen Combustion Turbine,77.048,,33251.878,,33251.878,0.0,0.049,641689.623,7393662.393,6693239.229,14086824.843,423.64
Generator,p110 nuclear_2050,p110,Nuclear,865.024,,6232428.811,,6232428.811,0.0,0.822,1079724.947,296100511.515,70853524.411,366953976.496,58.878
Generator,p110 onwind,p110,Onshore Wind,0.001,,0.849,,0.849,0.0,0.118,0.159,87.585,-10.964,47.261,54.0
Generator,p110 solar,p110,Solar,854.487,,1135850.363,,1135850.363,0.0,0.152,5.814,35618249.414,11892.209,38980128.615,34.318
Generator,p110 solar existing,p110,Solar,111.0,111.0,147545.103,,147545.103,0.0,0.152,5.469,1034266.92,1468.248,5063600.381,34.319
Generator,p111 biomass,p111,Biomass,0.0,0.0,,,,0.0,,178704.0,0.0,,,
Generator,p111 hydrogen_ct_2050,p111,Hydrogen Combustion Turbine,1660.264,,395242.009,,395242.009,0.0,0.027,14148674.899,159321676.461,79558356.162,238879963.665,604.389
Generator,p111 nuclear,p111,Nuclear,7345.981,,16975776.063,,16975776.063,0.0,0.264,45314210.698,2419986447.002,225884511.51,2645870900.513,155.862
Generator,p111 nuclear existing,p111,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p111 nuclear_2050,p111,Nuclear,0.038,,257.231,,257.231,0.0,0.767,66.309,13101.533,2924.311,15906.584,61.847
Generator,p111 onwind,p111,Onshore Wind,21593.527,,53405253.624,,53405253.624,0.0,0.282,1.749,2196803008.065,-689438921.238,1507364066.066,28.225
Generator,p111 onwind existing,p111,Onshore Wind,0.0,0.0,,,,0.0,,37592.742,0.0,,,
Generator,p111 solar,p111,Solar,2887.077,,3876031.423,,3876031.423,0.0,0.153,846.071,116568778.526,36295.307,135213189.903,34.884
Generator,p111 solar existing,p111,Solar,162.6,162.6,218086.317,,218086.317,0.0,0.153,259.235,1515061.272,2337.411,7615179.847,34.918
Generator,p112 biomass,p112,Biomass,0.0,0.0,,,,0.0,,256817.76,0.0,,,
Generator,p112 hydro,p112,Reservoir & Dam,11.083,11.083,21109.749,,21109.749,0.0,0.217,5.818,1910816.282,206.779,1052248.827,49.847
Generator,p112 hydrogen_ct_2050,p112,Hydrogen Combustion Turbine,3318.054,,1094436.977,,1094436.977,0.0,0.038,27971716.152,318405851.332,220299138.503,538704922.301,492.221
Generator,p112 nuclear_2050,p112,Nuclear,7058.741,,49570111.235,,49570111.235,0.0,0.802,10098277.972,2416229356.115,563520437.063,2979749759.072,60.112
Generator,p112 onwind,p112,Onshore Wind,0.008,,16.21,,16.21,0.0,0.234,1.099,805.929,-209.271,519.141,32.032
Generator,p112 onwind existing,p112,Onshore Wind,0.0,0.0,,,,0.0,,2682218.121,0.0,,,
Generator,p112 solar,p112,Solar,11299.243,,15325818.463,,15325818.463,0.0,0.155,5.394,456218920.724,159027.03,509179320.507,33.224
Generator,p112 solar existing,p112,Solar,2434.4,2434.4,3301913.83,,3301913.83,0.0,0.155,5.115,22683057.568,35484.316,109701679.151,33.224
Generator,p113 hydrogen_ct_2050,p113,Hydrogen Combustion Turbine,342.343,,135271.6,,135271.6,0.0,0.045,2863653.476,32851794.577,27228756.145,60080475.085,444.147
Generator,p113 nuclear_2050,p113,Nuclear,1579.732,,11280403.916,,11280403.916,0.0,0.815,2073264.042,540747369.925,128247607.386,668994922.998,59.306
Generator,p113 onwind,p113,Onshore Wind,0.006,,9.341,,9.341,0.0,0.189,0.887,575.351,-120.589,384.612,41.037
Generator,p113 solar,p113,Solar,2066.957,,2811437.601,,2811437.601,0.0,0.155,83.318,83455587.737,29453.463,91754679.729,32.636
Generator,p113 solar existing,p113,Solar,1021.0,1021.0,1388770.775,,1388770.775,0.0,0.155,16.009,9513392.12,12679.915,45323390.924,32.636
Generator,p114 biomass,p114,Biomass,0.0,0.0,,,,0.0,,39441.024,0.0,,,
Generator,p114 hydro,p114,Reservoir & Dam,4.689,4.689,8927.741,,8927.741,0.0,0.217,5.796,808422.252,98.178,441489.609,49.451
Generator,p114 hydrogen_ct_2050,p114,Hydrogen Combustion Turbine,400.669,,155388.746,,155388.746,0.0,0.044,3354471.61,38448846.997,31278286.917,69727061.769,448.727
Generator,p114 nuclear_2050,p114,Nuclear,3376.143,,24197009.586,,24197009.586,0.0,0.818,4341932.053,1155664322.364,275087911.09,1430752185.728,59.129
Generator,p114 onwind,p114,Onshore Wind,0.001,,1.772,,1.772,0.0,0.136,0.324,149.87,-22.877,83.656,47.75
Generator,p114 solar,p114,Solar,1296.867,,1750981.685,,1750981.685,0.0,0.154,6.216,52362386.13,17986.213,56090774.411,32.034
Generator,p114 solar existing,p114,Solar,280.0,280.0,378040.421,,378040.421,0.0,0.154,6.495,2608961.6,3548.329,12110259.77,32.034
Generator,p115 biomass,p115,Biomass,0.0,0.0,,,,0.0,,42048.0,0.0,,,
Generator,p115 hydro,p115,Reservoir & Dam,159.845,159.845,304543.537,,304543.537,0.0,0.217,4.126,28663254.472,2845.027,15348719.66,50.399
Generator,p115 hydrogen_ct_2050,p115,Hydrogen Combustion Turbine,1780.249,,590683.529,,590683.529,0.0,0.038,15004294.79,170835553.152,118898738.168,289734221.395,490.507
Generator,p115 nuclear,p115,Nuclear,0.005,,26.346,,26.346,0.0,0.593,17.94,1892.38,350.57,2060.887,78.159
Generator,p115 nuclear existing,p115,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p115 nuclear_2050,p115,Nuclear,2757.78,,20169104.921,,20169104.921,0.0,0.835,3142739.926,943996722.771,229291216.042,1173287888.435,58.173
Generator,p115 onwind,p115,Onshore Wind,0.002,,1.874,,1.874,0.0,0.136,0.505,160.49,-24.195,78.555,42.714
Generator,p115 onwind existing,p115,Onshore Wind,0.0,0.0,,,,0.0,,97661.793,0.0,,,
Generator,p115 solar,p115,Solar,1549.986,,2029876.406,,2029876.406,0.0,0.149,2.437,65622761.41,21793.074,72450619.614,35.692
Generator,p115 solar existing,p115,Solar,103.6,103.6,135673.32,,135673.32,0.0,0.149,2.382,965315.792,1401.665,4842531.73,35.693
Generator,p116 hydro,p116,Reservoir & Dam,519.375,519.375,989543.546,,989543.546,0.0,0.217,5.718,93133879.745,8990.634,49498729.571,50.022
Generator,p116 hydrogen_ct_2050,p116,Hydrogen Combustion Turbine,830.349,,345503.762,,345503.762,0.0,0.047,6928357.546,79681683.076,69546336.359,149227945.862,431.914
Generator,p116 nuclear_2050,p116,Nuclear,1457.358,,10437093.489,,10437093.489,0.0,0.818,1882129.467,498858248.814,118668430.935,617526620.226,59.167
Generator,p116 onwind,p116,Onshore Wind,0.002,,2.106,,2.106,0.0,0.104,0.916,235.977,-27.184,89.792,42.708
Generator,p116 onwind existing,p116,Onshore Wind,0.0,0.0,,,,0.0,,1086088.171,0.0,,,
Generator,p116 solar,p116,Solar,4500.885,,6107528.61,,6107528.61,0.0,0.155,3.741,197914231.481,59486.373,212292245.406,34.759
Generator,p116 solar existing,p116,Solar,200.8,200.8,272474.02,,272474.02,0.0,0.155,4.056,1870998.176,2580.677,9471070.531,34.76
Generator,p117 biomass,p117,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p117 hydro,p117,Reservoir & Dam,480.664,480.664,915788.234,,915788.234,0.0,0.217,5.838,86192226.849,9214.349,45769820.28,49.979
Generator,p117 hydrogen_ct_2050,p117,Hydrogen Combustion Turbine,7.636,,3373.493,,3373.493,0.0,0.05,63517.825,732762.499,679053.387,1411732.406,418.48
Generator,p117 nuclear_2050,p117,Nuclear,1629.343,,11842692.08,,11842692.08,0.0,0.83,1930337.135,557729108.375,134635392.378,692364442.988,58.463
Generator,p117 onwind,p117,Onshore Wind,0.003,,2.363,,2.363,0.0,0.089,1.095,312.88,-30.51,127.421,53.889
Generator,p117 solar,p117,Solar,1136.087,,1515623.08,,1515623.08,0.0,0.152,3.912,49906576.119,14571.967,52611868.545,34.713
Generator,p118 biomass,p118,Biomass,0.0,0.0,,,,0.0,,108602.1,0.0,,,
Generator,p118 hydro,p118,Reservoir & Dam,409.08,409.08,779401.248,,779401.248,0.0,0.217,6.837,73355921.298,7473.357,38885446.602,49.891
Generator,p118 hydrogen_ct_2050,p118,Hydrogen Combustion Turbine,0.021,,11.359,,11.359,0.0,0.061,174.796,2039.239,2286.533,4235.03,371.885
Generator,p118 nuclear_2050,p118,Nuclear,2074.936,,15256434.594,,15256434.594,0.0,0.839,2283246.683,710257028.223,173439045.04,883696018.365,57.923
Generator,p118 onwind,p118,Onshore Wind,0.004,,2.062,,2.062,0.0,0.066,1.243,374.951,-26.619,94.795,45.083
Generator,p118 solar,p118,Solar,5344.086,,7554351.776,,7554351.776,0.0,0.161,4.648,222761713.162,76427.344,254813736.65,33.731
Generator,p118 solar existing,p118,Solar,250.7,250.7,354381.892,,354381.892,0.0,0.161,5.586,2335952.404,3813.642,11953719.48,33.731
Generator,p119 biomass,p119,Biomass,0.0,0.0,,,,0.0,,429047.28,0.0,,,
Generator,p119 hydrogen_ct_2050,p119,Hydrogen Combustion Turbine,89.229,,28330.133,,28330.133,0.0,0.036,753318.481,8562587.949,5702554.555,14265062.003,503.53
Generator,p119 nuclear_2050,p119,Nuclear,344.949,,2564958.551,,2564958.551,0.0,0.849,350932.959,118076971.035,29161132.671,147238035.25,57.404
Generator,p119 onwind,p119,Onshore Wind,0.003,,3.195,,3.195,0.0,0.143,0.817,261.092,-41.241,140.717,44.611
Generator,p119 onwind existing,p119,Onshore Wind,0.0,0.0,,,,0.0,,279088.484,0.0,,,
Generator,p119 solar,p119,Solar,291.032,,379959.378,,379959.378,0.0,0.149,2.402,12321613.865,3913.316,13757706.397,36.208
Generator,p119 solar existing,p119,Solar,36.5,36.5,47650.854,,47650.854,0.0,0.149,2.341,340096.78,495.384,1725417.366,36.21
Generator,p12 biomass,p12,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p12 geothermal,p12,Geothermal,927.8,927.8,6328000.033,,6328000.033,0.0,0.779,337122.636,361435696.306,18870892.367,307683997.366,48.623
Generator,p12 hydrogen_ct_2050,p12,Hydrogen Combustion Turbine,306.181,,106337.96,,106337.96,0.0,0.04,2575803.637,29381582.57,21404869.752,50786376.677,477.594
Generator,p12 nuclear_2050,p12,Nuclear,933.912,,5435099.252,,5435099.252,0.0,0.664,2459372.462,319681066.561,61795908.165,381476898.667,70.188
Generator,p12 onwind,p12,Onshore Wind,0.0,,0.278,,0.278,0.0,0.167,0.005,19.137,-3.591,16.99,64.667
Generator,p12 onwind existing,p12,Onshore Wind,0.0,0.0,,,,0.0,,88701.691,0.0,,,
Generator,p12 solar,p12,Solar,119.321,,213924.538,,213924.538,0.0,0.205,78.13,5285837.064,2017.894,5287820.349,24.718
Generator,p12 solar existing,p12,Solar,1419.4,1419.4,2545554.193,,2545554.193,0.0,0.205,140.07,13225571.768,26700.928,62902140.868,24.711
Generator,p120 biomass,p120,Biomass,0.0,0.0,,,,0.0,,182208.0,0.0,,,
Generator,p120 hydrogen_ct_2050,p120,Hydrogen Combustion Turbine,162.874,,66255.921,,66255.921,0.0,0.046,1360518.844,15629637.385,13336665.979,28966219.829,437.187
Generator,p120 nuclear_2050,p120,Nuclear,0.196,,1402.476,,1402.476,0.0,0.818,252.246,67006.808,15945.535,82799.907,59.038
Generator,p120 onwind,p120,Onshore Wind,0.001,,0.899,,0.899,0.0,0.114,0.133,91.654,-11.606,48.659,55.5
Generator,p120 solar,p120,Solar,1000.68,,1372772.028,,1372772.028,0.0,0.157,3.804,42366432.71,13322.922,47679884.244,34.733
Generator,p120 solar existing,p120,Solar,408.6,408.6,560531.117,,560531.117,0.0,0.157,3.881,3807220.392,5124.157,19468750.004,34.733
Generator,p121 hydro,p121,Reservoir & Dam,41.432,41.432,78935.016,,78935.016,0.0,0.217,5.066,7429637.221,738.804,3978996.618,50.408
Generator,p121 hydrogen_ct_2050,p121,Hydrogen Combustion Turbine,272.296,,103612.442,,103612.442,0.0,0.043,2281701.105,26129972.786,20856226.152,46986122.996,453.48
Generator,p121 nuclear_2050,p121,Nuclear,0.057,,397.097,,397.097,0.0,0.795,85.185,19529.644,4514.317,23920.793,60.24
Generator,p121 onwind,p121,Onshore Wind,0.001,,1.627,,1.627,0.0,0.152,0.317,129.567,-21.011,63.728,38.263
Generator,p121 onwind existing,p121,Onshore Wind,0.0,0.0,,,,0.0,,280075.516,0.0,,,
Generator,p121 solar,p121,Solar,1112.083,,1524167.373,,1524167.373,0.0,0.156,3.475,47082982.584,15963.835,53329527.871,34.989
Generator,p121 solar existing,p121,Solar,348.7,348.7,477908.843,,477908.843,0.0,0.156,3.536,3249088.964,4771.014,16721762.227,34.989
Generator,p122 biomass,p122,Biomass,0.0,0.0,,,,0.0,,998856.065,0.0,,,
Generator,p122 hydro,p122,Reservoir & Dam,3155.615,3155.615,4899859.822,,4899859.822,0.0,0.177,4.173,565862420.905,50244.868,230225848.399,46.986
