,,,,Optimal Capacity,Installed Capacity,Supply,Withdrawal,Energy Balance,Transmission,Capacity Factor,Curtailment,Capital Expenditure,Operational Expenditure,Revenue,Market Value
Generator,p103 hydrogen_ct_2050,p103,Hydrogen Combustion Turbine,4488.298,,1705886.828,,1705886.828,0.0,0.043,37611605.553,430704385.898,343379013.09,774083326.414,453.772
Generator,p103 nuclear,p103,Nuclear,0.005,,26.642,,26.642,0.0,0.593,16.03,1832.258,354.523,2000.511,75.122
Generator,p103 nuclear existing,p103,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p103 nuclear_2050,p103,Nuclear,8738.747,,61077699.261,,61077699.261,0.0,0.798,12791982.345,2991300680.26,694358266.549,3685658897.782,60.344
Generator,p103 onwind,p103,Onshore Wind,0.017,,38.02,,38.02,0.0,0.249,1.607,1789.912,-490.858,1188.951,31.274
Generator,p103 onwind existing,p103,Onshore Wind,0.0,0.0,,,,0.0,,7966549.984,0.0,,,
Generator,p103 solar,p103,Solar,28683.842,,38042191.368,,38042191.368,0.0,0.151,41620.338,1228472550.112,398676.286,1299666351.536,34.164
Generator,p103 solar existing,p103,Solar,2391.4,2391.4,3174883.634,,3174883.634,0.0,0.152,201.034,22282395.608,32261.346,108354461.971,34.129
Generator,p103 waste,p103,Waste,0.0,0.0,,,,0.0,,137496.96,0.0,,,
Generator,p104 biomass,p104,Biomass,0.0,0.0,,,,0.0,,75321.984,0.0,,,
Generator,p104 hydro,p104,Reservoir & Dam,34.642,34.642,73381.095,,73381.095,0.0,0.242,65.222,6212026.89,774.577,3034286.781,41.35
Generator,p104 hydrogen_ct_2050,p104,Hydrogen Combustion Turbine,245.738,,94218.515,,94218.515,0.0,0.044,2058450.53,23581463.174,18965311.086,42546684.655,451.574
Generator,p104 nuclear,p104,Nuclear,0.005,,25.179,,25.179,0.0,0.574,16.919,1785.012,335.029,1944.282,77.334
Generator,p104 nuclear existing,p104,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p104 nuclear_2050,p104,Nuclear,679.55,,4853319.707,,4853319.707,0.0,0.815,890996.201,232612023.066,55179246.266,287791179.446,59.298
Generator,p104 onwind,p104,Onshore Wind,0.004,,7.437,,7.437,0.0,0.208,1.044,420.165,-96.002,227.936,30.612
Generator,p104 solar,p104,Solar,1804.507,,2417727.908,,2417727.908,0.0,0.153,1651.574,77283486.256,25329.538,83678690.688,34.61
Generator,p104 solar existing,p104,Solar,0.0,0.0,,,,0.0,,7508.159,0.0,,,
Generator,p105 biomass,p105,Biomass,0.0,0.0,,,,0.0,,362664.0,0.0,,,
Generator,p105 hydro,p105,Reservoir & Dam,27.298,27.298,126165.784,,126165.784,0.0,0.528,20.257,4895056.663,1195.415,7643029.763,60.579
Generator,p105 hydrogen_ct_2050,p105,Hydrogen Combustion Turbine,1428.507,,563542.208,,563542.208,0.0,0.045,11950176.978,137081828.23,113435973.604,250517719.969,444.541
Generator,p105 nuclear_2050,p105,Nuclear,6717.314,,48027022.145,,48027022.145,0.0,0.816,8755240.458,2299357693.952,546059440.215,2845417080.626,59.246
Generator,p105 onwind,p105,Onshore Wind,0.009,,18.599,,18.599,0.0,0.241,1.435,913.718,-240.108,569.641,30.675
Generator,p105 onwind existing,p105,Onshore Wind,0.0,0.0,,,,0.0,,8753521.559,0.0,,,
Generator,p105 solar,p105,Solar,8285.787,,11256483.043,,11256483.043,0.0,0.155,17.82,350800675.048,109225.468,373075795.518,33.143
Generator,p105 solar existing,p105,Solar,3894.2,3894.2,5290374.729,,5290374.729,0.0,0.155,17.507,36285065.224,57704.203,175340200.013,33.143
Generator,p106 hydrogen_ct_2050,p106,Hydrogen Combustion Turbine,377.556,,146749.866,,146749.866,0.0,0.044,3160642.081,36230902.097,29539218.463,65770031.879,448.178
Generator,p106 nuclear_2050,p106,Nuclear,2541.807,,18707968.115,,18707968.115,0.0,0.84,2778230.83,870068479.011,212672832.579,1082741238.916,57.876
Generator,p106 onwind,p106,Onshore Wind,0.003,,5.33,,5.33,0.0,0.189,0.897,336.247,-68.81,177.099,33.148
Generator,p106 solar,p106,Solar,519.505,,710563.287,,710563.287,0.0,0.156,12.141,21994619.533,6895.7,24000468.208,33.777
Generator,p106 solar existing,p106,Solar,0.0,0.0,,,,0.0,,128162.199,0.0,,,
Generator,p106 waste,p106,Waste,0.0,0.0,,,,0.0,,43786.86,0.0,,,
Generator,p107 biomass,p107,Biomass,0.0,0.0,,,,0.0,,17965.133,0.0,,,
Generator,p107 hydro,p107,Reservoir & Dam,172.518,172.518,763784.35,,763784.35,0.0,0.505,57.662,30935796.959,7593.069,45929682.132,60.134
Generator,p107 hydrogen_ct_2050,p107,Hydrogen Combustion Turbine,0.153,,76.836,,76.836,0.0,0.057,1260.503,14649.907,15466.312,30023.679,390.805
Generator,p107 nuclear_2050,p107,Nuclear,3403.659,,25009457.7,,25009457.7,0.0,0.839,3762082.102,1165083221.019,284347504.708,1449430656.736,57.955
Generator,p107 onwind,p107,Onshore Wind,0.005,,4.678,,4.678,0.0,0.114,2.25,484.973,-60.395,204.067,43.962
Generator,p107 solar,p107,Solar,7164.007,,9783594.891,,9783594.891,0.0,0.156,211.084,303307140.598,103746.721,315819378.893,32.281
Generator,p107 solar existing,p107,Solar,1264.7,1264.7,1727105.581,,1727105.581,0.0,0.156,81.368,11784120.484,17875.664,55753237.556,32.281
Generator,p108 biomass,p108,Biomass,0.0,0.0,,,,0.0,,501452.16,0.0,,,
Generator,p108 hydrogen_ct_2050,p108,Hydrogen Combustion Turbine,0.044,,22.434,,22.434,0.0,0.058,362.628,4218.163,4515.685,8633.512,384.984
Generator,p108 nuclear_2050,p108,Nuclear,1785.672,,13041817.422,,13041817.422,0.0,0.834,2052681.217,611241081.1,148261712.409,759502711.382,58.236
Generator,p108 onwind,p108,Onshore Wind,0.002,,1.838,,1.838,0.0,0.114,0.689,191.472,-23.725,81.544,44.333
Generator,p108 solar,p108,Solar,3374.239,,4611992.97,,4611992.97,0.0,0.156,2508.43,140651035.785,45180.355,144700276.215,31.375
Generator,p108 solar existing,p108,Solar,410.0,410.0,560269.675,,560269.675,0.0,0.156,433.21,3820265.2,5431.024,17582340.526,31.382
Generator,p109 biomass,p109,Biomass,0.0,0.0,,,,0.0,,167978.208,0.0,,,
Generator,p109 hydro,p109,Reservoir & Dam,412.311,412.311,785426.526,,785426.526,0.0,0.217,138.008,73935354.372,7840.427,35342402.86,44.998
Generator,p109 hydrogen_ct_2050,p109,Hydrogen Combustion Turbine,1.44,,709.211,,709.211,0.0,0.056,11902.716,138157.643,142756.607,280826.986,395.972
Generator,p109 nuclear_2050,p109,Nuclear,6259.992,,45107078.992,,45107078.992,0.0,0.823,7809386.287,2142814956.61,512859960.152,2655674860.033,58.875
Generator,p109 onwind,p109,Onshore Wind,0.004,,3.083,,3.083,0.0,0.08,1.862,453.569,-39.803,163.892,53.457
Generator,p109 solar,p109,Solar,24942.34,,33330440.312,,33330440.312,0.0,0.153,43997.993,1039690996.655,348449.156,1069489487.984,32.087
Generator,p109 solar existing,p109,Solar,164.7,164.7,220283.527,,220283.527,0.0,0.153,95.558,1534628.484,2141.343,7062057.919,32.059
Generator,p11 biomass,p11,Biomass,0.0,0.0,,,,0.0,,171252.192,0.0,,,
Generator,p11 hydro,p11,Reservoir & Dam,42.0,42.0,89651.493,,89651.493,0.0,0.244,589.307,7802074.533,882.386,4868057.114,54.3
Generator,p11 hydrogen_ct_2050,p11,Hydrogen Combustion Turbine,857.912,,244431.567,,244431.567,0.0,0.033,7270877.454,82326627.676,49201620.809,131528164.209,538.098
Generator,p11 nuclear_2050,p11,Nuclear,2980.704,,17690274.284,,17690274.284,0.0,0.678,7505972.092,1020304234.227,201124691.434,1221428838.835,69.045
Generator,p11 onwind,p11,Onshore Wind,0.0,,0.343,,0.343,0.0,0.093,0.062,45.906,-4.432,12.635,36.0
Generator,p11 onwind existing,p11,Onshore Wind,0.0,0.0,,,,0.0,,149521.172,0.0,,,
Generator,p11 solar,p11,Solar,4739.588,,8734428.211,,8734428.211,0.0,0.21,12847.274,204071883.885,84974.486,204156798.483,23.374
Generator,p11 solar existing,p11,Solar,0.0,0.0,,,,0.0,,198030.44,0.0,,,
Generator,p110 biomass,p110,Biomass,0.0,0.0,,,,0.0,,21024.0,0.0,,,
Generator,p110 hydrogen_ct_2050,p110,Hydrogen Combustion Turbine,66.563,,32484.272,,32484.272,0.0,0.056,550609.954,6387519.273,6538744.682,12926169.533,397.921
Generator,p110 nuclear_2050,p110,Nuclear,855.516,,6217112.682,,6217112.682,0.0,0.83,1014669.956,292845939.673,70678152.174,363524005.79,58.472
Generator,p110 onwind,p110,Onshore Wind,0.002,,1.186,,1.186,0.0,0.088,0.491,164.506,-15.308,68.277,55.643
Generator,p110 solar,p110,Solar,854.488,,1135832.557,,1135832.557,0.0,0.152,25.25,35618300.963,10404.241,37302230.892,32.841
Generator,p110 solar existing,p110,Solar,111.0,111.0,147478.7,,147478.7,0.0,0.152,71.854,1034266.92,1602.472,4845621.078,32.856
Generator,p111 biomass,p111,Biomass,0.0,0.0,,,,0.0,,178704.0,0.0,,,
Generator,p111 hydrogen_ct_2050,p111,Hydrogen Combustion Turbine,253.806,,79880.08,,79880.08,0.0,0.036,2143457.899,24355607.66,16079115.09,40434636.312,506.192
Generator,p111 nuclear,p111,Nuclear,6489.882,,15949234.402,,15949234.402,0.0,0.281,39081483.561,2137961469.645,212209691.069,2350171078.408,147.353
Generator,p111 nuclear existing,p111,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p111 nuclear_2050,p111,Nuclear,0.032,,202.838,,202.838,0.0,0.725,67.158,10933.288,2305.876,13119.508,64.694
Generator,p111 onwind,p111,Onshore Wind,24497.576,,60571102.94,,60571102.94,0.0,0.282,16464.934,2492244452.497,-782019442.373,1710224947.19,28.235
Generator,p111 onwind existing,p111,Onshore Wind,0.0,0.0,,,,0.0,,37592.742,0.0,,,
Generator,p111 solar,p111,Solar,2887.075,,3830882.254,,3830882.254,0.0,0.151,45993.35,116568722.176,41293.53,134420596.074,35.089
Generator,p111 solar existing,p111,Solar,162.6,162.6,216273.195,,216273.195,0.0,0.152,2072.339,1515061.272,2252.319,7570542.389,35.005
Generator,p112 biomass,p112,Biomass,0.0,0.0,,,,0.0,,256817.76,0.0,,,
Generator,p112 hydro,p112,Reservoir & Dam,11.083,11.083,21100.082,,21100.082,0.0,0.217,15.448,1910816.282,208.647,959154.407,45.457
Generator,p112 hydrogen_ct_2050,p112,Hydrogen Combustion Turbine,2564.392,,916384.755,,916384.755,0.0,0.041,21547686.667,246083193.522,184458806.97,430541920.573,469.827
Generator,p112 nuclear_2050,p112,Nuclear,6569.827,,45498691.516,,45498691.516,0.0,0.791,10036845.655,2248872426.499,517304454.738,2766176826.781,60.797
Generator,p112 onwind,p112,Onshore Wind,0.01,,21.352,,21.352,0.0,0.233,1.459,1065.004,-275.656,686.328,32.111
Generator,p112 onwind existing,p112,Onshore Wind,0.0,0.0,,,,0.0,,2682218.121,0.0,,,
Generator,p112 solar,p112,Solar,11299.243,,15325807.665,,15325807.665,0.0,0.155,15.295,456218894.479,168400.114,511542936.335,33.378
Generator,p112 solar existing,p112,Solar,2434.4,2434.4,3301905.921,,3301905.921,0.0,0.155,13.006,22683057.568,29985.817,110210913.17,33.378
Generator,p113 hydrogen_ct_2050,p113,Hydrogen Combustion Turbine,415.477,,176791.717,,176791.717,0.0,0.049,3462787.932,39869860.024,35586256.864,75456028.17,426.808
Generator,p113 nuclear_2050,p113,Nuclear,1721.15,,12326947.496,,12326947.496,0.0,0.818,2222139.27,589155011.803,140136178.15,729291114.658,59.162
Generator,p113 onwind,p113,Onshore Wind,0.007,,11.42,,11.42,0.0,0.186,1.186,712.572,-147.431,467.153,41.023
Generator,p113 solar,p113,Solar,2066.956,,2811494.987,,2811494.987,0.0,0.155,24.819,83455555.125,27349.644,92979015.136,33.071
Generator,p113 solar existing,p113,Solar,1021.0,1021.0,1388748.38,,1388748.38,0.0,0.155,38.385,9513392.12,15129.357,45928178.927,33.072
Generator,p114 biomass,p114,Biomass,0.0,0.0,,,,0.0,,39441.024,0.0,,,
Generator,p114 hydro,p114,Reservoir & Dam,4.689,4.689,8918.298,,8918.298,0.0,0.217,15.201,808422.252,86.844,404234.717,45.326
Generator,p114 hydrogen_ct_2050,p114,Hydrogen Combustion Turbine,630.905,,273086.325,,273086.325,0.0,0.049,5253637.831,60542628.477,54969278.84,115511819.902,422.986
Generator,p114 nuclear_2050,p114,Nuclear,3327.372,,23994496.181,,23994496.181,0.0,0.823,4132179.913,1138969919.765,272814520.226,1411784372.192,58.838
Generator,p114 onwind,p114,Onshore Wind,0.002,,2.253,,2.253,0.0,0.129,0.527,205.859,-29.087,102.46,45.0
Generator,p114 solar,p114,Solar,1296.87,,1750977.809,,1750977.809,0.0,0.154,13.675,52362493.678,16634.129,56830045.127,32.456
Generator,p114 solar existing,p114,Solar,280.0,280.0,378030.995,,378030.995,0.0,0.154,15.903,2608961.6,3558.127,12269838.62,32.457
Generator,p115 biomass,p115,Biomass,0.0,0.0,,,,0.0,,42048.0,0.0,,,
Generator,p115 hydro,p115,Reservoir & Dam,159.845,159.845,304536.112,,304536.112,0.0,0.217,11.513,28663254.472,2961.198,13956903.546,45.83
Generator,p115 hydrogen_ct_2050,p115,Hydrogen Combustion Turbine,2248.179,,856981.931,,856981.931,0.0,0.044,18837067.761,215738925.971,172502510.84,388241355.354,453.033
Generator,p115 nuclear,p115,Nuclear,0.005,,25.098,,25.098,0.0,0.6,16.579,1780.881,333.983,1938.591,77.108
Generator,p115 nuclear existing,p115,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p115 nuclear_2050,p115,Nuclear,2547.861,,18917740.969,,18917740.969,0.0,0.848,2619635.489,872140876.297,215060317.265,1087201121.38,57.47
Generator,p115 onwind,p115,Onshore Wind,0.002,,2.411,,2.411,0.0,0.13,0.834,223.783,-31.131,97.924,39.929
Generator,p115 onwind existing,p115,Onshore Wind,0.0,0.0,,,,0.0,,97661.793,0.0,,,
Generator,p115 solar,p115,Solar,1549.988,,2029873.276,,2029873.276,0.0,0.149,8.177,65622846.297,19661.702,71126942.021,35.04
Generator,p115 solar existing,p115,Solar,103.6,103.6,135665.953,,135665.953,0.0,0.149,9.731,965315.792,1301.552,4754042.764,35.042
Generator,p116 hydro,p116,Reservoir & Dam,519.375,519.375,989536.001,,989536.001,0.0,0.217,13.224,93133879.745,10786.44,45082685.498,45.559
Generator,p116 hydrogen_ct_2050,p116,Hydrogen Combustion Turbine,625.232,,290794.949,,290794.949,0.0,0.053,5186239.892,59998305.714,58534324.069,118532542.24,407.616
Generator,p116 nuclear_2050,p116,Nuclear,1118.439,,8195873.762,,8195873.762,0.0,0.837,1258424.432,382845140.303,93184428.854,476029487.228,58.082
Generator,p116 onwind,p116,Onshore Wind,0.004,,3.788,,3.788,0.0,0.098,1.844,451.744,-48.903,151.09,40.116
Generator,p116 onwind existing,p116,Onshore Wind,0.0,0.0,,,,0.0,,1086088.171,0.0,,,
Generator,p116 solar,p116,Solar,4500.879,,6107512.941,,6107512.941,0.0,0.155,10.824,197913953.723,55123.206,206032881.399,33.734
Generator,p116 solar existing,p116,Solar,200.8,200.8,272466.531,,272466.531,0.0,0.155,11.526,1870998.176,2628.198,9191821.832,33.736
Generator,p117 biomass,p117,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p117 hydro,p117,Reservoir & Dam,480.664,480.664,915777.023,,915777.023,0.0,0.217,17.01,86192226.849,10050.38,41634867.359,45.464
Generator,p117 hydrogen_ct_2050,p117,Hydrogen Combustion Turbine,0.172,,85.894,,85.894,0.0,0.057,1421.612,16514.006,17289.745,33709.971,392.27
Generator,p117 nuclear_2050,p117,Nuclear,1645.255,,12216856.59,,12216856.59,0.0,0.848,1690680.207,563175898.099,138891574.185,702067394.478,57.467
Generator,p117 onwind,p117,Onshore Wind,0.003,,2.181,,2.181,0.0,0.087,1.049,296.453,-28.152,126.499,57.76
Generator,p117 solar,p117,Solar,1136.088,,1515615.358,,1515615.358,0.0,0.152,12.165,49906594.05,15628.792,50432927.469,33.276
Generator,p118 biomass,p118,Biomass,0.0,0.0,,,,0.0,,108602.1,0.0,,,
Generator,p118 hydro,p118,Reservoir & Dam,409.08,409.08,779358.87,,779358.87,0.0,0.217,49.177,73355921.298,7415.363,35361847.777,45.373
Generator,p118 hydrogen_ct_2050,p118,Hydrogen Combustion Turbine,0.024,,13.975,,13.975,0.0,0.065,200.311,2347.402,2813.06,5062.504,361.194
Generator,p118 nuclear_2050,p118,Nuclear,1536.555,,11594246.863,,11594246.863,0.0,0.861,1394440.007,525967718.048,131823635.754,657791273.925,56.734
Generator,p118 onwind,p118,Onshore Wind,0.003,,1.674,,1.674,0.0,0.061,1.123,321.368,-21.614,80.639,48.474
Generator,p118 solar,p118,Solar,5344.083,,7550109.571,,7550109.571,0.0,0.161,4242.505,222761585.387,79476.51,242822419.004,32.161
Generator,p118 solar existing,p118,Solar,250.7,250.7,354342.386,,354342.386,0.0,0.161,45.074,2335952.404,3375.898,11391185.524,32.147
Generator,p119 biomass,p119,Biomass,0.0,0.0,,,,0.0,,429047.28,0.0,,,
Generator,p119 hydrogen_ct_2050,p119,Hydrogen Combustion Turbine,83.69,,30093.595,,30093.595,0.0,0.041,703027.616,8030993.373,6057533.395,14088426.847,468.154
Generator,p119 nuclear_2050,p119,Nuclear,345.517,,2557267.065,,2557267.065,0.0,0.845,363430.934,118271606.44,29074942.896,147346442.451,57.619
Generator,p119 onwind,p119,Onshore Wind,0.003,,4.19,,4.19,0.0,0.139,1.258,358.866,-54.09,185.771,44.188
Generator,p119 onwind existing,p119,Onshore Wind,0.0,0.0,,,,0.0,,279088.484,0.0,,,
Generator,p119 solar,p119,Solar,291.033,,379955.431,,379955.431,0.0,0.149,7.415,12321648.96,3748.062,13658992.199,35.949
Generator,p119 solar existing,p119,Solar,36.5,36.5,47645.76,,47645.76,0.0,0.149,7.416,340096.78,446.43,1713023.559,35.953
Generator,p12 biomass,p12,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p12 geothermal,p12,Geothermal,927.8,927.8,5598714.167,,5598714.167,0.0,0.689,1066408.465,361435696.306,16688019.936,308199215.813,55.048
Generator,p12 hydrogen_ct_2050,p12,Hydrogen Combustion Turbine,237.165,,70656.237,,70656.237,0.0,0.034,2006909.735,22758744.805,14222383.702,36981035.333,523.394
Generator,p12 nuclear_2050,p12,Nuclear,976.744,,4916360.908,,4916360.908,0.0,0.575,3340170.361,334342413.029,55897576.955,390239884.156,79.376
Generator,p12 onwind,p12,Onshore Wind,0.0,,0.308,,0.308,0.0,0.093,0.038,44.98,-3.975,18.909,54.0
Generator,p12 onwind existing,p12,Onshore Wind,0.0,0.0,,,,0.0,,88701.691,0.0,,,
Generator,p12 solar,p12,Solar,0.248,,334.321,,334.321,0.0,0.154,111.266,11005.827,3.309,10940.395,32.728
Generator,p12 solar existing,p12,Solar,1419.4,1419.4,2545359.178,,2545359.178,0.0,0.205,335.068,13225571.768,25156.79,62683474.662,24.627
Generator,p120 biomass,p120,Biomass,0.0,0.0,,,,0.0,,182208.0,0.0,,,
Generator,p120 hydrogen_ct_2050,p120,Hydrogen Combustion Turbine,118.849,,50051.606,,50051.606,0.0,0.048,991068.767,11404977.369,10074923.976,21479806.134,429.153
Generator,p120 nuclear_2050,p120,Nuclear,0.102,,707.797,,707.797,0.0,0.793,153.472,34876.45,8046.899,42795.127,60.462
Generator,p120 onwind,p120,Onshore Wind,0.001,,1.119,,1.119,0.0,0.098,0.296,137.283,-14.453,59.123,51.923
Generator,p120 solar,p120,Solar,1000.678,,1372763.105,,1372763.105,0.0,0.157,10.337,42366359.405,13720.687,46389041.601,33.792
Generator,p120 solar existing,p120,Solar,408.6,408.6,560524.451,,560524.451,0.0,0.157,10.528,3807220.392,6018.143,18941696.716,33.793
Generator,p121 hydro,p121,Reservoir & Dam,41.432,41.432,78928.516,,78928.516,0.0,0.217,11.528,7429637.221,754.632,3616135.635,45.815
Generator,p121 hydrogen_ct_2050,p121,Hydrogen Combustion Turbine,227.03,,91318.868,,91318.868,0.0,0.046,1897466.219,21786192.548,18381531.286,40167634.4,439.861
Generator,p121 nuclear_2050,p121,Nuclear,0.055,,370.699,,370.699,0.0,0.772,92.529,18758.104,4214.641,22856.495,61.654
Generator,p121 onwind,p121,Onshore Wind,0.002,,1.972,,1.972,0.0,0.139,0.511,170.596,-25.457,70.946,35.217
Generator,p121 onwind existing,p121,Onshore Wind,0.0,0.0,,,,0.0,,280075.516,0.0,,,
Generator,p121 solar,p121,Solar,1112.082,,1524160.809,,1524160.809,0.0,0.156,8.679,47082941.068,15099.392,51774730.283,33.969
Generator,p121 solar existing,p121,Solar,348.7,348.7,477903.168,,477903.168,0.0,0.156,9.192,3249088.964,5178.651,16234253.819,33.97
Generator,p122 biomass,p122,Biomass,0.0,0.0,,,,0.0,,998856.065,0.0,,,
Generator,p122 hydro,p122,Reservoir & Dam,3155.615,3155.615,4899854.662,,4899854.662,0.0,0.177,9.294,565862420.905,46812.249,210491960.156,42.959
