Time,Mean Hourly Price (USD)
2050-01-01 00:00:00,352.1934932265896
2050-01-04 00:00:00,614.5181041370262
2050-01-04 06:00:00,625.0353122083774
2050-01-17 00:00:00,235.3615156433928
2050-01-17 06:00:00,239.546152166845
2050-01-17 12:00:00,243.97791093414435
2050-01-18 00:00:00,253.2220732943118
2050-01-18 06:00:00,246.46019327135141
2050-01-18 12:00:00,231.4968125024639
2050-07-08 00:00:00,325.80408192318924
2050-07-18 00:00:00,389.57955417569417
2050-07-18 06:00:00,303.35430509864074
2050-07-18 12:00:00,305.49276348045913
2050-07-18 18:00:00,328.4850019308994
2050-07-19 00:00:00,3713.0826638804815
2050-07-19 06:00:00,283.204027946888
2050-07-25 00:00:00,4837.678312383554
2050-07-27 00:00:00,230.54808977199008
2050-08-08 00:00:00,408.9733389056469
2050-08-08 06:00:00,406.3983097476612
2050-08-08 12:00:00,353.6502919953775
2050-08-09 00:00:00,1566.2903816578194
2050-08-09 06:00:00,1529.1372161887996
2050-09-06 00:00:00,705.3859711436288
2050-09-06 06:00:00,430.79689345159915
