,,,,Optimal Capacity,Installed Capacity,Supply,Withdrawal,Energy Balance,Transmission,Capacity Factor,Curtailment,Capital Expenditure,Operational Expenditure,Revenue,Market Value
Generator,p103 hydrogen_ct_2050,p103,Hydrogen Combustion Turbine,6698.114,,3027124.538,,3027124.538,0.0,0.052,55648356.352,642761921.823,609327656.228,1252089514.753,413.623
Generator,p103 nuclear,p103,Nuclear,0.008,,30.759,,30.759,0.0,0.448,34.435,2799.291,409.262,2942.055,95.684
Generator,p103 nuclear existing,p103,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p103 nuclear_2050,p103,Nuclear,6385.509,,36757969.784,,36757969.784,0.0,0.657,17219505.22,2185779797.38,417890023.802,2603669771.424,70.833
Generator,p103 onwind,p103,Onshore Wind,6672.432,,17969381.743,,17969381.743,0.0,0.307,2.224,686547372.624,-231989805.06,454557512.402,25.296
Generator,p103 onwind existing,p103,Onshore Wind,0.0,0.0,,,,0.0,,9421735.478,0.0,,,
Generator,p103 solar,p103,Solar,28686.023,,40272361.207,,40272361.207,0.0,0.16,639450.156,1228565969.411,401782.502,1460321217.406,36.261
Generator,p103 solar existing,p103,Solar,2391.4,2391.4,3409444.072,,3409444.072,0.0,0.163,1154.35,22282395.608,30800.86,121739655.134,35.707
Generator,p103 waste,p103,Waste,0.0,0.0,,,,0.0,,137496.96,0.0,,,
Generator,p104 biomass,p104,Biomass,0.0,0.0,,,,0.0,,75321.984,0.0,,,
Generator,p104 hydro,p104,Reservoir & Dam,34.642,34.642,72496.233,,72496.233,0.0,0.239,950.116,6212026.89,779.401,2997087.75,41.341
Generator,p104 hydrogen_ct_2050,p104,Hydrogen Combustion Turbine,327.862,,129970.352,,129970.352,0.0,0.045,2742101.237,31462175.102,26161622.888,57623714.836,443.36
Generator,p104 nuclear,p104,Nuclear,0.008,,30.929,,30.929,0.0,0.441,36.529,2860.289,411.518,3006.699,97.232
Generator,p104 nuclear existing,p104,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p104 nuclear_2050,p104,Nuclear,803.121,,4237473.777,,4237473.777,0.0,0.602,2551404.812,274910852.429,48175589.873,323086357.221,76.245
Generator,p104 onwind,p104,Onshore Wind,0.094,,248.202,,248.202,0.0,0.3,2.051,9715.133,-3204.358,6404.822,25.808
Generator,p104 solar,p104,Solar,1808.247,,2546479.87,,2546479.87,0.0,0.161,74064.882,77443680.723,27624.649,94052114.167,36.934
Generator,p104 solar existing,p104,Solar,0.0,0.0,,,,0.0,,8115.621,0.0,,,
Generator,p105 biomass,p105,Biomass,0.0,0.0,,,,0.0,,362664.0,0.0,,,
Generator,p105 hydro,p105,Reservoir & Dam,27.298,27.298,124888.014,,124888.014,0.0,0.522,1298.059,4895056.663,1152.902,7749290.664,62.05
Generator,p105 hydrogen_ct_2050,p105,Hydrogen Combustion Turbine,6078.748,,3112447.446,,3112447.446,0.0,0.058,50137384.839,583326527.825,626505098.778,1209831559.761,388.707
Generator,p105 nuclear_2050,p105,Nuclear,74.561,,378885.918,,378885.918,0.0,0.58,251385.744,25522406.573,4307286.778,29829583.238,78.73
Generator,p105 onwind,p105,Onshore Wind,25477.717,,74179181.666,,74179181.666,0.0,0.332,2.223,2651005227.485,-957612294.683,1693392897.34,22.828
Generator,p105 onwind existing,p105,Onshore Wind,0.0,0.0,,,,0.0,,11182320.472,0.0,,,
Generator,p105 solar,p105,Solar,8283.538,,12135793.711,,12135793.711,0.0,0.167,377671.278,350705417.685,115125.539,441074386.109,36.345
Generator,p105 solar existing,p105,Solar,3894.2,3894.2,5515933.89,,5515933.89,0.0,0.162,366810.69,36285065.224,58564.061,207352978.791,37.592
Generator,p106 hydrogen_ct_2050,p106,Hydrogen Combustion Turbine,551.12,,245034.51,,245034.51,0.0,0.051,4582778.023,52886384.81,49322841.616,102209146.753,417.121
Generator,p106 nuclear_2050,p106,Nuclear,2411.321,,13458493.035,,13458493.035,0.0,0.637,6924697.437,825402928.468,153009604.823,978412468.467,72.699
Generator,p106 onwind,p106,Onshore Wind,0.004,,8.096,,8.096,0.0,0.242,1.129,394.953,-104.526,202.581,25.141
Generator,p106 solar,p106,Solar,519.335,,784887.417,,784887.417,0.0,0.173,209.613,21987434.636,7216.024,28214218.945,35.947
Generator,p106 solar existing,p106,Solar,0.0,0.0,,,,0.0,,141649.481,0.0,,,
Generator,p106 waste,p106,Waste,0.0,0.0,,,,0.0,,43786.86,0.0,,,
Generator,p107 biomass,p107,Biomass,0.0,0.0,,,,0.0,,17965.133,0.0,,,
Generator,p107 hydro,p107,Reservoir & Dam,172.518,172.518,761791.983,,761791.983,0.0,0.504,2050.061,30935796.959,8090.711,46365896.602,60.864
Generator,p107 hydrogen_ct_2050,p107,Hydrogen Combustion Turbine,1396.428,,769774.137,,769774.137,0.0,0.063,11462934.243,134003488.816,154947529.473,288950941.655,375.371
Generator,p107 nuclear_2050,p107,Nuclear,1958.52,,11677693.774,,11677693.774,0.0,0.681,4877913.964,670407663.987,132770305.915,803177898.539,68.779
Generator,p107 onwind,p107,Onshore Wind,0.002,,2.69,,2.69,0.0,0.177,0.601,182.402,-34.728,79.786,29.387
Generator,p107 solar,p107,Solar,7161.633,,10803507.14,,10803507.14,0.0,0.172,84871.035,303206626.926,115407.951,377450417.97,34.938
Generator,p107 solar existing,p107,Solar,1264.7,1264.7,1883642.688,,1883642.688,0.0,0.17,39177.444,11784120.484,20660.276,66655128.276,35.386
Generator,p108 biomass,p108,Biomass,0.0,0.0,,,,0.0,,501452.16,0.0,,,
Generator,p108 hydrogen_ct_2050,p108,Hydrogen Combustion Turbine,0.021,,11.374,,11.374,0.0,0.062,172.378,2012.907,2289.474,4176.931,366.785
Generator,p108 nuclear_2050,p108,Nuclear,1785.61,,11585846.87,,11585846.87,0.0,0.741,3508130.631,611219977.962,131720846.209,742940748.842,64.125
Generator,p108 onwind,p108,Onshore Wind,0.002,,1.937,,1.937,0.0,0.13,0.74,175.069,-25.005,66.456,34.5
Generator,p108 solar,p108,Solar,3374.459,,5134091.17,,5134091.17,0.0,0.174,17881.095,140660209.317,53877.77,162664267.828,31.683
Generator,p108 solar existing,p108,Solar,410.0,410.0,625398.345,,625398.345,0.0,0.174,571.205,3820265.2,6363.573,19763862.19,31.602
Generator,p109 biomass,p109,Biomass,0.0,0.0,,,,0.0,,167978.208,0.0,,,
Generator,p109 hydro,p109,Reservoir & Dam,412.311,412.311,784960.815,,784960.815,0.0,0.217,603.751,73935354.372,8097.134,35993783.532,45.854
Generator,p109 hydrogen_ct_2050,p109,Hydrogen Combustion Turbine,293.995,,164523.922,,164523.922,0.0,0.064,2410871.628,28212230.532,33116886.432,61329033.106,372.767
Generator,p109 nuclear_2050,p109,Nuclear,6412.182,,40245620.352,,40245620.352,0.0,0.716,13957329.493,2194910242.127,457522956.481,2652433144.621,65.906
Generator,p109 onwind,p109,Onshore Wind,0.001,,1.541,,1.541,0.0,0.143,0.339,129.765,-19.893,57.16,36.278
Generator,p109 solar,p109,Solar,24939.838,,36868551.094,,36868551.094,0.0,0.169,108492.891,1039586704.155,395108.422,1239789776.518,33.627
Generator,p109 solar existing,p109,Solar,164.7,164.7,243753.704,,243753.704,0.0,0.169,438.721,1534628.484,2446.689,8187420.323,33.589
Generator,p11 biomass,p11,Biomass,0.0,0.0,,,,0.0,,171252.192,0.0,,,
Generator,p11 hydro,p11,Reservoir & Dam,42.0,42.0,90053.503,,90053.503,0.0,0.245,187.329,7802074.533,829.583,5040546.378,55.973
Generator,p11 hydrogen_ct_2050,p11,Hydrogen Combustion Turbine,540.798,,320857.803,,320857.803,0.0,0.068,4416536.568,51895896.947,64585784.154,116481600.9,363.032
Generator,p11 nuclear_2050,p11,Nuclear,2699.907,,16985050.659,,16985050.659,0.0,0.718,5837589.876,924186738.998,193114235.854,1117300909.263,65.781
Generator,p11 onwind,p11,Onshore Wind,0.0,,0.242,,0.242,0.0,0.136,0.016,22.994,-3.125,8.874,33.667
Generator,p11 onwind existing,p11,Onshore Wind,0.0,0.0,,,,0.0,,134044.206,0.0,,,
Generator,p11 solar,p11,Solar,6715.209,,12693601.343,,12693601.343,0.0,0.216,307.247,289135973.456,126735.803,289262678.397,22.788
Generator,p11 solar existing,p11,Solar,0.0,0.0,,,,0.0,,202831.574,0.0,,,
Generator,p110 biomass,p110,Biomass,0.0,0.0,,,,0.0,,21024.0,0.0,,,
Generator,p110 hydrogen_ct_2050,p110,Hydrogen Combustion Turbine,104.932,,51953.933,,51953.933,0.0,0.057,867254.168,10069486.545,10457787.276,20527180.979,395.104
Generator,p110 nuclear_2050,p110,Nuclear,799.255,,5380011.179,,5380011.179,0.0,0.768,1376189.143,273587569.032,61167907.835,334755395.746,62.222
Generator,p110 onwind,p110,Onshore Wind,0.001,,1.128,,1.128,0.0,0.123,0.296,109.255,-14.564,45.402,39.846
Generator,p110 solar,p110,Solar,853.923,,1239086.212,,1239086.212,0.0,0.166,30.59,35594731.152,12304.172,44649189.92,36.034
Generator,p110 solar existing,p110,Solar,111.0,111.0,161043.569,,161043.569,0.0,0.166,27.164,1034266.92,1567.937,5803855.094,36.039
Generator,p111 biomass,p111,Biomass,0.0,0.0,,,,0.0,,178704.0,0.0,,,
Generator,p111 hydrogen_ct_2050,p111,Hydrogen Combustion Turbine,485.381,,232175.605,,232175.605,0.0,0.055,4019762.638,46577956.5,46734648.815,93312523.191,401.905
Generator,p111 nuclear,p111,Nuclear,4418.205,,9042244.134,,9042244.134,0.0,0.234,28421767.429,1455489155.552,120321280.991,1575810364.468,174.272
Generator,p111 nuclear existing,p111,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p111 nuclear_2050,p111,Nuclear,0.046,,250.811,,250.811,0.0,0.626,135.782,15654.766,2851.24,18306.953,72.994
Generator,p111 onwind,p111,Onshore Wind,26291.944,,82612658.835,,82612658.835,0.0,0.359,21979.767,2674793275.403,-1066560038.229,1608233234.293,19.467
Generator,p111 onwind existing,p111,Onshore Wind,0.0,0.0,,,,0.0,,47773.056,0.0,,,
Generator,p111 solar,p111,Solar,2887.346,,3906909.322,,3906909.322,0.0,0.154,291324.822,116579664.191,37785.067,151935960.654,38.889
Generator,p111 solar existing,p111,Solar,162.6,162.6,219048.18,,219048.18,0.0,0.154,17374.077,1515061.272,2164.398,8556196.8,39.061
Generator,p112 biomass,p112,Biomass,0.0,0.0,,,,0.0,,256817.76,0.0,,,
Generator,p112 hydro,p112,Reservoir & Dam,11.083,11.083,21081.66,,21081.66,0.0,0.217,33.902,1910816.282,192.948,992360.156,47.072
Generator,p112 hydrogen_ct_2050,p112,Hydrogen Combustion Turbine,1540.769,,834692.619,,834692.619,0.0,0.062,12662448.074,147854742.035,168015764.442,315870429.399,378.427
Generator,p112 nuclear_2050,p112,Nuclear,4723.774,,28345567.966,,28345567.966,0.0,0.685,11585066.997,1616962912.641,322278046.293,1939240901.709,68.414
Generator,p112 onwind,p112,Onshore Wind,0.034,,93.571,,93.571,0.0,0.316,1.835,3444.164,-1207.957,2132.027,22.788
Generator,p112 onwind existing,p112,Onshore Wind,0.0,0.0,,,,0.0,,3470172.002,0.0,,,
Generator,p112 solar,p112,Solar,11298.67,,16566006.56,,16566006.56,0.0,0.167,13392.745,456195760.672,174044.821,589110113.47,35.561
Generator,p112 solar existing,p112,Solar,2434.4,2434.4,3572061.398,,3572061.398,0.0,0.168,119.276,22683057.568,35483.784,126929083.541,35.534
Generator,p113 hydrogen_ct_2050,p113,Hydrogen Combustion Turbine,1097.697,,485297.262,,485297.262,0.0,0.05,9130528.618,105336788.523,97685230.596,203021941.323,418.346
Generator,p113 nuclear_2050,p113,Nuclear,2084.433,,12869518.878,,12869518.878,0.0,0.705,4750447.365,713508111.302,146322961.16,859831006.597,66.811
Generator,p113 onwind,p113,Onshore Wind,0.004,,7.38,,7.38,0.0,0.23,1.036,372.626,-95.274,193.708,26.321
Generator,p113 solar,p113,Solar,2066.666,,3030965.18,,3030965.18,0.0,0.167,546.46,83443837.719,32515.309,104841756.698,34.59
Generator,p113 solar existing,p113,Solar,1021.0,1021.0,1492862.831,,1492862.831,0.0,0.167,4802.046,9513392.12,16253.14,51795162.013,34.695
Generator,p114 biomass,p114,Biomass,0.0,0.0,,,,0.0,,39441.024,0.0,,,
Generator,p114 hydro,p114,Reservoir & Dam,4.689,4.689,8908.507,,8908.507,0.0,0.217,25.024,808422.252,88.08,414050.815,46.478
Generator,p114 hydrogen_ct_2050,p114,Hydrogen Combustion Turbine,512.516,,236270.591,,236270.591,0.0,0.053,4253370.489,49181877.764,47558832.27,96740629.808,409.448
Generator,p114 nuclear_2050,p114,Nuclear,3479.932,,21773067.713,,21773067.713,0.0,0.714,7643220.449,1191191851.307,247538545.909,1438730338.188,66.078
Generator,p114 onwind,p114,Onshore Wind,0.002,,2.478,,2.478,0.0,0.167,0.543,171.402,-31.997,74.602,30.429
Generator,p114 solar,p114,Solar,1297.223,,1911536.767,,1911536.767,0.0,0.168,54.39,52376743.25,20433.954,65464398.826,34.247
Generator,p114 solar existing,p114,Solar,280.0,280.0,412563.812,,412563.812,0.0,0.168,45.0,2608961.6,3883.697,14130195.048,34.25
Generator,p115 biomass,p115,Biomass,0.0,0.0,,,,0.0,,42048.0,0.0,,,
Generator,p115 hydro,p115,Reservoir & Dam,159.845,159.845,304540.242,,304540.242,0.0,0.217,7.416,28663254.472,3035.791,14517336.111,47.67
Generator,p115 hydrogen_ct_2050,p115,Hydrogen Combustion Turbine,1494.022,,712336.655,,712336.655,0.0,0.054,12375292.283,143368735.966,143385826.715,286754486.857,402.555
Generator,p115 nuclear,p115,Nuclear,0.008,,32.736,,32.736,0.0,0.478,35.388,2910.972,435.568,3077.828,93.944
Generator,p115 nuclear existing,p115,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p115 nuclear_2050,p115,Nuclear,3357.256,,21188638.732,,21188638.732,0.0,0.72,7190649.195,1149199257.863,240888488.88,1390087689.45,65.605
Generator,p115 onwind,p115,Onshore Wind,0.002,,2.742,,2.742,0.0,0.171,0.589,188.296,-35.404,85.229,31.387
Generator,p115 onwind existing,p115,Onshore Wind,0.0,0.0,,,,0.0,,118695.853,0.0,,,
Generator,p115 solar,p115,Solar,1550.007,,2174330.71,,2174330.71,0.0,0.16,5.3,65623626.566,21016.114,84156488.944,38.705
Generator,p115 solar existing,p115,Solar,103.6,103.6,145324.066,,145324.066,0.0,0.16,5.13,965315.792,1446.273,5624866.7,38.706
Generator,p116 hydro,p116,Reservoir & Dam,519.375,519.375,989522.589,,989522.589,0.0,0.217,26.669,93133879.745,10628.206,46785717.394,47.281
Generator,p116 hydrogen_ct_2050,p116,Hydrogen Combustion Turbine,548.405,,252425.672,,252425.672,0.0,0.053,4551604.48,52625860.166,50810702.26,103436482.919,409.77
Generator,p116 nuclear_2050,p116,Nuclear,2178.832,,13700997.38,,13700997.38,0.0,0.718,4716929.892,745820980.669,155755225.713,901576138.281,65.804
Generator,p116 onwind,p116,Onshore Wind,0.001,,1.903,,1.903,0.0,0.157,0.442,143.223,-24.573,61.182,31.727
Generator,p116 onwind existing,p116,Onshore Wind,0.0,0.0,,,,0.0,,1379890.066,0.0,,,
Generator,p116 solar,p116,Solar,4500.31,,6565641.786,,6565641.786,0.0,0.167,25.863,197888923.82,71862.584,246011551.206,37.47
Generator,p116 solar existing,p116,Solar,200.8,200.8,292930.924,,292930.924,0.0,0.167,23.598,1870998.176,2765.172,10976804.987,37.472
Generator,p117 biomass,p117,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p117 hydro,p117,Reservoir & Dam,480.664,480.664,915764.223,,915764.223,0.0,0.217,29.843,86192226.849,9794.103,43146273.832,47.115
Generator,p117 hydrogen_ct_2050,p117,Hydrogen Combustion Turbine,104.252,,55597.547,,55597.547,0.0,0.061,857651.802,10004211.253,11191256.261,21195381.32,381.229
Generator,p117 nuclear_2050,p117,Nuclear,1539.477,,10292311.032,,10292311.032,0.0,0.763,2721074.642,526967878.703,117020041.56,643987848.433,62.57
Generator,p117 onwind,p117,Onshore Wind,0.003,,2.73,,2.73,0.0,0.112,0.99,283.827,-35.237,96.221,35.419
Generator,p117 solar,p117,Solar,1135.677,,1636605.641,,1636605.641,0.0,0.165,29.473,49888548.114,15678.965,59647316.223,36.446
Generator,p118 biomass,p118,Biomass,0.0,0.0,,,,0.0,,108602.1,0.0,,,
Generator,p118 hydro,p118,Reservoir & Dam,409.08,409.08,779370.056,,779370.056,0.0,0.217,38.023,73355921.298,7037.737,36635775.648,47.007
Generator,p118 hydrogen_ct_2050,p118,Hydrogen Combustion Turbine,0.152,,85.899,,85.899,0.0,0.064,1249.702,14630.86,17290.619,31814.416,370.212
Generator,p118 nuclear_2050,p118,Nuclear,1961.626,,13341673.189,,13341673.189,0.0,0.776,3240185.928,671470695.1,151668238.44,823138861.977,61.697
Generator,p118 onwind,p118,Onshore Wind,0.004,,2.695,,2.695,0.0,0.087,1.039,364.921,-34.788,89.188,32.839
Generator,p118 solar,p118,Solar,5346.682,,8042643.576,,8042643.576,0.0,0.172,56.433,222869904.247,87121.774,276739021.941,34.409
Generator,p118 solar existing,p118,Solar,250.7,250.7,377074.562,,377074.562,0.0,0.172,38.765,2335952.404,3441.89,12975965.46,34.412
Generator,p119 biomass,p119,Biomass,0.0,0.0,,,,0.0,,429047.28,0.0,,,
Generator,p119 hydrogen_ct_2050,p119,Hydrogen Combustion Turbine,97.238,,40967.584,,40967.584,0.0,0.048,810837.052,9331113.716,8246338.91,17577360.116,429.056
Generator,p119 nuclear_2050,p119,Nuclear,336.629,,2504487.588,,2504487.588,0.0,0.849,341075.554,115229073.337,28472735.414,143701721.854,57.378
Generator,p119 onwind,p119,Onshore Wind,0.003,,5.295,,5.295,0.0,0.182,1.045,343.652,-68.353,181.711,34.567
Generator,p119 onwind existing,p119,Onshore Wind,0.0,0.0,,,,0.0,,338371.18,0.0,,,
Generator,p119 solar,p119,Solar,290.929,,403694.027,,403694.027,0.0,0.158,2.36,12317236.54,3662.48,17003114.856,42.119
Generator,p119 solar existing,p119,Solar,36.5,36.5,50645.571,,50645.571,0.0,0.158,2.304,340096.78,506.576,2133197.523,42.12
Generator,p12 biomass,p12,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p12 geothermal,p12,Geothermal,927.8,927.8,6448015.872,,6448015.872,0.0,0.793,217106.793,361435696.306,19225865.107,304837367.175,47.276
Generator,p12 hydrogen_ct_2050,p12,Hydrogen Combustion Turbine,199.176,,117798.53,,117798.53,0.0,0.068,1626986.724,19113290.685,23711660.612,42824865.807,363.543
Generator,p12 nuclear_2050,p12,Nuclear,955.267,,5150350.997,,5150350.997,0.0,0.615,2924637.212,326990954.789,58552566.04,385543440.532,74.858
Generator,p12 onwind,p12,Onshore Wind,0.0,,0.273,,0.273,0.0,0.136,0.012,23.132,-3.525,10.859,41.333
Generator,p12 onwind existing,p12,Onshore Wind,0.0,0.0,,,,0.0,,95987.659,0.0,,,
Generator,p12 solar,p12,Solar,0.134,,236.445,,236.445,0.0,0.201,14.751,5938.887,2.23,5886.801,24.898
Generator,p12 solar existing,p12,Solar,1419.4,1419.4,2659333.996,,2659333.996,0.0,0.214,106.214,13225571.768,27487.263,62572916.923,23.53
Generator,p120 biomass,p120,Biomass,0.0,0.0,,,,0.0,,182208.0,0.0,,,
Generator,p120 hydrogen_ct_2050,p120,Hydrogen Combustion Turbine,125.792,,61072.042,,61072.042,0.0,0.055,1040863.703,12071180.771,12293214.226,24364306.074,398.944
Generator,p120 nuclear_2050,p120,Nuclear,42.21,,293623.792,,293623.792,0.0,0.794,63179.751,14448507.88,3338450.841,17786815.047,60.577
Generator,p120 onwind,p120,Onshore Wind,0.001,,1.25,,1.25,0.0,0.121,0.266,120.927,-16.136,52.827,43.071
Generator,p120 solar,p120,Solar,999.945,,1469867.486,,1469867.486,0.0,0.168,18.63,42335330.415,13953.628,57265322.607,38.96
Generator,p120 solar existing,p120,Solar,408.6,408.6,600609.455,,600609.455,0.0,0.168,18.771,3807220.392,6151.432,23399874.684,38.96
Generator,p121 hydro,p121,Reservoir & Dam,41.432,41.432,78925.844,,78925.844,0.0,0.217,14.232,7429637.221,717.21,3777130.616,47.857
Generator,p121 hydrogen_ct_2050,p121,Hydrogen Combustion Turbine,504.919,,244223.043,,244223.043,0.0,0.055,4178863.323,48452802.59,49159772.661,97612494.679,399.686
Generator,p121 nuclear_2050,p121,Nuclear,0.224,,1509.245,,1509.245,0.0,0.77,383.25,76635.235,17158.457,93613.197,62.026
Generator,p121 onwind,p121,Onshore Wind,0.002,,2.838,,2.838,0.0,0.176,0.598,187.524,-36.637,84.711,30.219
Generator,p121 onwind existing,p121,Onshore Wind,0.0,0.0,,,,0.0,,353089.67,0.0,,,
Generator,p121 solar,p121,Solar,1111.615,,1635843.634,,1635843.634,0.0,0.168,15.925,47063163.204,17176.985,62468647.59,38.187
Generator,p121 solar existing,p121,Solar,348.7,348.7,513133.747,,513133.747,0.0,0.168,15.26,3249088.964,4819.438,19595630.915,38.188
Generator,p122 biomass,p122,Biomass,0.0,0.0,,,,0.0,,998856.065,0.0,,,
Generator,p122 hydro,p122,Reservoir & Dam,3155.615,3155.615,4899859.195,,4899859.195,0.0,0.177,4.794,565862420.905,49497.92,219393731.727,44.776
