Time,Mean Hourly Price (USD)
2050-01-04 00:00:00,284.1461078059222
2050-01-04 09:00:00,363.66063321819115
2050-07-07 00:00:00,291.05304621650424
2050-07-07 03:00:00,315.283516637277
2050-07-07 21:00:00,303.90242431516134
2050-07-08 00:00:00,322.26794780152295
2050-07-08 03:00:00,312.17598487208926
2050-07-18 21:00:00,1082.6146915979214
2050-07-19 00:00:00,8312.387662993498
2050-07-19 03:00:00,7312.443347247097
2050-07-19 06:00:00,961.1715378190951
2050-07-19 09:00:00,1005.1717211249698
2050-07-19 12:00:00,1068.7954640711619
2050-08-04 00:00:00,764.6639670504686
2050-08-04 03:00:00,692.0484866698272
2050-08-15 00:00:00,430.84696983255606
2050-08-15 03:00:00,428.15189587805133
2050-08-15 06:00:00,404.58901038801366
2050-08-15 09:00:00,418.2212634719323
2050-08-15 12:00:00,422.54905328059016
2050-08-16 00:00:00,1552.1405581559886
2050-08-16 03:00:00,1579.8151151542995
2050-08-16 06:00:00,1529.1958360172907
2050-08-16 09:00:00,1481.35435731941
2050-08-16 12:00:00,1501.9432354437115
