,,,,Optimal Capacity,Installed Capacity,Supply,Withdrawal,Energy Balance,Transmission,Capacity Factor,Curtailment,Capital Expenditure,Operational Expenditure,Revenue,Market Value
Generator,p103 hydrogen_ct_2050,p103,Hydrogen Combustion Turbine,3840.662,,1486019.989,,1486019.989,0.0,0.044,32158182.451,368556199.114,299119862.914,667675992.169,449.305
Generator,p103 nuclear,p103,Nuclear,0.008,,33.75,,33.75,0.0,0.48,33.019,2866.936,449.047,3037.63,90.068
Generator,p103 nuclear existing,p103,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p103 nuclear_2050,p103,Nuclear,8932.638,,61258163.047,,61258163.047,0.0,0.783,14250504.363,3057670254.954,696425166.151,3754095378.845,61.283
Generator,p103 onwind,p103,Onshore Wind,0.011,,24.45,,24.45,0.0,0.245,1.492,1170.995,-315.659,746.198,30.53
Generator,p103 onwind existing,p103,Onshore Wind,0.0,0.0,,,,0.0,,7966549.984,0.0,,,
Generator,p103 solar,p103,Solar,28683.84,,38077196.179,,38077196.179,0.0,0.152,6612.845,1228472463.568,379882.149,1299521449.362,34.129
Generator,p103 solar existing,p103,Solar,2391.4,2391.4,3175055.003,,3175055.003,0.0,0.152,29.667,22282395.608,28683.393,108342366.009,34.123
Generator,p103 waste,p103,Waste,0.0,0.0,,,,0.0,,137496.96,0.0,,,
Generator,p104 biomass,p104,Biomass,0.0,0.0,,,,0.0,,75321.984,0.0,,,
Generator,p104 hydro,p104,Reservoir & Dam,34.642,34.642,73416.957,,73416.957,0.0,0.242,29.368,6212026.89,789.3,3158261.478,43.018
Generator,p104 hydrogen_ct_2050,p104,Hydrogen Combustion Turbine,248.016,,90823.328,,90823.328,0.0,0.042,2081795.999,23800009.009,18281751.312,42081681.198,463.336
Generator,p104 nuclear,p104,Nuclear,0.008,,33.534,,33.534,0.0,0.475,34.454,2882.773,446.18,3058.497,91.159
Generator,p104 nuclear existing,p104,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p104 nuclear_2050,p104,Nuclear,773.98,,5250266.371,,5250266.371,0.0,0.774,1292281.898,264935879.792,59689969.237,324625783.031,61.83
Generator,p104 onwind,p104,Onshore Wind,0.004,,6.608,,6.608,0.0,0.206,0.968,374.676,-85.316,197.386,30.04
Generator,p104 solar,p104,Solar,1804.508,,2418217.445,,2418217.445,0.0,0.153,1163.664,77283538.198,26233.236,85083550.467,35.184
Generator,p104 solar existing,p104,Solar,0.0,0.0,,,,0.0,,7508.159,0.0,,,
Generator,p105 biomass,p105,Biomass,0.0,0.0,,,,0.0,,362664.0,0.0,,,
Generator,p105 hydro,p105,Reservoir & Dam,27.298,27.298,126176.76,,126176.76,0.0,0.528,9.29,4895056.663,1164.799,7727492.12,61.243
Generator,p105 hydrogen_ct_2050,p105,Hydrogen Combustion Turbine,1257.479,,555788.619,,555788.619,0.0,0.05,10459726.814,120669720.331,111874789.686,232544434.64,418.404
Generator,p105 nuclear_2050,p105,Nuclear,6423.861,,45315385.262,,45315385.262,0.0,0.805,8986283.011,2198907775.294,515158655.261,2714066383.631,59.893
Generator,p105 onwind,p105,Onshore Wind,0.011,,23.974,,23.974,0.0,0.246,1.46,1160.095,-309.496,744.726,31.026
Generator,p105 onwind existing,p105,Onshore Wind,0.0,0.0,,,,0.0,,8753521.559,0.0,,,
Generator,p105 solar,p105,Solar,8285.789,,11256490.336,,11256490.336,0.0,0.155,12.492,350800736.284,106784.076,366178740.124,32.53
Generator,p105 solar existing,p105,Solar,3894.2,3894.2,5290377.504,,5290377.504,0.0,0.155,14.734,36285065.224,56169.272,172098657.407,32.531
Generator,p106 hydrogen_ct_2050,p106,Hydrogen Combustion Turbine,392.41,,154957.162,,154957.162,0.0,0.045,3282552.471,37656279.329,31191229.253,68847430.113,444.3
Generator,p106 nuclear_2050,p106,Nuclear,2440.397,,18258882.84,,18258882.84,0.0,0.854,2370084.318,835355482.129,207585235.619,1042940660.867,57.12
Generator,p106 onwind,p106,Onshore Wind,0.004,,6.508,,6.508,0.0,0.191,0.935,402.245,-84.029,230.065,35.486
Generator,p106 solar,p106,Solar,519.505,,710569.226,,710569.226,0.0,0.156,5.397,21994594.596,6532.764,24949856.363,35.112
Generator,p106 solar existing,p106,Solar,0.0,0.0,,,,0.0,,128162.199,0.0,,,
Generator,p106 waste,p106,Waste,0.0,0.0,,,,0.0,,43786.86,0.0,,,
Generator,p107 biomass,p107,Biomass,0.0,0.0,,,,0.0,,17965.133,0.0,,,
Generator,p107 hydro,p107,Reservoir & Dam,172.518,172.518,763785.148,,763785.148,0.0,0.505,56.873,30935796.959,8111.879,46384200.107,60.729
Generator,p107 hydrogen_ct_2050,p107,Hydrogen Combustion Turbine,0.262,,133.206,,133.206,0.0,0.058,2163.378,25157.973,26812.961,51872.432,389.317
Generator,p107 nuclear_2050,p107,Nuclear,3516.313,,23987621.329,,23987621.329,0.0,0.779,5736195.214,1203644996.322,272728835.317,1476373773.959,61.547
Generator,p107 onwind,p107,Onshore Wind,0.002,,2.776,,2.776,0.0,0.131,0.884,253.362,-35.837,118.142,42.156
Generator,p107 solar,p107,Solar,7164.01,,9783046.591,,9783046.591,0.0,0.156,763.713,303307274.761,104506.93,324813296.448,33.202
Generator,p107 solar existing,p107,Solar,1264.7,1264.7,1724853.381,,1724853.381,0.0,0.156,2333.569,11784120.484,18918.634,57340938.149,33.244
Generator,p108 biomass,p108,Biomass,0.0,0.0,,,,0.0,,501452.16,0.0,,,
Generator,p108 hydrogen_ct_2050,p108,Hydrogen Combustion Turbine,0.057,,27.947,,27.947,0.0,0.056,473.295,5490.867,5625.435,11003.087,393.749
Generator,p108 nuclear_2050,p108,Nuclear,1998.177,,13779661.974,,13779661.974,0.0,0.787,3111168.31,683982264.709,156662586.353,840644785.792,61.006
Generator,p108 onwind,p108,Onshore Wind,0.006,,5.63,,5.63,0.0,0.108,2.315,612.61,-72.68,223.57,39.875
Generator,p108 solar,p108,Solar,3374.245,,4613140.209,,4613140.209,0.0,0.156,1368.629,140651262.482,48410.848,153230494.749,33.216
Generator,p108 solar existing,p108,Solar,410.0,410.0,560669.697,,560669.697,0.0,0.156,33.189,3820265.2,5704.944,18618815.195,33.208
Generator,p109 biomass,p109,Biomass,0.0,0.0,,,,0.0,,167978.208,0.0,,,
Generator,p109 hydro,p109,Reservoir & Dam,412.311,412.311,785519.675,,785519.675,0.0,0.217,44.868,73935354.372,8102.899,37499972.583,47.739
Generator,p109 hydrogen_ct_2050,p109,Hydrogen Combustion Turbine,0.494,,262.853,,262.853,0.0,0.061,4061.177,47367.684,52909.497,100181.694,381.082
Generator,p109 nuclear_2050,p109,Nuclear,6073.121,,41399851.428,,41399851.428,0.0,0.778,9936970.301,2078848404.641,470644563.498,2549492913.981,61.582
Generator,p109 onwind,p109,Onshore Wind,0.003,,2.712,,2.712,0.0,0.093,1.048,342.5,-35.011,125.353,46.161
Generator,p109 solar,p109,Solar,24942.336,,33342691.963,,33342691.963,0.0,0.153,31740.039,1039690800.277,357322.922,1085473837.094,32.555
Generator,p109 solar existing,p109,Solar,164.7,164.7,220349.153,,220349.153,0.0,0.153,29.933,1534628.484,2211.765,7167611.863,32.528
Generator,p11 biomass,p11,Biomass,0.0,0.0,,,,0.0,,171252.192,0.0,,,
Generator,p11 hydro,p11,Reservoir & Dam,42.0,42.0,90203.042,,90203.042,0.0,0.245,37.768,7802074.533,830.96,5087390.261,56.399
Generator,p11 hydrogen_ct_2050,p11,Hydrogen Combustion Turbine,808.348,,350968.984,,350968.984,0.0,0.05,6730157.269,77570362.433,70646893.626,148217181.629,422.309
Generator,p11 nuclear_2050,p11,Nuclear,2991.258,,19449233.475,,19449233.475,0.0,0.742,5836231.751,1023917088.644,221131154.441,1245048185.465,64.015
Generator,p11 onwind,p11,Onshore Wind,0.0,,0.272,,0.272,0.0,0.091,0.045,34.634,-3.516,7.166,27.333
Generator,p11 onwind existing,p11,Onshore Wind,0.0,0.0,,,,0.0,,149521.172,0.0,,,
Generator,p11 solar,p11,Solar,4596.475,,8483104.563,,8483104.563,0.0,0.211,44.421,197909874.623,84697.245,197994539.1,23.34
Generator,p11 solar existing,p11,Solar,0.0,0.0,,,,0.0,,198030.44,0.0,,,
Generator,p110 biomass,p110,Biomass,0.0,0.0,,,,0.0,,21024.0,0.0,,,
Generator,p110 hydrogen_ct_2050,p110,Hydrogen Combustion Turbine,103.799,,47078.949,,47078.949,0.0,0.052,862196.511,9960679.199,9476503.593,19437097.781,412.862
Generator,p110 nuclear_2050,p110,Nuclear,855.695,,6138411.34,,6138411.34,0.0,0.819,1094877.64,292906937.965,69790520.25,362697395.691,59.087
Generator,p110 onwind,p110,Onshore Wind,0.003,,2.463,,2.463,0.0,0.081,1.068,355.744,-31.793,120.593,49.179
Generator,p110 solar,p110,Solar,854.483,,1135844.7,,1135844.7,0.0,0.152,5.628,35618066.461,11278.98,38314550.431,33.732
Generator,p110 solar existing,p110,Solar,111.0,111.0,147545.567,,147545.567,0.0,0.152,4.988,1034266.92,1436.519,4977159.929,33.733
Generator,p111 biomass,p111,Biomass,0.0,0.0,,,,0.0,,178704.0,0.0,,,
Generator,p111 hydrogen_ct_2050,p111,Hydrogen Combustion Turbine,1946.249,,580563.542,,580563.542,0.0,0.034,16468574.676,186765181.635,116861688.281,303626795.352,522.986
Generator,p111 nuclear,p111,Nuclear,6103.75,,14164411.075,,14164411.075,0.0,0.265,37592115.128,2010758044.246,188479768.942,2199237744.191,155.265
Generator,p111 nuclear existing,p111,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p111 nuclear_2050,p111,Nuclear,0.048,,305.848,,305.848,0.0,0.733,96.862,16307.428,3476.897,19619.519,64.156
Generator,p111 onwind,p111,Onshore Wind,23531.93,,58199324.96,,58199324.96,0.0,0.282,2.117,2394005158.492,-751374851.376,1642630266.394,28.224
Generator,p111 onwind existing,p111,Onshore Wind,0.0,0.0,,,,0.0,,37592.742,0.0,,,
Generator,p111 solar,p111,Solar,2887.077,,3864156.234,,3864156.234,0.0,0.153,12721.414,116568783.622,37371.587,131713426.155,34.086
Generator,p111 solar existing,p111,Solar,162.6,162.6,217271.121,,217271.121,0.0,0.153,1074.414,1515061.272,2146.839,7418065.876,34.142
Generator,p112 biomass,p112,Biomass,0.0,0.0,,,,0.0,,256817.76,0.0,,,
Generator,p112 hydro,p112,Reservoir & Dam,11.083,11.083,21109.386,,21109.386,0.0,0.217,6.153,1910816.282,193.202,1023954.239,48.507
Generator,p112 hydrogen_ct_2050,p112,Hydrogen Combustion Turbine,2171.307,,794552.668,,794552.668,0.0,0.042,18226092.723,208362102.88,159935970.367,368297998.263,463.529
Generator,p112 nuclear_2050,p112,Nuclear,7492.37,,51338926.347,,51338926.347,0.0,0.782,11994981.636,2564661954.814,583703558.232,3148365470.937,61.325
Generator,p112 onwind,p112,Onshore Wind,0.01,,20.073,,20.073,0.0,0.232,1.405,1002.381,-259.136,640.621,31.934
Generator,p112 onwind existing,p112,Onshore Wind,0.0,0.0,,,,0.0,,2682218.121,0.0,,,
Generator,p112 solar,p112,Solar,11299.243,,15325817.415,,15325817.415,0.0,0.155,5.878,456218904.377,161015.218,497571855.852,32.466
Generator,p112 solar existing,p112,Solar,2434.4,2434.4,3301913.703,,3301913.703,0.0,0.155,5.224,22683057.568,32800.218,107200872.038,32.466
Generator,p113 hydrogen_ct_2050,p113,Hydrogen Combustion Turbine,429.878,,175637.885,,175637.885,0.0,0.047,3590092.294,41251778.933,35354057.413,76605756.911,436.157
Generator,p113 nuclear_2050,p113,Nuclear,1640.933,,11632761.492,,11632761.492,0.0,0.809,2238245.98,561696668.846,132261363.008,693957972.243,59.655
Generator,p113 onwind,p113,Onshore Wind,0.006,,10.056,,10.056,0.0,0.185,1.113,630.77,-129.83,408.096,40.513
Generator,p113 solar,p113,Solar,2066.957,,2811492.61,,2811492.61,0.0,0.155,28.151,83455583.49,30160.872,89810493.514,31.944
Generator,p113 solar existing,p113,Solar,1021.0,1021.0,1388721.909,,1388721.909,0.0,0.155,64.858,9513392.12,15119.334,44363033.191,31.945
Generator,p114 biomass,p114,Biomass,0.0,0.0,,,,0.0,,39441.024,0.0,,,
Generator,p114 hydro,p114,Reservoir & Dam,4.689,4.689,8927.304,,8927.304,0.0,0.217,6.204,808422.252,88.266,430661.894,48.241
Generator,p114 hydrogen_ct_2050,p114,Hydrogen Combustion Turbine,375.719,,170714.267,,170714.267,0.0,0.052,3120585.211,36054616.773,34363020.598,70417558.337,412.488
Generator,p114 nuclear_2050,p114,Nuclear,3299.195,,23590006.879,,23590006.879,0.0,0.816,4298487.326,1129324912.098,268195372.279,1397520230.441,59.242
Generator,p114 onwind,p114,Onshore Wind,0.002,,2.015,,2.015,0.0,0.128,0.464,182.998,-26.017,90.308,44.826
Generator,p114 solar,p114,Solar,1296.861,,1750971.465,,1750971.465,0.0,0.154,7.464,52362118.249,18717.542,55066956.29,31.449
Generator,p114 solar existing,p114,Solar,280.0,280.0,378041.011,,378041.011,0.0,0.154,5.888,2608961.6,3558.714,11889268.221,31.45
Generator,p115 biomass,p115,Biomass,0.0,0.0,,,,0.0,,42048.0,0.0,,,
Generator,p115 hydro,p115,Reservoir & Dam,159.845,159.845,304542.819,,304542.819,0.0,0.217,4.815,28663254.472,3035.817,14905120.066,48.943
Generator,p115 hydrogen_ct_2050,p115,Hydrogen Combustion Turbine,1926.303,,715508.962,,715508.962,0.0,0.042,16158902.623,184851134.668,144024378.644,328875438.313,459.638
Generator,p115 nuclear,p115,Nuclear,0.008,,34.612,,34.612,0.0,0.497,34.618,2958.273,460.532,3139.544,90.734
Generator,p115 nuclear existing,p115,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p115 nuclear_2050,p115,Nuclear,2763.0,,19896599.496,,19896599.496,0.0,0.822,3459370.336,945783532.924,226199608.526,1171983087.575,58.904
Generator,p115 onwind,p115,Onshore Wind,0.004,,3.819,,3.819,0.0,0.123,1.562,373.532,-49.297,153.27,39.773
Generator,p115 onwind existing,p115,Onshore Wind,0.0,0.0,,,,0.0,,97661.793,0.0,,,
Generator,p115 solar,p115,Solar,1549.981,,2029869.663,,2029869.663,0.0,0.149,2.451,65622544.38,19619.818,71087828.226,35.021
Generator,p115 solar existing,p115,Solar,103.6,103.6,135673.279,,135673.279,0.0,0.149,2.406,965315.792,1350.228,4751453.012,35.021
Generator,p116 hydro,p116,Reservoir & Dam,519.375,519.375,989542.765,,989542.765,0.0,0.217,6.47,93133879.745,10628.423,48161555.606,48.671
Generator,p116 hydrogen_ct_2050,p116,Hydrogen Combustion Turbine,843.92,,367473.175,,367473.175,0.0,0.05,7025262.504,80983895.149,73968586.092,154952403.418,421.67
Generator,p116 nuclear_2050,p116,Nuclear,1628.852,,11296286.588,,11296286.588,0.0,0.792,2472592.548,557561053.832,128418071.935,685979062.571,60.726
Generator,p116 onwind,p116,Onshore Wind,0.002,,1.936,,1.936,0.0,0.105,0.777,214.576,-24.988,76.678,39.773
Generator,p116 onwind existing,p116,Onshore Wind,0.0,0.0,,,,0.0,,1086088.171,0.0,,,
Generator,p116 solar,p116,Solar,4500.88,,6107520.343,,6107520.343,0.0,0.155,4.367,197913984.399,66848.331,208356596.257,34.115
Generator,p116 solar existing,p116,Solar,200.8,200.8,272473.948,,272473.948,0.0,0.155,4.11,1870998.176,2572.065,9295492.432,34.115
Generator,p117 biomass,p117,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p117 hydro,p117,Reservoir & Dam,480.664,480.664,915787.562,,915787.562,0.0,0.217,6.481,86192226.849,9794.352,44523386.586,48.618
Generator,p117 hydrogen_ct_2050,p117,Hydrogen Combustion Turbine,8.592,,4019.22,,4019.22,0.0,0.053,71248.077,824517.362,809030.764,1633458.589,406.407
Generator,p117 nuclear_2050,p117,Nuclear,1619.987,,11538319.885,,11538319.885,0.0,0.813,2155628.355,554526780.087,131186734.284,685713454.129,59.429
Generator,p117 onwind,p117,Onshore Wind,0.012,,9.297,,9.297,0.0,0.086,4.21,1257.156,-120.014,451.447,48.623
Generator,p117 solar,p117,Solar,1136.079,,1515610.946,,1515610.946,0.0,0.152,4.492,49906196.123,14519.815,51663680.143,34.088
Generator,p118 biomass,p118,Biomass,0.0,0.0,,,,0.0,,108602.1,0.0,,,
Generator,p118 hydro,p118,Reservoir & Dam,409.08,409.08,779401.12,,779401.12,0.0,0.217,6.936,73355921.298,7038.017,37821947.728,48.527
Generator,p118 hydrogen_ct_2050,p118,Hydrogen Combustion Turbine,0.031,,17.422,,17.422,0.0,0.064,256.985,3005.992,3506.878,6402.246,367.261
Generator,p118 nuclear_2050,p118,Nuclear,2220.333,,15458301.522,,15458301.522,0.0,0.795,3310441.295,760027008.833,175730084.821,935757032.599,60.534
Generator,p118 onwind,p118,Onshore Wind,0.016,,9.333,,9.333,0.0,0.066,4.89,1663.321,-120.487,353.863,37.757
Generator,p118 solar,p118,Solar,5344.085,,7554348.641,,7554348.641,0.0,0.161,5.588,222761648.872,81832.329,250710139.296,33.188
Generator,p118 solar existing,p118,Solar,250.7,250.7,354382.668,,354382.668,0.0,0.161,4.792,2335952.404,3234.761,11761209.521,33.188
Generator,p119 biomass,p119,Biomass,0.0,0.0,,,,0.0,,429047.28,0.0,,,
Generator,p119 hydrogen_ct_2050,p119,Hydrogen Combustion Turbine,88.183,,29388.638,,29388.638,0.0,0.038,743092.836,8462166.289,5915620.281,14377699.243,489.226
Generator,p119 nuclear_2050,p119,Nuclear,349.814,,2594523.775,,2594523.775,0.0,0.847,362496.885,119742466.996,29496328.647,149238728.838,57.521
Generator,p119 onwind,p119,Onshore Wind,0.006,,7.529,,7.529,0.0,0.137,2.38,654.778,-97.199,320.284,42.512
Generator,p119 onwind existing,p119,Onshore Wind,0.0,0.0,,,,0.0,,279088.484,0.0,,,
Generator,p119 solar,p119,Solar,291.031,,379957.58,,379957.58,0.0,0.149,2.418,12321556.596,3447.133,13477862.913,35.472
Generator,p119 solar existing,p119,Solar,36.5,36.5,47650.81,,47650.81,0.0,0.149,2.367,340096.78,476.621,1690322.298,35.473
Generator,p12 biomass,p12,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p12 geothermal,p12,Geothermal,927.8,927.8,6499885.762,,6499885.762,0.0,0.8,165236.88,361435696.306,19380524.08,308928540.988,47.528
Generator,p12 hydrogen_ct_2050,p12,Hydrogen Combustion Turbine,378.684,,143986.173,,143986.173,0.0,0.043,3173287.684,36339153.712,28982970.159,65322043.639,453.669
Generator,p12 nuclear_2050,p12,Nuclear,863.919,,4939806.76,,4939806.76,0.0,0.653,2363002.906,295722129.077,56158961.141,351881016.693,71.234
Generator,p12 onwind,p12,Onshore Wind,0.0,,0.274,,0.274,0.0,0.083,0.027,38.039,-3.538,14.313,54.333
Generator,p12 onwind existing,p12,Onshore Wind,0.0,0.0,,,,0.0,,88701.691,0.0,,,
Generator,p12 solar,p12,Solar,439.29,,787809.533,,787809.533,0.0,0.205,57.382,19460208.141,7429.584,19467601.217,24.711
Generator,p12 solar existing,p12,Solar,1419.4,1419.4,2545614.106,,2545614.106,0.0,0.205,80.14,13225571.768,26311.838,62902263.995,24.71
Generator,p120 biomass,p120,Biomass,0.0,0.0,,,,0.0,,182208.0,0.0,,,
Generator,p120 hydrogen_ct_2050,p120,Hydrogen Combustion Turbine,185.48,,73601.321,,73601.321,0.0,0.045,1551200.632,17798930.829,14815237.636,32614078.881,443.118
Generator,p120 nuclear_2050,p120,Nuclear,0.217,,1493.111,,1493.111,0.0,0.786,340.229,74239.811,16976.413,91009.866,60.952
Generator,p120 onwind,p120,Onshore Wind,0.001,,1.003,,1.003,0.0,0.096,0.24,119.812,-12.948,50.395,52.273
Generator,p120 solar,p120,Solar,1000.68,,1372772.116,,1372772.116,0.0,0.157,4.066,42366443.989,13031.89,46593562.189,33.941
Generator,p120 solar existing,p120,Solar,408.6,408.6,560530.986,,560530.986,0.0,0.157,3.994,3807220.392,5740.949,19025171.071,33.941
Generator,p121 hydro,p121,Reservoir & Dam,41.432,41.432,78934.358,,78934.358,0.0,0.217,5.695,7429637.221,717.287,3861785.95,48.924
Generator,p121 hydrogen_ct_2050,p121,Hydrogen Combustion Turbine,139.124,,54309.298,,54309.298,0.0,0.045,1164413.714,13350529.609,10931944.469,24282391.704,447.113
Generator,p121 nuclear_2050,p121,Nuclear,0.068,,460.942,,460.942,0.0,0.769,117.383,23418.849,5240.406,28483.577,61.793
Generator,p121 onwind,p121,Onshore Wind,0.002,,1.891,,1.891,0.0,0.14,0.463,161.935,-24.416,67.66,35.091
Generator,p121 onwind existing,p121,Onshore Wind,0.0,0.0,,,,0.0,,280075.516,0.0,,,
Generator,p121 solar,p121,Solar,1112.083,,1524166.12,,1524166.12,0.0,0.156,3.902,47082957.597,16004.329,52258057.486,34.286
Generator,p121 solar existing,p121,Solar,348.7,348.7,477908.624,,477908.624,0.0,0.156,3.738,3249088.964,4488.598,16385800.203,34.286
Generator,p122 biomass,p122,Biomass,0.0,0.0,,,,0.0,,998856.065,0.0,,,
Generator,p122 hydro,p122,Reservoir & Dam,3155.615,3155.615,4899859.087,,4899859.087,0.0,0.177,4.878,565862420.905,49497.919,224027780.17,45.721
