Time,Mean Hourly Price (USD)
2050-01-04 00:00:00,581.7788241466073
2050-01-04 02:00:00,581.8755914312125
2050-01-04 04:00:00,568.836170784581
2050-01-04 06:00:00,579.8696003088024
2050-01-04 08:00:00,584.7375824893188
2050-01-04 10:00:00,587.5376514961608
2050-01-04 12:00:00,592.3442935341089
2050-07-07 20:00:00,1918.4242421097879
2050-07-07 22:00:00,4703.25721542241
2050-07-08 00:00:00,7366.2466577212335
2050-07-08 02:00:00,6258.881237831653
2050-07-08 04:00:00,4614.229122224229
2050-07-08 06:00:00,1176.556329987634
2050-07-08 08:00:00,1076.9094745359553
2050-07-08 10:00:00,305.8556485585658
2050-07-08 12:00:00,333.60368761632907
2050-07-19 00:00:00,1684.696403369229
2050-08-10 00:00:00,974.0912550153712
2050-08-10 02:00:00,987.2890926749809
2050-08-10 04:00:00,984.9163615464795
2050-08-10 06:00:00,964.5367206603004
2050-08-10 08:00:00,974.5340779132371
2050-08-10 10:00:00,954.0105887955054
2050-08-10 12:00:00,971.9400731970371
2050-08-10 14:00:00,955.4181574398359
2050-08-11 00:00:00,950.4977718537492
2050-08-11 02:00:00,970.8278202328016
2050-08-11 04:00:00,957.2651160683124
2050-08-11 06:00:00,952.9120334837231
2050-08-11 08:00:00,948.8884638171301
2050-08-11 10:00:00,947.3976082018734
2050-08-11 12:00:00,953.2464454067766
2050-08-11 14:00:00,821.3359822805743
2050-08-14 22:00:00,453.7954674145868
2050-08-15 00:00:00,477.0768838717997
2050-08-15 02:00:00,478.2057414961599
2050-08-15 04:00:00,475.4608785916376
2050-08-15 06:00:00,368.0815324513702
2050-08-15 08:00:00,366.2144047048696
2050-08-15 10:00:00,400.99126524505186
2050-08-15 12:00:00,403.419158332322
2050-08-16 00:00:00,466.920759908434
2050-08-16 02:00:00,467.1135418490122
