Time,Mean Hourly Price (USD)
2050-01-04 00:00:00,586.9681850917351
2050-01-04 04:00:00,591.9650956588157
2050-01-04 08:00:00,611.836307099476
2050-01-04 12:00:00,570.358360025427
2050-07-08 00:00:00,310.9600783380538
2050-07-08 04:00:00,277.7786352751149
2050-07-18 00:00:00,407.9533239759997
2050-07-18 04:00:00,297.45453790253816
2050-07-18 08:00:00,294.15039987675414
2050-07-18 12:00:00,290.6144004448345
2050-07-18 16:00:00,239.46265757781725
2050-07-18 20:00:00,2257.0267528807403
2050-07-19 00:00:00,3879.41641627262
2050-07-19 04:00:00,2134.710750132993
2050-07-19 08:00:00,1059.877708699247
2050-07-20 00:00:00,213.67023538650426
2050-07-21 00:00:00,213.48951649414002
2050-07-25 00:00:00,4039.0718922705637
2050-07-25 04:00:00,415.94976315377886
2050-07-25 08:00:00,212.68684833766017
2050-07-26 00:00:00,226.91691825374556
2050-07-26 04:00:00,216.3514779732456
2050-07-26 08:00:00,214.3140925319916
2050-07-27 00:00:00,227.1997457886478
2050-07-27 04:00:00,216.91487464248448
2050-07-27 08:00:00,215.58290620903213
2050-08-04 00:00:00,214.79705710129534
2050-08-04 04:00:00,210.76534102231363
2050-08-05 00:00:00,212.90926516562462
2050-08-08 00:00:00,919.7526630546208
2050-08-08 04:00:00,914.4201124328065
2050-08-08 08:00:00,902.9854259732989
2050-08-08 12:00:00,905.1716500037328
2050-08-09 00:00:00,926.4184883305809
2050-08-09 04:00:00,920.1549070115608
2050-08-09 08:00:00,913.354223519834
2050-08-09 12:00:00,917.1946441992744
2050-08-10 00:00:00,214.4695331682138
2050-08-10 04:00:00,211.6013889620713
2050-08-18 00:00:00,403.38964418676613
2050-08-18 04:00:00,396.8345347885356
2050-08-18 08:00:00,386.98438601404
2050-08-18 12:00:00,319.5953354995316
2050-09-06 00:00:00,552.5861832443854
2050-09-06 04:00:00,240.3773589597406
