Time,Mean Hourly Price (USD)
2050-01-03 22:00:00,548.1092629202309
2050-01-04 00:00:00,617.5462307241606
2050-01-04 02:00:00,604.6942304251281
2050-01-04 04:00:00,565.9079578626241
2050-01-04 06:00:00,561.4379340410609
2050-01-04 08:00:00,654.3209731025217
2050-01-04 10:00:00,668.9764648986288
2050-01-04 12:00:00,657.3112270329758
2050-07-01 00:00:00,217.46567116811215
2050-07-01 02:00:00,262.8912302376779
2050-07-08 00:00:00,288.147460045028
2050-07-09 02:00:00,218.53190277715066
2050-07-18 00:00:00,404.3134289978141
2050-07-18 02:00:00,348.617684734654
2050-07-18 04:00:00,323.22421461685076
2050-07-18 06:00:00,304.3739940776945
2050-07-18 08:00:00,299.1866370881113
2050-07-18 10:00:00,304.94424733036294
2050-07-18 12:00:00,321.78567537188144
2050-07-18 14:00:00,254.53900201604066
2050-07-18 16:00:00,237.41381156291962
2050-07-18 18:00:00,215.1152816373963
2050-07-18 20:00:00,321.0377704654348
2050-07-18 22:00:00,2618.232863051546
2050-07-19 00:00:00,4648.132082833674
2050-07-19 02:00:00,3962.07837998976
2050-07-19 04:00:00,3008.2989508032133
2050-07-19 06:00:00,611.7731955756007
2050-07-19 08:00:00,565.474697307994
2050-07-19 10:00:00,579.3784939277882
2050-07-19 12:00:00,590.6620047172684
2050-07-20 02:00:00,218.29871717999382
2050-07-24 22:00:00,1162.9116588852858
2050-07-25 00:00:00,5502.738752650634
2050-07-25 02:00:00,1696.4230779350844
2050-07-25 04:00:00,1610.4804620460447
2050-07-25 06:00:00,372.0593781290036
2050-07-25 08:00:00,306.30332548064354
2050-07-25 10:00:00,326.55566660419584
2050-07-25 12:00:00,353.517899181591
2050-07-26 00:00:00,228.00970879590918
2050-07-26 02:00:00,229.49411800201165
2050-07-26 04:00:00,221.58513344521606
2050-07-26 06:00:00,215.0666909680546
2050-07-26 10:00:00,217.62246903282326
2050-07-26 12:00:00,219.2384835052995
2050-07-27 00:00:00,228.5665258989011
2050-07-27 02:00:00,229.30739099961363
2050-07-27 04:00:00,220.46101501394625
2050-07-27 06:00:00,216.4249497073597
2050-07-27 10:00:00,222.01824421848264
2050-07-27 12:00:00,224.31491879561298
2050-08-04 00:00:00,216.9772963431536
2050-08-04 02:00:00,216.75676727646206
2050-08-05 02:00:00,215.83488127087847
2050-08-08 00:00:00,864.0407233130817
2050-08-08 02:00:00,911.8257982335649
2050-08-08 04:00:00,905.5009622741987
2050-08-08 06:00:00,890.6945192723234
2050-08-08 08:00:00,883.0999515734123
2050-08-08 10:00:00,877.3824467730776
2050-08-08 12:00:00,883.6619238382978
2050-08-08 14:00:00,862.8210020043101
2050-08-09 00:00:00,916.6746152377467
2050-08-09 02:00:00,975.6894238797237
2050-08-09 04:00:00,949.8563591329224
2050-08-09 06:00:00,911.2297821237378
2050-08-09 08:00:00,906.1796145044319
2050-08-09 10:00:00,903.6341880417431
2050-08-09 12:00:00,915.2945476761943
2050-08-09 14:00:00,904.1286971125105
2050-08-10 00:00:00,217.20340024810568
2050-08-10 02:00:00,217.6310294967344
2050-08-10 04:00:00,215.84104311562
2050-09-06 00:00:00,795.6242114556745
2050-09-06 02:00:00,795.3626611178869
2050-09-06 04:00:00,643.3756951302666
2050-09-06 06:00:00,393.173116840294
2050-09-06 08:00:00,367.42331192199043
2050-09-06 10:00:00,398.80130428356364
2050-09-06 12:00:00,398.9707791297
