Time,Mean Hourly Price (USD)
2050-01-03 23:00:00,280.704729872251
2050-01-04 00:00:00,281.0303242927828
2050-01-04 01:00:00,280.5972163523262
2050-01-04 02:00:00,280.18483742571595
2050-01-04 03:00:00,273.13005080264617
2050-01-04 04:00:00,271.88786726446926
2050-01-04 05:00:00,269.89895743838946
2050-01-04 06:00:00,269.24721417718644
2050-01-04 07:00:00,268.3340170733674
2050-01-04 08:00:00,268.63910372343435
2050-01-04 09:00:00,277.13811730366797
2050-01-04 10:00:00,276.9592035030896
2050-01-04 11:00:00,278.92565527755755
2050-01-04 12:00:00,277.78707112121
2050-01-04 13:00:00,293.43312821669696
2050-07-06 23:00:00,979.3028304139191
2050-07-07 00:00:00,977.580563513443
2050-07-07 01:00:00,980.1854436187084
2050-07-07 02:00:00,985.8182398196718
2050-07-07 03:00:00,984.1905058750677
2050-07-07 04:00:00,949.5674804380925
2050-07-07 22:00:00,510.45290423808837
2050-07-07 23:00:00,779.6089722889297
2050-07-08 00:00:00,787.5217364751688
2050-07-08 01:00:00,802.1164316979615
2050-07-08 02:00:00,790.7673953204212
2050-07-08 03:00:00,784.6749463496855
2050-07-08 04:00:00,779.0332613642784
2050-07-08 05:00:00,548.5699779540848
2050-07-17 22:00:00,446.0566942665714
2050-07-17 23:00:00,542.7431517223871
2050-07-18 00:00:00,545.5195262526018
2050-07-18 01:00:00,547.3193551439615
2050-07-18 02:00:00,553.7293598528778
2050-07-18 03:00:00,546.0896316460471
2050-07-18 04:00:00,513.9929995149404
2050-07-18 22:00:00,378.15351975679226
2050-07-18 23:00:00,438.6268513241584
2050-07-19 00:00:00,465.919775474937
2050-07-19 01:00:00,502.4097655980074
2050-07-19 02:00:00,444.3520238521398
2050-07-19 03:00:00,416.3488362863075
2050-07-25 01:00:00,839.5453058287871
2050-08-03 21:00:00,347.2510399197045
2050-08-03 22:00:00,402.18116251077737
2050-08-03 23:00:00,3805.2976738948896
2050-08-04 00:00:00,3885.4182284793324
2050-08-04 01:00:00,13127.618996341394
2050-08-04 02:00:00,3909.350071677392
2050-08-04 03:00:00,3861.7416180072187
2050-08-04 04:00:00,3782.9876394451744
2050-08-04 05:00:00,2587.5921923408255
2050-08-04 06:00:00,2047.863870138292
2050-08-04 07:00:00,1871.3433269589082
2050-08-04 08:00:00,1867.381750856245
2050-08-04 09:00:00,1864.8240917779426
2050-08-04 10:00:00,1900.168899357194
2050-08-04 11:00:00,2187.841155502815
2050-08-04 12:00:00,2153.636379694206
2050-08-04 13:00:00,1260.389765817078
2050-08-04 14:00:00,395.50646414462454
2050-08-05 01:00:00,250.54632668471132
2050-08-05 02:00:00,249.31680415450998
2050-08-08 01:00:00,910.2182893408612
2050-08-08 02:00:00,924.2963847703287
2050-08-08 03:00:00,946.7433203601245
2050-08-08 04:00:00,923.1994334469828
2050-08-08 05:00:00,914.1545988610018
2050-08-08 06:00:00,900.0661580391996
2050-08-08 07:00:00,850.0282822606372
2050-08-08 08:00:00,850.2447389699423
2050-08-08 09:00:00,849.4148726128622
2050-08-08 10:00:00,854.9739123029934
2050-08-08 11:00:00,856.263385983923
2050-08-08 12:00:00,856.2803163480269
2050-08-08 13:00:00,858.0946270365476
2050-08-08 14:00:00,769.0361633114763
2050-08-10 01:00:00,1261.4725262764596
2050-08-10 02:00:00,1299.585622258204
2050-08-10 03:00:00,1313.270868606502
2050-08-10 04:00:00,1316.0809900556292
2050-08-10 05:00:00,1284.069580023424
2050-08-10 06:00:00,1257.5863187100388
2050-08-10 07:00:00,1244.1533521633978
2050-08-10 08:00:00,1239.6014067132749
2050-08-10 09:00:00,1236.8806275696454
2050-08-10 10:00:00,1084.6747688803016
2050-08-10 11:00:00,1078.710716778548
2050-08-10 12:00:00,1208.062430358137
2050-08-10 13:00:00,1228.8473970954246
2050-08-10 14:00:00,1217.3435854591382
2050-09-06 00:00:00,417.83270815487475
2050-09-06 01:00:00,692.4158624462898
2050-09-06 02:00:00,692.8056979119974
2050-09-06 03:00:00,416.4625084715066
2050-09-06 04:00:00,414.148348137452
