Time,Mean Hourly Price (USD)
2050-01-04 00:00:00,503.8835858713471
2050-01-04 03:00:00,501.10651300747327
2050-01-04 06:00:00,504.7959313972639
2050-01-04 09:00:00,509.3281960523471
2050-01-04 12:00:00,510.26567468752967
2050-07-07 21:00:00,3771.413816173598
2050-07-08 00:00:00,6703.627714475206
2050-07-08 03:00:00,6194.686921646661
2050-07-08 06:00:00,830.3688813664971
2050-07-08 09:00:00,798.307155722601
2050-07-19 00:00:00,1449.8909408174766
2050-08-03 00:00:00,270.18379831520014
2050-08-03 03:00:00,270.00843064061195
2050-08-03 06:00:00,264.2155577095781
2050-08-03 09:00:00,261.1657555256313
2050-08-03 12:00:00,261.5273010355056
2050-08-10 00:00:00,1023.5449463895512
2050-08-10 03:00:00,1037.687474434051
2050-08-10 06:00:00,1005.4355118445511
2050-08-10 09:00:00,991.977613665513
2050-08-10 12:00:00,1014.930264949147
2050-08-10 15:00:00,538.4334974420605
2050-08-11 00:00:00,935.4172099450552
2050-08-11 03:00:00,941.4266619109586
2050-08-11 06:00:00,922.9703379250944
2050-08-11 09:00:00,924.0200449364854
2050-08-11 12:00:00,931.6452424829426
2050-08-14 21:00:00,353.9008944758158
2050-08-15 00:00:00,402.651251979307
2050-08-15 03:00:00,401.8600081475625
2050-08-15 06:00:00,359.1443160515702
2050-08-15 09:00:00,359.95408437005744
2050-08-15 12:00:00,392.02808046285946
2050-08-16 00:00:00,580.3603690255945
2050-08-16 03:00:00,278.8190088364706
