Time,Mean Hourly Price (USD)
2050-01-04 00:00:00,322.8843313053352
2050-01-04 04:00:00,299.32616500257956
2050-01-04 08:00:00,365.8255520055506
2050-06-29 00:00:00,281.6285799374164
2050-07-19 00:00:00,8922.050715543619
2050-07-19 04:00:00,4304.320566860197
2050-07-19 08:00:00,2074.955484654639
2050-08-04 00:00:00,737.384408194004
2050-08-04 04:00:00,378.3675882822626
2050-08-15 00:00:00,741.4168408322467
2050-08-15 04:00:00,721.9430946151488
2050-08-15 08:00:00,713.8980826979922
2050-08-15 12:00:00,710.4050471583622
2050-08-16 00:00:00,1176.0667572033208
2050-08-16 04:00:00,1184.8539607436744
2050-08-16 08:00:00,1144.6990286304838
2050-08-16 12:00:00,1138.1618242524946
