Time,Mean Hourly Price (USD)
2050-01-04 00:00:00,284.9429528038186
2050-01-04 01:00:00,285.42941913866116
2050-01-04 02:00:00,284.8416393542697
2050-01-04 11:00:00,728.3774611763832
2050-07-18 22:00:00,1352.0446120824288
2050-07-18 23:00:00,5950.790202727006
2050-07-19 00:00:00,6547.453664923448
2050-07-19 01:00:00,13861.493882382694
2050-07-19 02:00:00,6548.161826025768
2050-07-19 03:00:00,6520.471286789019
2050-07-19 04:00:00,6265.961883868266
2050-07-19 05:00:00,2042.1626877585315
2050-07-19 06:00:00,1644.9382455863772
2050-07-19 07:00:00,1547.4279079349913
2050-07-19 08:00:00,1524.857370020737
2050-07-19 09:00:00,1524.943861585461
2050-07-19 10:00:00,1541.6015278963057
2050-07-19 11:00:00,1778.4692050810459
2050-07-19 12:00:00,1778.549817566833
2050-07-19 13:00:00,1746.3423621881257
2050-08-04 00:00:00,747.2623284171738
2050-08-04 01:00:00,752.7028895174855
2050-08-04 02:00:00,752.5035335366717
2050-08-04 03:00:00,748.4165651522652
2050-08-04 04:00:00,740.4838979869204
2050-08-04 05:00:00,396.08201148208656
2050-08-15 01:00:00,730.8304325974314
2050-08-15 02:00:00,721.2080753675068
2050-08-15 03:00:00,730.3651224319292
2050-08-15 04:00:00,720.406877570685
2050-08-15 05:00:00,708.2999417352906
2050-08-15 06:00:00,690.0113496337486
2050-08-15 07:00:00,683.633275925886
2050-08-15 08:00:00,680.3188615899288
2050-08-15 09:00:00,676.1712208807937
2050-08-15 10:00:00,687.9033787405973
2050-08-15 11:00:00,682.9826933488403
2050-08-15 12:00:00,702.9480603758444
2050-08-15 13:00:00,713.1024342928591
2050-08-15 14:00:00,606.5345890842523
2050-08-15 15:00:00,554.9664629515923
2050-08-15 16:00:00,400.1120809110704
2050-08-15 23:00:00,412.99805932000066
2050-08-16 00:00:00,676.2465106380209
2050-08-16 01:00:00,1320.3925119888029
2050-08-16 02:00:00,1339.6624015504399
2050-08-16 03:00:00,1349.1373839519636
2050-08-16 04:00:00,1348.4746208132456
2050-08-16 05:00:00,1338.416711237804
2050-08-16 06:00:00,1330.7079097606295
2050-08-16 07:00:00,1276.2760630940315
2050-08-16 08:00:00,1267.235108624957
2050-08-16 09:00:00,1264.187635831794
2050-08-16 10:00:00,1230.7544992156866
2050-08-16 11:00:00,1127.8648929023338
2050-08-16 12:00:00,1234.7371419581248
2050-08-16 13:00:00,1281.4412869629432
2050-08-16 14:00:00,1267.817771772223
