,,,,Optimal Capacity,Installed Capacity,Supply,Withdrawal,Energy Balance,Transmission,Capacity Factor,Curtailment,Capital Expenditure,Operational Expenditure,Revenue,Market Value
Generator,p103 hydrogen_ct_2050,p103,Hydrogen Combustion Turbine,3242.821,,1408167.684,,1408167.684,0.0,0.05,26998942.428,311186349.255,283450230.464,594636523.296,422.277
Generator,p103 nuclear,p103,Nuclear,0.005,,23.418,,23.418,0.0,0.519,19.35,1836.373,311.617,1965.414,84.03
Generator,p103 nuclear existing,p103,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p103 nuclear_2050,p103,Nuclear,6429.428,,39917255.964,,39917255.964,0.0,0.709,14431475.43,2200813563.249,453806437.623,2654619964.71,66.503
Generator,p103 onwind,p103,Onshore Wind,11885.329,,29988509.197,,29988509.197,0.0,0.288,1.869,1222918638.787,-387148690.08,835769889.149,27.87
Generator,p103 onwind existing,p103,Onshore Wind,0.0,0.0,,,,0.0,,8827252.871,0.0,,,
Generator,p103 solar,p103,Solar,28694.624,,36778541.791,,36778541.791,0.0,0.146,99282.304,1228934333.304,333032.854,1331864257.645,36.213
Generator,p103 solar existing,p103,Solar,2391.4,2391.4,2928345.646,,2928345.646,0.0,0.14,145039.363,22282395.608,30050.543,110995787.648,37.904
Generator,p103 waste,p103,Waste,0.0,0.0,,,,0.0,,137496.96,0.0,,,
Generator,p104 biomass,p104,Biomass,0.0,0.0,,,,0.0,,75321.984,0.0,,,
Generator,p104 hydro,p104,Reservoir & Dam,34.642,34.642,73419.253,,73419.253,0.0,0.242,27.055,6212026.89,724.041,2890226.243,39.366
Generator,p104 hydrogen_ct_2050,p104,Hydrogen Combustion Turbine,1.961,,745.432,,745.432,0.0,0.043,16429.639,188144.709,150047.269,338112.596,453.606
Generator,p104 nuclear,p104,Nuclear,0.005,,23.289,,23.289,0.0,0.518,20.027,1836.657,309.879,1971.019,84.586
Generator,p104 nuclear existing,p104,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p104 nuclear_2050,p104,Nuclear,1043.719,,6589695.082,,6589695.082,0.0,0.721,2232989.461,357268390.779,74922473.561,432190798.757,65.586
Generator,p104 onwind,p104,Onshore Wind,0.005,,10.457,,10.457,0.0,0.24,1.123,509.933,-135.006,283.951,27.235
Generator,p104 solar,p104,Solar,1805.558,,2352786.917,,2352786.917,0.0,0.149,21.346,77328502.392,21325.275,88509220.539,37.619
Generator,p104 solar existing,p104,Solar,0.0,0.0,,,,0.0,,7297.315,0.0,,,
Generator,p105 biomass,p105,Biomass,0.0,0.0,,,,0.0,,362664.0,0.0,,,
Generator,p105 hydro,p105,Reservoir & Dam,27.298,27.298,126168.725,,126168.725,0.0,0.528,17.308,4895056.663,1360.954,7680604.613,60.876
Generator,p105 hydrogen_ct_2050,p105,Hydrogen Combustion Turbine,1334.786,,566270.305,,566270.305,0.0,0.048,11126453.16,128088211.492,113984943.426,242073092.613,427.487
Generator,p105 nuclear_2050,p105,Nuclear,6073.335,,40790362.649,,40790362.649,0.0,0.767,10548271.121,2078921781.991,463742273.548,2542664019.181,62.335
Generator,p105 onwind,p105,Onshore Wind,78.602,,201293.534,,201293.534,0.0,0.292,1.804,8178638.955,-2598618.454,5579937.025,27.72
Generator,p105 onwind existing,p105,Onshore Wind,0.0,0.0,,,,0.0,,9835878.273,0.0,,,
Generator,p105 solar,p105,Solar,8284.871,,11026491.902,,11026491.902,0.0,0.152,15.637,350761861.588,114842.702,389399092.374,35.315
Generator,p105 solar existing,p105,Solar,3894.2,3894.2,5182855.76,,5182855.76,0.0,0.152,16.39,36285065.224,51847.596,183032167.32,35.315
Generator,p106 hydrogen_ct_2050,p106,Hydrogen Combustion Turbine,174.687,,75742.269,,75742.269,0.0,0.049,1454517.91,16763270.761,15246225.276,32009427.123,422.61
Generator,p106 nuclear_2050,p106,Nuclear,2501.341,,17416080.697,,17416080.697,0.0,0.795,3728053.481,856216807.415,197986522.294,1054203277.33,60.53
Generator,p106 onwind,p106,Onshore Wind,0.004,,7.361,,7.361,0.0,0.213,0.985,410.333,-95.026,231.11,31.405
Generator,p106 solar,p106,Solar,519.495,,699097.459,,699097.459,0.0,0.154,11.27,21994203.345,7634.059,24335916.642,34.81
Generator,p106 solar existing,p106,Solar,0.0,0.0,,,,0.0,,126096.406,0.0,,,
Generator,p106 waste,p106,Waste,0.0,0.0,,,,0.0,,43786.86,0.0,,,
Generator,p107 biomass,p107,Biomass,0.0,0.0,,,,0.0,,17965.133,0.0,,,
Generator,p107 hydro,p107,Reservoir & Dam,172.518,172.518,763823.258,,763823.258,0.0,0.505,18.746,30935796.959,8197.823,45874040.969,60.058
Generator,p107 hydrogen_ct_2050,p107,Hydrogen Combustion Turbine,0.045,,23.237,,23.237,0.0,0.058,373.888,4350.31,4677.4,8945.72,385.358
Generator,p107 nuclear_2050,p107,Nuclear,2083.302,,13817158.535,,13817158.535,0.0,0.757,3793248.512,713121018.445,157077968.7,870198928.96,62.98
Generator,p107 onwind,p107,Onshore Wind,0.002,,2.251,,2.251,0.0,0.147,0.602,184.562,-29.062,74.57,32.731
Generator,p107 solar,p107,Solar,7163.784,,9739524.587,,9739524.587,0.0,0.155,16.3,303297685.43,104733.095,331058500.397,33.991
Generator,p107 solar existing,p107,Solar,1264.7,1264.7,1719408.623,,1719408.623,0.0,0.155,17.571,11784120.484,17135.744,58445307.817,33.992
Generator,p108 biomass,p108,Biomass,0.0,0.0,,,,0.0,,501452.16,0.0,,,
Generator,p108 hydrogen_ct_2050,p108,Hydrogen Combustion Turbine,0.018,,9.269,,9.269,0.0,0.058,149.456,1738.752,1865.761,3517.252,378.783
Generator,p108 nuclear_2050,p108,Nuclear,2127.835,,14447718.206,,14447718.206,0.0,0.775,3539128.61,728364681.512,164263040.958,892627665.304,61.783
Generator,p108 onwind,p108,Onshore Wind,0.002,,2.241,,2.241,0.0,0.107,1.078,251.023,-28.933,82.969,36.423
Generator,p108 solar,p108,Solar,3372.832,,4660772.899,,4660772.899,0.0,0.158,56.05,140592365.753,46309.996,148532786.727,31.869
Generator,p108 solar existing,p108,Solar,410.0,410.0,566407.566,,566407.566,0.0,0.158,160.857,3820265.2,5791.964,18055561.48,31.877
Generator,p109 biomass,p109,Biomass,0.0,0.0,,,,0.0,,167978.208,0.0,,,
Generator,p109 hydro,p109,Reservoir & Dam,412.311,412.311,785217.969,,785217.969,0.0,0.217,346.556,73935354.372,8364.677,33114987.793,42.173
Generator,p109 hydrogen_ct_2050,p109,Hydrogen Combustion Turbine,0.035,,18.459,,18.459,0.0,0.06,291.283,3393.076,3715.722,7025.793,380.109
Generator,p109 nuclear_2050,p109,Nuclear,6646.475,,44688004.89,,44688004.89,0.0,0.768,11495447.405,2275109292.696,508079225.343,2783188478.825,62.28
Generator,p109 onwind,p109,Onshore Wind,0.001,,1.115,,1.115,0.0,0.094,0.579,142.747,-14.397,41.472,36.385
Generator,p109 solar,p109,Solar,24925.619,,34472772.16,,34472772.16,0.0,0.158,1065.74,1038993976.357,353408.415,1113470601.443,32.3
Generator,p109 solar existing,p109,Solar,164.7,164.7,227689.251,,227689.251,0.0,0.158,102.13,1534628.484,2297.416,7357410.273,32.313
Generator,p11 biomass,p11,Biomass,0.0,0.0,,,,0.0,,171252.192,0.0,,,
Generator,p11 hydro,p11,Reservoir & Dam,42.0,42.0,90208.218,,90208.218,0.0,0.245,32.572,7802074.533,866.742,5065799.089,56.157
Generator,p11 hydrogen_ct_2050,p11,Hydrogen Combustion Turbine,588.294,,275034.52,,275034.52,0.0,0.053,4878421.308,56453651.876,55361634.333,111815220.949,406.55
Generator,p11 nuclear_2050,p11,Nuclear,2791.322,,17459069.615,,17459069.615,0.0,0.714,6136308.096,955478186.204,198501049.917,1153979178.566,66.096
Generator,p11 onwind,p11,Onshore Wind,0.0,,0.222,,0.222,0.0,0.077,0.072,41.636,-2.866,7.294,27.667
Generator,p11 onwind existing,p11,Onshore Wind,0.0,0.0,,,,0.0,,138205.014,0.0,,,
Generator,p11 solar,p11,Solar,5863.606,,10631311.961,,10631311.961,0.0,0.207,378.768,252468604.573,100422.23,252568995.0,23.757
Generator,p11 solar existing,p11,Solar,0.0,0.0,,,,0.0,,194552.707,0.0,,,
Generator,p110 biomass,p110,Biomass,0.0,0.0,,,,0.0,,21024.0,0.0,,,
Generator,p110 hydrogen_ct_2050,p110,Hydrogen Combustion Turbine,0.29,,143.161,,143.161,0.0,0.056,2398.879,27846.828,28816.889,56583.676,395.307
Generator,p110 nuclear_2050,p110,Nuclear,865.71,,6061325.911,,6061325.911,0.0,0.799,1256627.178,296335351.379,68909416.127,365244705.739,60.258
Generator,p110 onwind,p110,Onshore Wind,0.002,,1.546,,1.546,0.0,0.088,0.872,211.309,-19.954,52.414,33.222
Generator,p110 solar,p110,Solar,853.545,,1178970.422,,1178970.422,0.0,0.158,3.771,35579000.758,11498.916,39193968.754,33.244
Generator,p110 solar existing,p110,Solar,111.0,111.0,153316.917,,153316.917,0.0,0.158,3.72,1034266.92,1585.087,5096990.748,33.245
Generator,p111 biomass,p111,Biomass,0.0,0.0,,,,0.0,,178704.0,0.0,,,
Generator,p111 hydrogen_ct_2050,p111,Hydrogen Combustion Turbine,0.101,,40.227,,40.227,0.0,0.045,848.361,9734.055,8097.347,17751.028,441.475
Generator,p111 nuclear,p111,Nuclear,8117.195,,17315591.087,,17315591.087,0.0,0.244,51513877.018,2674047445.347,230405898.225,2904453296.849,167.736
Generator,p111 nuclear existing,p111,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p111 nuclear_2050,p111,Nuclear,0.036,,234.139,,234.139,0.0,0.753,66.138,12159.487,2661.856,14678.775,62.688
Generator,p111 onwind,p111,Onshore Wind,18906.026,,51446887.955,,51446887.955,0.0,0.311,1.794,1923391890.017,-664220081.343,1259171765.424,24.475
Generator,p111 onwind existing,p111,Onshore Wind,0.0,0.0,,,,0.0,,41362.089,0.0,,,
Generator,p111 solar,p111,Solar,2887.575,,3758891.212,,3758891.212,0.0,0.149,23.371,116588879.945,38840.827,137520533.171,36.585
Generator,p111 solar existing,p111,Solar,162.6,162.6,211635.997,,211635.997,0.0,0.149,29.367,1515061.272,2261.264,7743790.858,36.59
Generator,p112 biomass,p112,Biomass,0.0,0.0,,,,0.0,,256817.76,0.0,,,
Generator,p112 hydro,p112,Reservoir & Dam,11.083,11.083,21109.53,,21109.53,0.0,0.217,5.991,1910816.282,222.228,907845.848,43.007
Generator,p112 hydrogen_ct_2050,p112,Hydrogen Combustion Turbine,802.263,,347626.856,,347626.856,0.0,0.049,6680196.682,76986456.611,69973764.203,146960155.244,422.753
Generator,p112 nuclear_2050,p112,Nuclear,6830.999,,46231540.429,,46231540.429,0.0,0.773,11511719.105,2338272587.181,525634313.984,2863906866.038,61.947
Generator,p112 onwind,p112,Onshore Wind,0.01,,23.601,,23.601,0.0,0.264,1.351,1035.353,-304.703,635.526,26.97
Generator,p112 onwind existing,p112,Onshore Wind,0.0,0.0,,,,0.0,,3019984.062,0.0,,,
Generator,p112 solar,p112,Solar,11299.584,,15268720.536,,15268720.536,0.0,0.154,4.564,456232659.177,151938.054,537327829.893,35.191
Generator,p112 solar existing,p112,Solar,2434.4,2434.4,3289513.639,,3289513.639,0.0,0.154,4.41,22683057.568,30883.421,115762730.548,35.191
Generator,p113 hydrogen_ct_2050,p113,Hydrogen Combustion Turbine,333.394,,147406.297,,147406.297,0.0,0.05,2773125.267,31993031.022,29671324.752,61664288.459,418.329
Generator,p113 nuclear_2050,p113,Nuclear,1664.034,,11470988.446,,11470988.446,0.0,0.787,2595288.596,569603972.411,130411330.728,700015245.416,61.025
Generator,p113 onwind,p113,Onshore Wind,0.003,,4.939,,4.939,0.0,0.194,0.869,292.486,-63.76,143.513,29.25
Generator,p113 solar,p113,Solar,2066.988,,2823661.525,,2823661.525,0.0,0.156,5.442,83456832.111,30876.381,96318767.849,34.111
Generator,p113 solar existing,p113,Solar,1021.0,1021.0,1394760.38,,1394760.38,0.0,0.156,5.288,9513392.12,12819.835,47577167.998,34.111
Generator,p114 biomass,p114,Biomass,0.0,0.0,,,,0.0,,39441.024,0.0,,,
Generator,p114 hydro,p114,Reservoir & Dam,4.689,4.689,8927.195,,8927.195,0.0,0.217,6.295,808422.252,91.544,380818.044,42.658
Generator,p114 hydrogen_ct_2050,p114,Hydrogen Combustion Turbine,27.856,,13120.87,,13120.87,0.0,0.054,230900.779,2673140.842,2641112.267,5314179.494,405.016
Generator,p114 nuclear_2050,p114,Nuclear,3494.649,,23958076.769,,23958076.769,0.0,0.783,5582613.996,1196229447.031,272390260.903,1468619659.604,61.3
Generator,p114 onwind,p114,Onshore Wind,0.001,,1.732,,1.732,0.0,0.138,0.501,148.047,-22.358,53.46,30.5
Generator,p114 solar,p114,Solar,1297.695,,1775521.615,,1775521.615,0.0,0.156,5.348,52395801.897,16092.152,60370898.746,34.002
Generator,p114 solar existing,p114,Solar,280.0,280.0,383095.268,,383095.268,0.0,0.156,5.251,2608961.6,3460.215,13026043.064,34.002
Generator,p115 biomass,p115,Biomass,0.0,0.0,,,,0.0,,42048.0,0.0,,,
Generator,p115 hydro,p115,Reservoir & Dam,159.845,159.845,304543.4,,304543.4,0.0,0.217,4.217,28663254.472,3080.021,13244663.955,43.49
Generator,p115 hydrogen_ct_2050,p115,Hydrogen Combustion Turbine,862.79,,369607.991,,369607.991,0.0,0.049,7188432.107,82794726.257,74398069.924,157192731.229,425.296
Generator,p115 nuclear,p115,Nuclear,0.005,,24.37,,24.37,0.0,0.547,19.854,1889.742,324.271,2031.146,83.406
Generator,p115 nuclear existing,p115,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p115 nuclear_2050,p115,Nuclear,2744.076,,19404580.091,,19404580.091,0.0,0.807,3791424.523,939305854.187,220613819.373,1159919617.805,59.776
Generator,p115 onwind,p115,Onshore Wind,0.002,,2.478,,2.478,0.0,0.151,0.933,193.233,-31.999,71.401,29.107
Generator,p115 onwind existing,p115,Onshore Wind,0.0,0.0,,,,0.0,,120050.356,0.0,,,
Generator,p115 solar,p115,Solar,1549.776,,2032838.64,,2032838.64,0.0,0.15,2.235,65613837.72,19509.474,70443881.324,34.653
Generator,p115 solar existing,p115,Solar,103.6,103.6,135889.928,,135889.928,0.0,0.15,2.21,965315.792,1412.04,4709038.079,34.653
Generator,p116 hydro,p116,Reservoir & Dam,519.375,519.375,989543.977,,989543.977,0.0,0.217,5.24,93133879.745,9536.763,42766500.23,43.218
Generator,p116 hydrogen_ct_2050,p116,Hydrogen Combustion Turbine,375.259,,169879.432,,169879.432,0.0,0.052,3117387.735,36010444.738,34195025.914,70205402.308,413.266
Generator,p116 nuclear_2050,p116,Nuclear,1827.886,,12532728.55,,12532728.55,0.0,0.783,2918609.545,625691043.322,142481190.544,768172171.413,61.293
Generator,p116 onwind,p116,Onshore Wind,0.001,,1.742,,1.742,0.0,0.142,0.501,144.95,-22.489,49.372,28.2
Generator,p116 onwind existing,p116,Onshore Wind,0.0,0.0,,,,0.0,,1349750.942,0.0,,,
Generator,p116 solar,p116,Solar,4502.943,,6185611.038,,6185611.038,0.0,0.157,3.34,198004704.078,66913.983,206906011.568,33.45
Generator,p116 solar existing,p116,Solar,200.8,200.8,275832.169,,275832.169,0.0,0.157,3.298,1870998.176,2788.323,9226548.93,33.45
Generator,p117 biomass,p117,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p117 hydro,p117,Reservoir & Dam,480.664,480.664,915788.229,,915788.229,0.0,0.217,5.796,86192226.849,9936.545,39573825.764,43.213
Generator,p117 hydrogen_ct_2050,p117,Hydrogen Combustion Turbine,0.078,,38.112,,38.112,0.0,0.056,641.074,7440.15,7671.53,15030.686,394.444
Generator,p117 nuclear_2050,p117,Nuclear,1604.978,,11404532.695,,11404532.695,0.0,0.811,2162537.402,549388939.118,129648552.556,679037430.517,59.541
Generator,p117 onwind,p117,Onshore Wind,0.004,,3.192,,3.192,0.0,0.097,1.769,381.132,-41.205,109.758,34.806
Generator,p117 solar,p117,Solar,1136.183,,1572280.387,,1572280.387,0.0,0.158,3.839,49910766.002,15274.382,52764579.207,33.559
Generator,p118 biomass,p118,Biomass,0.0,0.0,,,,0.0,,108602.1,0.0,,,
Generator,p118 hydro,p118,Reservoir & Dam,409.08,409.08,779402.137,,779402.137,0.0,0.217,5.902,73355921.298,7489.693,33711420.824,43.253
Generator,p118 hydrogen_ct_2050,p118,Hydrogen Combustion Turbine,0.019,,10.638,,10.638,0.0,0.062,159.628,1865.183,2141.314,3920.77,369.901
Generator,p118 nuclear_2050,p118,Nuclear,1796.266,,12596596.387,,12596596.387,0.0,0.801,2587459.746,614867648.68,143201033.292,758068618.826,60.18
Generator,p118 onwind,p118,Onshore Wind,0.005,,2.757,,2.757,0.0,0.067,1.965,474.133,-35.589,89.382,32.903
Generator,p118 solar,p118,Solar,5349.242,,7676701.741,,7676701.741,0.0,0.164,4.009,222976608.896,71577.58,248176288.998,32.329
Generator,p118 solar existing,p118,Solar,250.7,250.7,359775.906,,359775.906,0.0,0.164,4.083,2335952.404,3745.238,11631120.056,32.329
Generator,p119 biomass,p119,Biomass,0.0,0.0,,,,0.0,,429047.28,0.0,,,
Generator,p119 hydrogen_ct_2050,p119,Hydrogen Combustion Turbine,50.048,,19925.065,,19925.065,0.0,0.045,418495.025,4802683.082,4010729.516,8813338.766,442.324
Generator,p119 nuclear_2050,p119,Nuclear,355.714,,2616097.015,,2616097.015,0.0,0.84,390795.426,121761989.581,29744445.208,151506369.795,57.913
Generator,p119 onwind,p119,Onshore Wind,0.003,,3.544,,3.544,0.0,0.149,1.429,279.286,-45.748,110.391,31.5
Generator,p119 onwind existing,p119,Onshore Wind,0.0,0.0,,,,0.0,,328863.075,0.0,,,
Generator,p119 solar,p119,Solar,290.907,,376213.824,,376213.824,0.0,0.148,1.951,12316305.843,3950.808,13813432.43,36.717
Generator,p119 solar existing,p119,Solar,36.5,36.5,47201.78,,47201.78,0.0,0.148,1.919,340096.78,496.803,1733147.874,36.718
Generator,p12 biomass,p12,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p12 geothermal,p12,Geothermal,927.8,927.8,6568875.289,,6568875.289,0.0,0.808,96247.335,361435696.306,19587503.311,306192348.331,46.613
Generator,p12 hydrogen_ct_2050,p12,Hydrogen Combustion Turbine,305.504,,117249.833,,117249.833,0.0,0.044,2558962.621,29316631.646,23601187.679,52917751.502,451.325
Generator,p12 nuclear_2050,p12,Nuclear,852.717,,4805709.802,,4805709.802,0.0,0.643,2402410.214,291887738.483,54635656.664,346523327.238,72.107
Generator,p12 onwind,p12,Onshore Wind,0.0,,0.23,,0.23,0.0,0.064,0.066,49.266,-2.974,14.546,55.333
Generator,p12 onwind existing,p12,Onshore Wind,0.0,0.0,,,,0.0,,89464.969,0.0,,,
Generator,p12 solar,p12,Solar,547.028,,1007012.668,,1007012.668,0.0,0.21,19.665,24232902.938,10939.587,24243806.034,24.075
Generator,p12 solar existing,p12,Solar,1419.4,1419.4,2612963.034,,2612963.034,0.0,0.21,33.488,13225571.768,25601.165,62906639.77,24.075
Generator,p120 biomass,p120,Biomass,0.0,0.0,,,,0.0,,182208.0,0.0,,,
Generator,p120 hydrogen_ct_2050,p120,Hydrogen Combustion Turbine,7.05,,3354.027,,3354.027,0.0,0.054,58407.691,676570.174,675129.216,1351616.695,402.983
Generator,p120 nuclear_2050,p120,Nuclear,2.242,,15653.4,,15653.4,0.0,0.797,3300.984,767544.413,177978.972,945402.349,60.396
Generator,p120 onwind,p120,Onshore Wind,0.001,,0.75,,0.75,0.0,0.103,0.26,90.596,-9.687,23.421,29.667
Generator,p120 solar,p120,Solar,999.383,,1364940.59,,1364940.59,0.0,0.156,3.263,42311525.185,14688.418,46512702.873,34.077
Generator,p120 solar existing,p120,Solar,408.6,408.6,558056.963,,558056.963,0.0,0.156,3.3,3807220.392,5595.222,19016806.113,34.077
Generator,p121 hydro,p121,Reservoir & Dam,41.432,41.432,78935.119,,78935.119,0.0,0.217,4.916,7429637.221,815.656,3424929.604,43.389
Generator,p121 hydrogen_ct_2050,p121,Hydrogen Combustion Turbine,0.02,,9.721,,9.721,0.0,0.054,168.733,1954.867,1956.674,3825.112,393.387
Generator,p121 nuclear_2050,p121,Nuclear,0.037,,249.033,,249.033,0.0,0.772,62.434,12612.629,2831.19,15297.89,61.426
Generator,p121 onwind,p121,Onshore Wind,0.002,,2.479,,2.479,0.0,0.163,0.612,177.956,-32.005,70.475,28.75
Generator,p121 onwind existing,p121,Onshore Wind,0.0,0.0,,,,0.0,,340125.189,0.0,,,
Generator,p121 solar,p121,Solar,1111.827,,1533715.479,,1533715.479,0.0,0.157,3.058,47072125.982,15816.727,51998323.758,33.903
Generator,p121 solar existing,p121,Solar,348.7,348.7,481013.958,,481013.958,0.0,0.157,3.05,3249088.964,4455.05,16308111.697,33.904
Generator,p122 biomass,p122,Biomass,0.0,0.0,,,,0.0,,998856.065,0.0,,,
Generator,p122 hydro,p122,Reservoir & Dam,3155.615,3155.615,4899859.926,,4899859.926,0.0,0.177,4.022,565862420.905,50581.884,199285076.755,40.672
Generator,p122 hydrogen_ct_2050,p122,Hydrogen Combustion Turbine,2881.179,,1030579.268,,1030579.268,0.0,0.041,24208544.806,276482572.431,207446043.689,483928555.551,469.569
