,,,,Optimal Capacity,Installed Capacity,Supply,Withdrawal,Energy Balance,Transmission,Capacity Factor,Curtailment,Capital Expenditure,Operational Expenditure,Revenue,Market Value
Generator,p103 hydrogen_ct_2050,p103,Hydrogen Combustion Turbine,4460.88,,1928523.742,,1928523.742,0.0,0.049,37148781.441,428073249.629,388191467.345,816264662.308,423.259
Generator,p103 nuclear,p103,Nuclear,0.005,,22.15,,22.15,0.0,0.536,17.091,1684.933,294.748,1815.191,81.901
Generator,p103 nuclear existing,p103,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p103 nuclear_2050,p103,Nuclear,5846.519,,36667198.258,,36667198.258,0.0,0.716,12754128.765,2001281796.886,416892019.529,2418173774.023,65.949
Generator,p103 onwind,p103,Onshore Wind,11481.015,,28968362.131,,28968362.131,0.0,0.288,1.648,1181317468.348,-374001067.044,807316358.387,27.869
Generator,p103 onwind existing,p103,Onshore Wind,0.0,0.0,,,,0.0,,8827252.871,0.0,,,
Generator,p103 solar,p103,Solar,28694.625,,36579726.05,,36579726.05,0.0,0.146,298099.162,1228934370.211,383349.875,1399804798.114,38.267
Generator,p103 solar existing,p103,Solar,2391.4,2391.4,3072165.837,,3072165.837,0.0,0.147,1219.187,22282395.608,31217.587,116659470.338,37.973
Generator,p103 waste,p103,Waste,0.0,0.0,,,,0.0,,137496.96,0.0,,,
Generator,p104 biomass,p104,Biomass,0.0,0.0,,,,0.0,,75321.984,0.0,,,
Generator,p104 hydro,p104,Reservoir & Dam,34.642,34.642,73417.581,,73417.581,0.0,0.242,28.753,6212026.89,774.962,2893400.624,39.41
Generator,p104 hydrogen_ct_2050,p104,Hydrogen Combustion Turbine,147.532,,55570.623,,55570.623,0.0,0.043,1236811.287,14157427.719,11185831.914,25343189.216,456.054
Generator,p104 nuclear,p104,Nuclear,0.005,,22.682,,22.682,0.0,0.522,19.153,1773.815,301.806,1909.801,84.174
Generator,p104 nuclear existing,p104,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p104 nuclear_2050,p104,Nuclear,970.609,,6133641.52,,6133641.52,0.0,0.721,2071030.24,332242398.787,69737683.457,401980021.531,65.537
Generator,p104 onwind,p104,Onshore Wind,0.005,,11.002,,11.002,0.0,0.246,0.989,526.493,-142.035,311.431,28.214
Generator,p104 solar,p104,Solar,1805.558,,2352785.841,,2352785.841,0.0,0.149,22.072,77328490.581,24649.167,92269366.636,39.217
Generator,p104 solar existing,p104,Solar,0.0,0.0,,,,0.0,,7297.315,0.0,,,
Generator,p105 biomass,p105,Biomass,0.0,0.0,,,,0.0,,362664.0,0.0,,,
Generator,p105 hydro,p105,Reservoir & Dam,27.298,27.298,126166.789,,126166.789,0.0,0.528,19.269,4895056.663,1195.425,7588536.653,60.147
Generator,p105 hydrogen_ct_2050,p105,Hydrogen Combustion Turbine,52.142,,22526.615,,22526.615,0.0,0.049,434236.132,5003618.145,4534401.19,9537944.165,423.408
Generator,p105 nuclear_2050,p105,Nuclear,5797.475,,36827596.87,,36827596.87,0.0,0.725,12179160.027,1984494071.92,418729717.585,2403223747.583,65.256
Generator,p105 onwind,p105,Onshore Wind,3546.716,,9082995.055,,9082995.055,0.0,0.292,1.628,369042579.265,-117256842.506,251785688.804,27.721
Generator,p105 onwind existing,p105,Onshore Wind,0.0,0.0,,,,0.0,,9835878.273,0.0,,,
Generator,p105 solar,p105,Solar,8284.871,,11026491.02,,11026491.02,0.0,0.152,16.565,350761862.735,106993.778,404089471.09,36.647
Generator,p105 solar existing,p105,Solar,3894.2,3894.2,5182852.388,,5182852.388,0.0,0.152,19.777,36285065.224,56531.414,189937197.897,36.647
Generator,p106 hydrogen_ct_2050,p106,Hydrogen Combustion Turbine,1.621,,708.469,,708.469,0.0,0.05,13489.152,155528.166,142607.04,298059.631,420.686
Generator,p106 nuclear_2050,p106,Nuclear,2521.001,,17327170.888,,17327170.888,0.0,0.785,3983158.59,862946768.9,196985280.367,1059931999.356,61.172
Generator,p106 onwind,p106,Onshore Wind,0.005,,8.843,,8.843,0.0,0.221,0.895,477.071,-114.163,294.17,33.248
Generator,p106 solar,p106,Solar,519.494,,699096.531,,699096.531,0.0,0.154,10.65,21994154.358,6784.42,25336902.221,36.242
Generator,p106 solar existing,p106,Solar,0.0,0.0,,,,0.0,,126096.406,0.0,,,
Generator,p106 waste,p106,Waste,0.0,0.0,,,,0.0,,43786.86,0.0,,,
Generator,p107 biomass,p107,Biomass,0.0,0.0,,,,0.0,,17965.133,0.0,,,
Generator,p107 hydro,p107,Reservoir & Dam,172.518,172.518,763819.217,,763819.217,0.0,0.505,22.812,30935796.959,7593.415,45593303.216,59.691
Generator,p107 hydrogen_ct_2050,p107,Hydrogen Combustion Turbine,0.064,,30.681,,30.681,0.0,0.055,526.22,6100.575,6175.773,12193.753,397.709
Generator,p107 nuclear_2050,p107,Nuclear,2508.715,,16468387.94,,16468387.94,0.0,0.749,4738085.043,858741173.338,187227435.368,1045968556.194,63.514
Generator,p107 onwind,p107,Onshore Wind,0.002,,2.319,,2.319,0.0,0.135,0.828,200.517,-29.938,91.092,40.0
Generator,p107 solar,p107,Solar,7163.784,,9739524.077,,9739524.077,0.0,0.155,16.886,303297687.469,103279.387,341904083.418,35.105
Generator,p107 solar existing,p107,Solar,1264.7,1264.7,1719405.571,,1719405.571,0.0,0.155,20.639,11784120.484,17795.968,60359998.083,35.105
Generator,p108 biomass,p108,Biomass,0.0,0.0,,,,0.0,,501452.16,0.0,,,
Generator,p108 hydrogen_ct_2050,p108,Hydrogen Combustion Turbine,0.007,,3.916,,3.916,0.0,0.062,59.764,697.58,788.312,1395.897,354.111
Generator,p108 nuclear_2050,p108,Nuclear,2207.584,,15317574.742,,15317574.742,0.0,0.792,3343402.807,755663130.242,174146819.223,929809896.038,60.702
Generator,p108 onwind,p108,Onshore Wind,0.001,,1.389,,1.389,0.0,0.129,0.37,127.664,-17.93,58.73,41.875
Generator,p108 solar,p108,Solar,3372.832,,4660275.269,,4660275.269,0.0,0.158,553.577,140592362.35,45653.342,148980460.649,31.968
Generator,p108 solar existing,p108,Solar,410.0,410.0,566441.082,,566441.082,0.0,0.158,127.354,3820265.2,5490.847,18109984.6,31.972
Generator,p109 biomass,p109,Biomass,0.0,0.0,,,,0.0,,167978.208,0.0,,,
Generator,p109 hydro,p109,Reservoir & Dam,412.311,412.311,785522.338,,785522.338,0.0,0.217,42.213,73935354.372,7841.383,33103928.514,42.143
Generator,p109 hydrogen_ct_2050,p109,Hydrogen Combustion Turbine,0.044,,21.597,,21.597,0.0,0.056,362.643,4209.167,4347.363,8472.945,391.591
Generator,p109 nuclear_2050,p109,Nuclear,6086.191,,41454590.609,,41454590.609,0.0,0.778,9992716.005,2083322412.184,471268426.019,2554590798.004,61.624
Generator,p109 onwind,p109,Onshore Wind,0.003,,2.061,,2.061,0.0,0.088,1.308,281.476,-26.61,87.382,41.583
Generator,p109 solar,p109,Solar,24925.62,,34473765.438,,34473765.438,0.0,0.158,74.061,1038994024.258,360401.913,1161032297.514,33.679
Generator,p109 solar existing,p109,Solar,164.7,164.7,227751.405,,227751.405,0.0,0.158,39.99,1534628.484,2213.937,7671685.625,33.684
Generator,p11 biomass,p11,Biomass,0.0,0.0,,,,0.0,,171252.192,0.0,,,
Generator,p11 hydro,p11,Reservoir & Dam,42.0,42.0,89762.818,,89762.818,0.0,0.244,477.998,7802074.533,883.482,4931106.666,54.935
Generator,p11 hydrogen_ct_2050,p11,Hydrogen Combustion Turbine,503.747,,292418.593,,292418.593,0.0,0.066,4120402.609,48340352.62,58861004.177,107201292.978,366.602
Generator,p11 nuclear_2050,p11,Nuclear,2476.95,,15874825.24,,15874825.24,0.0,0.732,5063134.875,847867934.095,180480284.152,1028348163.337,64.779
Generator,p11 onwind,p11,Onshore Wind,0.0,,0.246,,0.246,0.0,0.136,0.019,23.816,-3.17,12.721,48.333
Generator,p11 onwind existing,p11,Onshore Wind,0.0,0.0,,,,0.0,,138205.014,0.0,,,
Generator,p11 solar,p11,Solar,7525.178,,13636706.049,,13636706.049,0.0,0.207,7690.71,324010723.726,132667.195,325802279.793,23.892
Generator,p11 solar existing,p11,Solar,0.0,0.0,,,,0.0,,194552.707,0.0,,,
Generator,p110 biomass,p110,Biomass,0.0,0.0,,,,0.0,,21024.0,0.0,,,
Generator,p110 hydrogen_ct_2050,p110,Hydrogen Combustion Turbine,0.108,,51.94,,51.94,0.0,0.055,895.402,10377.667,10454.892,20752.529,399.496
Generator,p110 nuclear_2050,p110,Nuclear,866.547,,6147803.256,,6147803.256,0.0,0.81,1177222.9,296621770.169,69891633.06,366513346.478,59.617
Generator,p110 onwind,p110,Onshore Wind,0.001,,0.814,,0.814,0.0,0.118,0.174,78.381,-10.503,33.126,42.0
Generator,p110 solar,p110,Solar,853.544,,1178966.768,,1178966.768,0.0,0.158,5.813,35578951.799,10799.351,40372240.39,34.244
Generator,p110 solar existing,p110,Solar,111.0,111.0,153312.901,,153312.901,0.0,0.158,7.75,1034266.92,1665.865,5250230.932,34.245
Generator,p111 biomass,p111,Biomass,0.0,0.0,,,,0.0,,178704.0,0.0,,,
Generator,p111 hydrogen_ct_2050,p111,Hydrogen Combustion Turbine,0.093,,34.747,,34.747,0.0,0.043,780.933,8935.378,6994.101,15847.456,455.685
Generator,p111 nuclear,p111,Nuclear,8420.262,,18268305.08,,18268305.08,0.0,0.248,53131002.741,2773886562.44,243065671.968,3016952182.925,165.147
Generator,p111 nuclear existing,p111,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p111 nuclear_2050,p111,Nuclear,0.034,,221.088,,221.088,0.0,0.732,70.259,11797.863,2513.701,14174.402,64.108
Generator,p111 onwind,p111,Onshore Wind,19330.681,,52602454.443,,52602454.443,0.0,0.311,1.634,1966593857.586,-679138072.359,1287455744.964,24.475
Generator,p111 onwind existing,p111,Onshore Wind,0.0,0.0,,,,0.0,,41362.089,0.0,,,
Generator,p111 solar,p111,Solar,2887.574,,3758895.166,,3758895.166,0.0,0.149,18.603,116588854.376,40517.572,142267192.572,37.848
Generator,p111 solar existing,p111,Solar,162.6,162.6,211638.194,,211638.194,0.0,0.149,27.185,1515061.272,2204.049,8011082.048,37.853
Generator,p112 biomass,p112,Biomass,0.0,0.0,,,,0.0,,256817.76,0.0,,,
Generator,p112 hydro,p112,Reservoir & Dam,11.083,11.083,21107.953,,21107.953,0.0,0.217,7.594,1910816.282,208.725,908199.625,43.026
Generator,p112 hydrogen_ct_2050,p112,Hydrogen Combustion Turbine,1236.992,,478045.461,,478045.461,0.0,0.044,10358004.233,118703758.718,96226084.334,214929780.418,449.601
Generator,p112 nuclear_2050,p112,Nuclear,7046.885,,47911974.901,,47911974.901,0.0,0.776,11656196.13,2412171091.722,544696587.684,2956867640.641,61.715
Generator,p112 onwind,p112,Onshore Wind,0.011,,26.037,,26.037,0.0,0.268,1.208,1129.3,-336.138,714.953,27.481
Generator,p112 onwind existing,p112,Onshore Wind,0.0,0.0,,,,0.0,,3019984.062,0.0,,,
Generator,p112 solar,p112,Solar,11299.584,,15268717.132,,15268717.132,0.0,0.154,8.104,456232662.952,167772.802,553581916.37,36.256
Generator,p112 solar existing,p112,Solar,2434.4,2434.4,3289510.43,,3289510.43,0.0,0.154,7.633,22683057.568,29873.249,119264538.77,36.256
Generator,p113 hydrogen_ct_2050,p113,Hydrogen Combustion Turbine,412.83,,174746.343,,174746.343,0.0,0.048,3441640.942,39615798.726,35174565.399,74790298.969,427.994
Generator,p113 nuclear_2050,p113,Nuclear,1636.109,,11406596.162,,11406596.162,0.0,0.796,2423632.879,560045374.98,129672048.654,689717369.691,60.467
Generator,p113 onwind,p113,Onshore Wind,0.003,,4.544,,4.544,0.0,0.202,0.703,262.073,-58.664,138.364,30.365
Generator,p113 solar,p113,Solar,2066.987,,2823658.778,,2823658.778,0.0,0.156,7.114,83456800.034,27467.971,100256792.22,35.506
Generator,p113 solar existing,p113,Solar,1021.0,1021.0,1394755.862,,1394755.862,0.0,0.156,9.821,9513392.12,15194.804,49522397.749,35.506
Generator,p114 biomass,p114,Biomass,0.0,0.0,,,,0.0,,39441.024,0.0,,,
Generator,p114 hydro,p114,Reservoir & Dam,4.689,4.689,8925.335,,8925.335,0.0,0.217,8.18,808422.252,86.913,381094.194,42.698
Generator,p114 hydrogen_ct_2050,p114,Hydrogen Combustion Turbine,229.785,,103781.215,,103781.215,0.0,0.052,1909131.509,22050499.302,20890211.952,42940644.479,413.761
Generator,p114 nuclear_2050,p114,Nuclear,3503.273,,24318434.737,,24318434.737,0.0,0.792,5295151.761,1199181308.346,276452456.614,1475633717.902,60.68
Generator,p114 onwind,p114,Onshore Wind,0.001,,1.574,,1.574,0.0,0.149,0.349,123.397,-20.32,54.774,34.722
Generator,p114 solar,p114,Solar,1297.694,,1775519.058,,1775519.058,0.0,0.156,6.913,52395772.354,16867.269,62417577.661,35.155
Generator,p114 solar existing,p114,Solar,280.0,280.0,383090.663,,383090.663,0.0,0.156,9.87,2608961.6,3605.75,13467659.811,35.155
Generator,p115 biomass,p115,Biomass,0.0,0.0,,,,0.0,,42048.0,0.0,,,
Generator,p115 hydro,p115,Reservoir & Dam,159.845,159.845,304542.49,,304542.49,0.0,0.217,5.151,28663254.472,2961.26,13269501.698,43.572
Generator,p115 hydrogen_ct_2050,p115,Hydrogen Combustion Turbine,693.756,,288882.185,,288882.185,0.0,0.048,5788416.378,66573908.634,58148858.666,124722703.174,431.742
Generator,p115 nuclear,p115,Nuclear,0.005,,22.92,,22.92,0.0,0.56,17.875,1743.155,304.997,1882.862,82.038
Generator,p115 nuclear existing,p115,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p115 nuclear_2050,p115,Nuclear,2785.47,,20123705.173,,20123705.173,0.0,0.825,3422208.096,953475158.502,228800915.053,1182276024.554,58.75
Generator,p115 onwind,p115,Onshore Wind,0.002,,2.332,,2.332,0.0,0.164,0.739,171.534,-30.109,70.361,29.741
Generator,p115 onwind existing,p115,Onshore Wind,0.0,0.0,,,,0.0,,120050.356,0.0,,,
Generator,p115 solar,p115,Solar,1549.776,,2032838.095,,2032838.095,0.0,0.15,3.303,65613854.255,19690.42,73023922.432,35.922
Generator,p115 solar existing,p115,Solar,103.6,103.6,135888.405,,135888.405,0.0,0.15,3.747,965315.792,1303.687,4881512.687,35.923
Generator,p116 hydro,p116,Reservoir & Dam,519.375,519.375,989541.777,,989541.777,0.0,0.217,7.466,93133879.745,10786.503,42840620.443,43.293
Generator,p116 hydrogen_ct_2050,p116,Hydrogen Combustion Turbine,287.725,,126020.627,,126020.627,0.0,0.05,2394448.601,27610538.838,25366777.113,52977250.162,420.385
Generator,p116 nuclear_2050,p116,Nuclear,1275.42,,8971230.337,,8971230.337,0.0,0.803,1810048.587,436580289.434,102000356.278,538580589.151,60.034
Generator,p116 onwind,p116,Onshore Wind,0.001,,1.52,,1.52,0.0,0.145,0.409,120.377,-19.626,50.329,33.824
Generator,p116 onwind existing,p116,Onshore Wind,0.0,0.0,,,,0.0,,1349750.942,0.0,,,
Generator,p116 solar,p116,Solar,4502.943,,6185610.178,,6185610.178,0.0,0.157,4.841,198004724.261,55828.071,214520733.003,34.681
Generator,p116 solar existing,p116,Solar,200.8,200.8,275829.464,,275829.464,0.0,0.157,6.018,1870998.176,2660.637,9566116.138,34.681
Generator,p117 biomass,p117,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p117 hydro,p117,Reservoir & Dam,480.664,480.664,915785.658,,915785.658,0.0,0.217,8.393,86192226.849,10050.475,39617239.368,43.26
Generator,p117 hydrogen_ct_2050,p117,Hydrogen Combustion Turbine,0.057,,27.223,,27.223,0.0,0.054,474.101,5491.76,5479.758,10889.315,399.701
Generator,p117 nuclear_2050,p117,Nuclear,1593.154,,11483206.802,,11483206.802,0.0,0.823,1983917.277,545341695.562,130562547.594,675904188.272,58.86
Generator,p117 onwind,p117,Onshore Wind,0.003,,2.288,,2.288,0.0,0.096,1.381,277.452,-29.541,87.135,38.269
Generator,p117 solar,p117,Solar,1136.182,,1572277.517,,1572277.517,0.0,0.158,5.248,49910719.269,16213.084,54675440.806,34.775
Generator,p118 biomass,p118,Biomass,0.0,0.0,,,,0.0,,108602.1,0.0,,,
Generator,p118 hydro,p118,Reservoir & Dam,409.08,409.08,779399.194,,779399.194,0.0,0.217,8.87,73355921.298,7415.747,33770789.597,43.329
Generator,p118 hydrogen_ct_2050,p118,Hydrogen Combustion Turbine,0.019,,10.272,,10.272,0.0,0.063,152.763,1785.96,2067.559,3767.485,367.59
Generator,p118 nuclear_2050,p118,Nuclear,1682.113,,12367652.864,,12367652.864,0.0,0.839,1851448.878,575792500.849,140597272.19,716389717.705,57.924
Generator,p118 onwind,p118,Onshore Wind,0.004,,1.971,,1.971,0.0,0.062,1.717,364.602,-25.446,73.149,37.955
Generator,p118 solar,p118,Solar,5349.242,,7676699.749,,7676699.749,0.0,0.164,6.13,222976612.345,80809.066,260641799.344,33.952
Generator,p118 solar existing,p118,Solar,250.7,250.7,359772.291,,359772.291,0.0,0.164,7.714,2335952.404,3427.63,12215338.555,33.953
Generator,p119 biomass,p119,Biomass,0.0,0.0,,,,0.0,,429047.28,0.0,,,
Generator,p119 hydrogen_ct_2050,p119,Hydrogen Combustion Turbine,51.968,,21822.789,,21822.789,0.0,0.048,433418.615,4986952.56,4392720.999,9379600.536,429.807
Generator,p119 nuclear_2050,p119,Nuclear,352.037,,2583988.728,,2583988.728,0.0,0.838,391824.116,120503443.242,29376823.968,149880202.064,58.003
Generator,p119 onwind,p119,Onshore Wind,0.002,,3.299,,3.299,0.0,0.157,1.226,251.767,-42.585,111.57,33.526
Generator,p119 onwind existing,p119,Onshore Wind,0.0,0.0,,,,0.0,,328863.075,0.0,,,
Generator,p119 solar,p119,Solar,290.906,,376212.246,,376212.246,0.0,0.148,2.524,12316272.555,3711.138,14683687.434,39.03
Generator,p119 solar existing,p119,Solar,36.5,36.5,47201.169,,47201.169,0.0,0.148,2.546,340096.78,442.264,1842348.225,39.032
Generator,p12 biomass,p12,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p12 geothermal,p12,Geothermal,927.8,927.8,6138062.988,,6138062.988,0.0,0.755,527059.66,361435696.306,18295650.476,304077693.76,49.54
Generator,p12 hydrogen_ct_2050,p12,Hydrogen Combustion Turbine,281.964,,129357.236,,129357.236,0.0,0.052,2340647.102,27057720.028,26038409.253,53096063.494,410.461
Generator,p12 nuclear_2050,p12,Nuclear,728.284,,4147809.58,,4147809.58,0.0,0.65,2008461.109,249293841.516,47155851.437,296449625.257,71.471
Generator,p12 onwind,p12,Onshore Wind,0.0,,0.233,,0.233,0.0,0.143,0.01,21.973,-3.003,16.373,62.333
Generator,p12 onwind existing,p12,Onshore Wind,0.0,0.0,,,,0.0,,89464.969,0.0,,,
Generator,p12 solar,p12,Solar,1082.252,,1992245.812,,1992245.812,0.0,0.21,89.582,47942919.395,19720.096,47962604.455,24.075
Generator,p12 solar existing,p12,Solar,1419.4,1419.4,2612876.065,,2612876.065,0.0,0.21,120.47,13225571.768,25824.086,62904134.564,24.075
Generator,p120 biomass,p120,Biomass,0.0,0.0,,,,0.0,,182208.0,0.0,,,
Generator,p120 hydrogen_ct_2050,p120,Hydrogen Combustion Turbine,125.0,,56971.598,,56971.598,0.0,0.052,1038032.326,11995245.984,11467809.598,23462986.803,411.836
Generator,p120 nuclear_2050,p120,Nuclear,15.302,,109011.371,,109011.371,0.0,0.813,20341.189,5238040.724,1239428.963,6477341.892,59.419
Generator,p120 onwind,p120,Onshore Wind,0.001,,0.694,,0.694,0.0,0.125,0.136,66.627,-8.964,27.774,39.625
Generator,p120 solar,p120,Solar,999.382,,1364875.897,,1364875.897,0.0,0.156,66.579,42311482.169,13641.855,48363717.779,35.435
Generator,p120 solar existing,p120,Solar,408.6,408.6,557358.416,,557358.416,0.0,0.156,701.863,3807220.392,5984.151,19773613.436,35.477
Generator,p121 hydro,p121,Reservoir & Dam,41.432,41.432,78933.905,,78933.905,0.0,0.217,6.156,7429637.221,754.683,3435181.823,43.52
Generator,p121 hydrogen_ct_2050,p121,Hydrogen Combustion Turbine,0.023,,10.648,,10.648,0.0,0.053,192.598,2226.458,2143.289,4282.23,400.689
Generator,p121 nuclear_2050,p121,Nuclear,0.034,,222.27,,222.27,0.0,0.744,65.889,11668.755,2526.882,14058.536,63.258
Generator,p121 onwind,p121,Onshore Wind,0.001,,2.221,,2.221,0.0,0.17,0.46,151.371,-28.669,68.625,31.32
Generator,p121 onwind existing,p121,Onshore Wind,0.0,0.0,,,,0.0,,340125.189,0.0,,,
Generator,p121 solar,p121,Solar,1111.826,,1533712.919,,1533712.919,0.0,0.157,4.301,47072085.224,15194.022,53954112.227,35.179
Generator,p121 solar existing,p121,Solar,348.7,348.7,481011.629,,481011.629,0.0,0.157,5.394,3249088.964,5212.335,16921519.662,35.179
Generator,p122 biomass,p122,Biomass,0.0,0.0,,,,0.0,,998856.065,0.0,,,
Generator,p122 hydro,p122,Reservoir & Dam,3155.615,3155.615,4899859.686,,4899859.686,0.0,0.177,4.287,565862420.905,46812.297,208769650.195,42.607
Generator,p122 hydrogen_ct_2050,p122,Hydrogen Combustion Turbine,1977.978,,651919.196,,651919.196,0.0,0.038,16675169.285,189809994.269,131224578.564,321034510.706,492.445
