Time,Mean Hourly Price (USD)
2050-01-04 00:00:00,414.7210686321536
2050-01-04 06:00:00,412.6924333714905
2050-07-08 00:00:00,458.6348203829639
2050-07-18 00:00:00,307.6340466454758
2050-08-04 00:00:00,7875.654427299952
2050-08-04 06:00:00,535.8241860082728
2050-08-05 00:00:00,1358.1086158776843
2050-08-08 00:00:00,1790.8868569016797
2050-08-08 06:00:00,1736.8692989344472
2050-08-09 00:00:00,314.94382472653825
2050-08-09 06:00:00,311.8770896008548
2050-08-10 00:00:00,317.18051147934335
2050-08-10 06:00:00,314.69808078548664
2050-08-11 00:00:00,278.7704104975721
2050-09-06 00:00:00,701.1350529522028
2050-09-06 06:00:00,287.75376522168716
