,,,,Optimal Capacity,Installed Capacity,Supply,Withdrawal,Energy Balance,Transmission,Capacity Factor,Curtailment,Capital Expenditure,Operational Expenditure,Revenue,Market Value
Generator,p103 hydrogen_ct_2050,p103,Hydrogen Combustion Turbine,6871.43,,3042095.399,,3042095.399,0.0,0.051,57151634.186,659393612.511,612342403.914,1271735979.687,418.046
Generator,p103 nuclear,p103,Nuclear,0.003,,14.468,,14.468,0.0,0.573,9.482,1028.379,192.529,1114.503,77.109
Generator,p103 nuclear existing,p103,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p103 nuclear_2050,p103,Nuclear,6080.562,,33279061.943,,33279061.943,0.0,0.625,18120661.881,2081395580.64,378353373.138,2459748887.29,73.913
Generator,p103 onwind,p103,Onshore Wind,9117.298,,24553599.683,,24553599.683,0.0,0.307,1.295,938107299.831,-316984545.371,621122678.194,25.297
Generator,p103 onwind existing,p103,Onshore Wind,0.0,0.0,,,,0.0,,9421735.478,0.0,,,
Generator,p103 solar,p103,Solar,28686.025,,40099570.016,,40099570.016,0.0,0.16,812243.314,1228566028.811,363105.049,1525923936.999,38.053
Generator,p103 solar existing,p103,Solar,2391.4,2391.4,3155924.781,,3155924.781,0.0,0.151,254673.623,22282395.608,32385.949,127206344.967,40.307
Generator,p103 waste,p103,Waste,0.0,0.0,,,,0.0,,137496.96,0.0,,,
Generator,p104 biomass,p104,Biomass,0.0,0.0,,,,0.0,,75321.984,0.0,,,
Generator,p104 hydro,p104,Reservoir & Dam,34.642,34.642,72383.888,,72383.888,0.0,0.239,1062.422,6212026.89,713.83,2746203.627,37.939
Generator,p104 hydrogen_ct_2050,p104,Hydrogen Combustion Turbine,354.915,,148958.497,,148958.497,0.0,0.048,2960096.626,34058216.741,29983951.409,64042096.547,429.933
Generator,p104 nuclear,p104,Nuclear,0.003,,13.003,,13.003,0.0,0.55,9.644,960.22,173.005,1036.121,79.919
Generator,p104 nuclear existing,p104,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p104 nuclear_2050,p104,Nuclear,636.75,,3470410.594,,3470410.594,0.0,0.622,1912118.034,217961702.195,39451725.797,257413317.917,74.174
Generator,p104 onwind,p104,Onshore Wind,0.02,,50.871,,50.871,0.0,0.295,1.27,2024.329,-656.754,1300.321,25.549
Generator,p104 solar,p104,Solar,1808.248,,2599974.477,,2599974.477,0.0,0.164,20570.912,77443699.838,23565.742,97861803.488,37.64
Generator,p104 solar existing,p104,Solar,0.0,0.0,,,,0.0,,8115.621,0.0,,,
Generator,p105 biomass,p105,Biomass,0.0,0.0,,,,0.0,,362664.0,0.0,,,
Generator,p105 hydro,p105,Reservoir & Dam,27.298,27.298,124549.422,,124549.422,0.0,0.521,1636.611,4895056.663,1343.487,7688073.3,61.727
Generator,p105 hydrogen_ct_2050,p105,Hydrogen Combustion Turbine,5628.84,,2623465.84,,2623465.84,0.0,0.053,46685175.467,540152659.477,528077222.878,1068229837.332,407.183
Generator,p105 nuclear_2050,p105,Nuclear,1453.162,,7517805.977,,7517805.977,0.0,0.591,4765947.873,497421952.379,85475163.236,582897018.924,77.536
Generator,p105 onwind,p105,Onshore Wind,20380.728,,59339137.11,,59339137.11,0.0,0.332,1.4,2120653776.494,-766044363.061,1354609369.737,22.828
Generator,p105 onwind existing,p105,Onshore Wind,0.0,0.0,,,,0.0,,11182320.472,0.0,,,
Generator,p105 solar,p105,Solar,8283.538,,12053953.862,,12053953.862,0.0,0.166,459511.22,350705420.6,125543.885,442121825.303,36.679
Generator,p105 solar existing,p105,Solar,3894.2,3894.2,5744231.565,,5744231.565,0.0,0.168,138512.998,36285065.224,57463.416,207848078.6,36.184
Generator,p106 hydrogen_ct_2050,p106,Hydrogen Combustion Turbine,418.455,,180395.08,,180395.08,0.0,0.049,3485267.238,40155583.235,36311550.708,76467065.596,423.887
Generator,p106 nuclear_2050,p106,Nuclear,2607.479,,15107184.757,,15107184.757,0.0,0.661,6934152.995,892548433.654,171766331.547,1064314672.72,70.451
Generator,p106 onwind,p106,Onshore Wind,0.002,,5.294,,5.294,0.0,0.24,0.769,260.507,-68.347,132.507,25.217
Generator,p106 solar,p106,Solar,519.335,,779922.5,,779922.5,0.0,0.171,5174.382,21987430.747,8516.659,26911373.865,34.505
Generator,p106 solar existing,p106,Solar,0.0,0.0,,,,0.0,,141649.481,0.0,,,
Generator,p106 waste,p106,Waste,0.0,0.0,,,,0.0,,43786.86,0.0,,,
Generator,p107 biomass,p107,Biomass,0.0,0.0,,,,0.0,,17965.133,0.0,,,
Generator,p107 hydro,p107,Reservoir & Dam,172.518,172.518,760989.159,,760989.159,0.0,0.504,2852.846,30935796.959,8167.406,45947328.665,60.378
Generator,p107 hydrogen_ct_2050,p107,Hydrogen Combustion Turbine,1744.325,,932802.665,,932802.665,0.0,0.061,14347481.037,167388223.65,187763220.069,355151381.71,380.736
Generator,p107 nuclear_2050,p107,Nuclear,1399.863,,8184552.604,,8184552.604,0.0,0.667,3648654.706,479177387.862,93051005.68,572228295.054,69.916
Generator,p107 onwind,p107,Onshore Wind,0.001,,1.71,,1.71,0.0,0.16,0.59,129.877,-22.072,49.005,27.95
Generator,p107 solar,p107,Solar,7161.633,,10786707.612,,10786707.612,0.0,0.172,101670.475,303206624.748,115993.883,363460146.914,33.695
Generator,p107 solar existing,p107,Solar,1264.7,1264.7,1920943.789,,1920943.789,0.0,0.173,1876.327,11784120.484,19144.257,64184963.447,33.413
Generator,p108 biomass,p108,Biomass,0.0,0.0,,,,0.0,,501452.16,0.0,,,
Generator,p108 hydrogen_ct_2050,p108,Hydrogen Combustion Turbine,0.008,,4.666,,4.666,0.0,0.063,68.44,800.834,939.141,1680.158,361.887
Generator,p108 nuclear_2050,p108,Nuclear,2051.098,,13266991.815,,13266991.815,0.0,0.738,4071189.548,702097431.29,150826274.626,852923606.314,64.289
Generator,p108 onwind,p108,Onshore Wind,0.001,,1.168,,1.168,0.0,0.131,0.377,102.594,-15.083,37.812,33.231
Generator,p108 solar,p108,Solar,3374.459,,5099495.205,,5099495.205,0.0,0.173,52477.528,140660222.361,50669.193,163597282.007,32.081
Generator,p108 solar existing,p108,Solar,410.0,410.0,607116.016,,607116.016,0.0,0.169,18853.518,3820265.2,6208.24,19877083.954,32.74
Generator,p109 biomass,p109,Biomass,0.0,0.0,,,,0.0,,167978.208,0.0,,,
Generator,p109 hydro,p109,Reservoir & Dam,412.311,412.311,778746.512,,778746.512,0.0,0.216,6818.015,73935354.372,8295.739,32241469.484,41.402
Generator,p109 hydrogen_ct_2050,p109,Hydrogen Combustion Turbine,1196.592,,625376.41,,625376.41,0.0,0.06,9856773.261,114826952.675,125882315.544,240709205.934,384.903
Generator,p109 nuclear_2050,p109,Nuclear,6127.323,,38862760.07,,38862760.07,0.0,0.724,12932239.722,2097402002.332,441868823.314,2539270766.946,65.339
Generator,p109 onwind,p109,Onshore Wind,0.002,,1.415,,1.415,0.0,0.096,0.964,172.834,-18.272,54.041,38.562
Generator,p109 solar,p109,Solar,24939.84,,36780723.103,,36780723.103,0.0,0.168,196322.623,1039586753.387,377069.096,1234867387.995,33.574
Generator,p109 solar existing,p109,Solar,164.7,164.7,242072.847,,242072.847,0.0,0.168,2119.561,1534628.484,2442.548,8154904.852,33.688
Generator,p11 biomass,p11,Biomass,0.0,0.0,,,,0.0,,171252.192,0.0,,,
Generator,p11 hydro,p11,Reservoir & Dam,42.0,42.0,88965.888,,88965.888,0.0,0.242,1274.905,7802074.533,854.806,4820693.344,54.186
Generator,p11 hydrogen_ct_2050,p11,Hydrogen Combustion Turbine,403.109,,211298.15,,211298.15,0.0,0.06,3319935.114,38682977.019,42532312.156,81215218.146,384.363
Generator,p11 nuclear_2050,p11,Nuclear,2431.975,,14432456.909,,14432456.909,0.0,0.677,6125318.745,832472632.349,164079230.999,996551754.691,69.049
Generator,p11 onwind,p11,Onshore Wind,0.0,,0.181,,0.181,0.0,0.077,0.037,27.845,-2.339,8.304,47.5
Generator,p11 onwind existing,p11,Onshore Wind,0.0,0.0,,,,0.0,,134044.206,0.0,,,
Generator,p11 solar,p11,Solar,7570.179,,14244502.178,,14244502.178,0.0,0.215,65575.781,325948331.349,134552.036,326607606.43,22.929
Generator,p11 solar existing,p11,Solar,0.0,0.0,,,,0.0,,202831.574,0.0,,,
Generator,p110 biomass,p110,Biomass,0.0,0.0,,,,0.0,,21024.0,0.0,,,
Generator,p110 hydrogen_ct_2050,p110,Hydrogen Combustion Turbine,168.376,,78062.326,,78062.326,0.0,0.053,1396912.004,16157640.646,15713142.374,31870703.516,408.273
Generator,p110 nuclear_2050,p110,Nuclear,761.621,,5229127.239,,5229127.239,0.0,0.784,1208943.923,260705152.998,59451972.873,320157014.435,61.226
Generator,p110 onwind,p110,Onshore Wind,0.001,,0.743,,0.743,0.0,0.105,0.232,78.473,-9.596,26.894,38.375
Generator,p110 solar,p110,Solar,853.925,,1239032.074,,1239032.074,0.0,0.166,87.544,35594812.31,12084.718,43942671.634,35.465
Generator,p110 solar existing,p110,Solar,111.0,111.0,160842.879,,160842.879,0.0,0.165,227.838,1034266.92,1662.895,5712003.635,35.513
Generator,p111 biomass,p111,Biomass,0.0,0.0,,,,0.0,,178704.0,0.0,,,
Generator,p111 hydrogen_ct_2050,p111,Hydrogen Combustion Turbine,2969.296,,1261859.389,,1261859.389,0.0,0.049,24749176.959,284938503.411,253999303.61,538937755.723,427.098
Generator,p111 nuclear,p111,Nuclear,3160.251,,6987998.983,,6987998.983,0.0,0.252,19809235.607,1041081366.307,92984188.326,1134065453.165,162.288
Generator,p111 nuclear existing,p111,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p111 nuclear_2050,p111,Nuclear,0.015,,83.971,,83.971,0.0,0.627,45.266,5233.337,954.7,6117.152,72.816
Generator,p111 onwind,p111,Onshore Wind,26389.461,,82906925.557,,82906925.557,0.0,0.359,34206.302,2684714129.422,-1070394090.416,1614320129.383,19.471
Generator,p111 onwind existing,p111,Onshore Wind,0.0,0.0,,,,0.0,,47773.056,0.0,,,
Generator,p111 solar,p111,Solar,2887.346,,3895956.309,,3895956.309,0.0,0.154,302278.154,116579673.33,40257.128,156108371.401,40.069
Generator,p111 solar existing,p111,Solar,162.6,162.6,219122.926,,219122.926,0.0,0.154,17299.314,1515061.272,2341.259,8791173.031,40.12
Generator,p112 biomass,p112,Biomass,0.0,0.0,,,,0.0,,256817.76,0.0,,,
Generator,p112 hydro,p112,Reservoir & Dam,11.083,11.083,21007.029,,21007.029,0.0,0.216,108.493,1910816.282,221.149,885329.088,42.144
Generator,p112 hydrogen_ct_2050,p112,Hydrogen Combustion Turbine,2236.859,,1129711.236,,1129711.236,0.0,0.058,18465174.449,214652631.555,227400257.287,442052831.831,391.297
Generator,p112 nuclear_2050,p112,Nuclear,4147.41,,25662988.026,,25662988.026,0.0,0.706,9395568.536,1419671532.507,291759139.211,1711430597.251,66.689
Generator,p112 onwind,p112,Onshore Wind,0.047,,131.355,,131.355,0.0,0.319,1.182,4786.48,-1695.873,3032.723,23.095
Generator,p112 onwind existing,p112,Onshore Wind,0.0,0.0,,,,0.0,,3470172.002,0.0,,,
Generator,p112 solar,p112,Solar,11298.67,,16556739.178,,16556739.178,0.0,0.167,22660.678,456195776.119,164755.045,591913013.552,35.751
Generator,p112 solar existing,p112,Solar,2434.4,2434.4,3572059.893,,3572059.893,0.0,0.168,120.764,22683057.568,33536.091,127533010.208,35.703
Generator,p113 hydrogen_ct_2050,p113,Hydrogen Combustion Turbine,938.68,,389767.993,,389767.993,0.0,0.047,7833072.89,90077301.944,78456319.983,168533557.148,432.395
Generator,p113 nuclear_2050,p113,Nuclear,3130.543,,18745130.167,,18745130.167,0.0,0.684,7717723.483,1071594602.885,213102106.231,1284696628.664,68.535
Generator,p113 onwind,p113,Onshore Wind,0.002,,4.778,,4.778,0.0,0.228,0.739,245.464,-61.687,122.455,25.418
Generator,p113 solar,p113,Solar,2066.666,,3026837.651,,3026837.651,0.0,0.167,4673.642,83443828.469,33098.086,105011925.271,34.694
Generator,p113 solar existing,p113,Solar,1021.0,1021.0,1497557.683,,1497557.683,0.0,0.167,107.177,9513392.12,13764.689,51879310.906,34.643
Generator,p114 biomass,p114,Biomass,0.0,0.0,,,,0.0,,39441.024,0.0,,,
Generator,p114 hydro,p114,Reservoir & Dam,4.689,4.689,8854.927,,8854.927,0.0,0.216,78.564,808422.252,90.803,369810.012,41.763
Generator,p114 hydrogen_ct_2050,p114,Hydrogen Combustion Turbine,192.581,,81880.602,,81880.602,0.0,0.049,1605132.841,18480428.048,16481783.678,34962141.825,426.989
Generator,p114 nuclear_2050,p114,Nuclear,3560.822,,22117602.249,,22117602.249,0.0,0.709,7982459.248,1218880770.486,251475659.207,1470356352.775,66.479
Generator,p114 onwind,p114,Onshore Wind,0.001,,1.688,,1.688,0.0,0.158,0.432,122.051,-21.791,47.934,28.789
Generator,p114 solar,p114,Solar,1297.225,,1911551.021,,1911551.021,0.0,0.168,43.104,52376824.84,17325.033,65789524.383,34.417
Generator,p114 solar existing,p114,Solar,280.0,280.0,412552.215,,412552.215,0.0,0.168,56.581,2608961.6,3726.278,14200352.243,34.421
Generator,p115 biomass,p115,Biomass,0.0,0.0,,,,0.0,,42048.0,0.0,,,
Generator,p115 hydro,p115,Reservoir & Dam,159.845,159.845,304526.251,,304526.251,0.0,0.217,21.366,28663254.472,3079.848,12903037.831,42.371
Generator,p115 hydrogen_ct_2050,p115,Hydrogen Combustion Turbine,1075.864,,475361.611,,475361.611,0.0,0.05,8949210.998,103241700.12,95685615.83,198927251.514,418.476
Generator,p115 nuclear,p115,Nuclear,0.003,,14.582,,14.582,0.0,0.613,9.026,1008.802,194.031,1101.338,75.735
Generator,p115 nuclear existing,p115,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p115 nuclear_2050,p115,Nuclear,3503.281,,22902816.817,,22902816.817,0.0,0.746,6710843.62,1199184302.464,260362138.977,1459546359.759,63.728
Generator,p115 onwind,p115,Onshore Wind,0.001,,1.921,,1.921,0.0,0.168,0.48,136.721,-24.8,58.203,30.182
Generator,p115 onwind existing,p115,Onshore Wind,0.0,0.0,,,,0.0,,118695.853,0.0,,,
Generator,p115 solar,p115,Solar,1550.01,,2174326.947,,2174326.947,0.0,0.16,13.695,65623766.69,20867.36,81149554.27,37.322
Generator,p115 solar existing,p115,Solar,103.6,103.6,145308.396,,145308.396,0.0,0.16,20.783,965315.792,1509.908,5423879.509,37.327
Generator,p116 hydro,p116,Reservoir & Dam,519.375,519.375,989516.204,,989516.204,0.0,0.217,33.014,93133879.745,9536.495,41645012.135,42.086
Generator,p116 hydrogen_ct_2050,p116,Hydrogen Combustion Turbine,1395.067,,644797.801,,644797.801,0.0,0.053,11575989.909,133872903.566,129791174.475,263664015.124,408.91
Generator,p116 nuclear_2050,p116,Nuclear,1238.874,,7875001.627,,7875001.627,0.0,0.726,2597350.573,424070519.577,89530659.597,513601077.86,65.219
Generator,p116 onwind,p116,Onshore Wind,0.001,,1.275,,1.275,0.0,0.149,0.375,103.2,-16.462,37.855,28.8
Generator,p116 onwind existing,p116,Onshore Wind,0.0,0.0,,,,0.0,,1379890.066,0.0,,,
Generator,p116 solar,p116,Solar,4500.31,,6565639.892,,6565639.892,0.0,0.167,28.059,197888933.252,71025.015,236705908.751,36.052
Generator,p116 solar existing,p116,Solar,200.8,200.8,292918.869,,292918.869,0.0,0.167,35.637,1870998.176,2961.048,10561598.801,36.056
Generator,p117 biomass,p117,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p117 hydro,p117,Reservoir & Dam,480.664,480.664,915752.408,,915752.408,0.0,0.217,41.618,86192226.849,9936.156,38457810.125,41.996
Generator,p117 hydrogen_ct_2050,p117,Hydrogen Combustion Turbine,322.892,,164100.636,,164100.636,0.0,0.058,2664431.81,30985224.554,33031679.198,64016834.322,390.107
Generator,p117 nuclear_2050,p117,Nuclear,1564.113,,10485045.645,,10485045.645,0.0,0.765,2736588.367,535400748.387,119198627.637,654599271.122,62.432
Generator,p117 onwind,p117,Onshore Wind,0.001,,1.039,,1.039,0.0,0.101,0.551,122.034,-13.413,38.972,37.083
Generator,p117 solar,p117,Solar,1135.68,,1636610.841,,1636610.841,0.0,0.165,28.566,49888679.271,15899.339,58321782.982,35.636
Generator,p118 biomass,p118,Biomass,0.0,0.0,,,,0.0,,108602.1,0.0,,,
Generator,p118 hydro,p118,Reservoir & Dam,409.08,409.08,778609.183,,778609.183,0.0,0.217,798.856,73355921.298,7482.073,32658579.204,41.945
Generator,p118 hydrogen_ct_2050,p118,Hydrogen Combustion Turbine,91.15,,47523.919,,47523.919,0.0,0.06,750952.08,8746923.922,9566053.126,18312906.52,385.341
Generator,p118 nuclear_2050,p118,Nuclear,1557.926,,10865571.557,,10865571.557,0.0,0.796,2303765.305,533283012.149,123526205.859,656809116.849,60.449
Generator,p118 onwind,p118,Onshore Wind,0.001,,0.784,,0.784,0.0,0.069,0.591,134.744,-10.116,28.96,36.778
Generator,p118 solar,p118,Solar,5346.682,,8042334.689,,8042334.689,0.0,0.172,365.313,222869904.31,74986.742,275691659.103,34.28
Generator,p118 solar existing,p118,Solar,250.7,250.7,374374.357,,374374.357,0.0,0.17,2738.953,2335952.404,3897.206,12926833.112,34.529
Generator,p119 biomass,p119,Biomass,0.0,0.0,,,,0.0,,429047.28,0.0,,,
Generator,p119 hydrogen_ct_2050,p119,Hydrogen Combustion Turbine,77.686,,34769.111,,34769.111,0.0,0.051,645757.899,7454848.977,6998701.42,14453454.407,415.698
Generator,p119 nuclear_2050,p119,Nuclear,335.153,,2453190.783,,2453190.783,0.0,0.836,379894.909,114723807.838,27891937.891,142615593.57,58.135
Generator,p119 onwind,p119,Onshore Wind,0.002,,3.422,,3.422,0.0,0.181,0.686,223.78,-44.176,115.239,33.744
Generator,p119 onwind existing,p119,Onshore Wind,0.0,0.0,,,,0.0,,338371.18,0.0,,,
Generator,p119 solar,p119,Solar,290.93,,403690.059,,403690.059,0.0,0.158,7.844,12317283.112,4239.349,15814725.865,39.175
Generator,p119 solar existing,p119,Solar,36.5,36.5,50637.0,,50637.0,0.0,0.158,10.858,340096.78,532.959,1984096.135,39.183
Generator,p12 biomass,p12,Biomass,0.0,0.0,,,,0.0,,28032.0,0.0,,,
Generator,p12 geothermal,p12,Geothermal,927.8,927.8,5728701.616,,5728701.616,0.0,0.705,936421.009,361435696.306,17082218.332,308439326.204,53.841
Generator,p12 hydrogen_ct_2050,p12,Hydrogen Combustion Turbine,234.406,,112245.831,,112245.831,0.0,0.055,1941151.91,22493993.369,22593952.668,45087867.085,401.689
Generator,p12 nuclear_2050,p12,Nuclear,883.499,,4526456.742,,4526456.742,0.0,0.585,2941865.365,302424438.729,51460085.067,353884393.38,78.181
Generator,p12 onwind,p12,Onshore Wind,0.0,,0.176,,0.176,0.0,0.083,0.029,25.448,-2.268,6.62,38.0
Generator,p12 onwind existing,p12,Onshore Wind,0.0,0.0,,,,0.0,,95987.659,0.0,,,
Generator,p12 solar,p12,Solar,0.1,,146.678,,146.678,0.0,0.168,40.453,4424.383,1.593,4387.151,29.918
Generator,p12 solar existing,p12,Solar,1419.4,1419.4,2659217.79,,2659217.79,0.0,0.214,222.408,13225571.768,26054.358,62593100.638,23.538
Generator,p120 biomass,p120,Biomass,0.0,0.0,,,,0.0,,182208.0,0.0,,,
Generator,p120 hydrogen_ct_2050,p120,Hydrogen Combustion Turbine,119.716,,57678.974,,57678.974,0.0,0.055,991032.268,11488131.724,11610257.75,23098294.4,400.463
Generator,p120 nuclear_2050,p120,Nuclear,59.701,,395364.416,,395364.416,0.0,0.756,109291.819,20435698.46,4494568.591,24930111.617,63.056
Generator,p120 onwind,p120,Onshore Wind,0.001,,0.815,,0.815,0.0,0.106,0.252,88.265,-10.525,32.002,40.556
Generator,p120 solar,p120,Solar,999.945,,1469859.435,,1469859.435,0.0,0.168,26.473,42335324.715,15817.472,54671461.693,37.195
Generator,p120 solar existing,p120,Solar,408.6,408.6,600598.633,,600598.633,0.0,0.168,29.576,3807220.392,6021.756,22339969.979,37.196
Generator,p121 hydro,p121,Reservoir & Dam,41.432,41.432,78901.358,,78901.358,0.0,0.217,38.679,7429637.221,815.307,3356448.493,42.54
Generator,p121 hydrogen_ct_2050,p121,Hydrogen Combustion Turbine,411.033,,198136.311,,198136.311,0.0,0.055,3402516.53,39443435.401,39882804.111,79326168.494,400.362
Generator,p121 nuclear_2050,p121,Nuclear,0.17,,1100.301,,1100.301,0.0,0.737,339.596,58307.594,12508.652,70750.836,64.299
Generator,p121 onwind,p121,Onshore Wind,0.001,,1.922,,1.922,0.0,0.173,0.464,131.544,-24.815,55.238,28.682
Generator,p121 onwind existing,p121,Onshore Wind,0.0,0.0,,,,0.0,,353089.67,0.0,,,
Generator,p121 solar,p121,Solar,1111.616,,1635841.088,,1635841.088,0.0,0.168,19.028,47063179.543,16869.916,60026067.088,36.694
Generator,p121 solar existing,p121,Solar,348.7,348.7,513126.801,,513126.801,0.0,0.168,22.19,3249088.964,4752.473,18829419.538,36.695
Generator,p122 biomass,p122,Biomass,0.0,0.0,,,,0.0,,998856.065,0.0,,,
