,,,,Optimal Capacity,Installed Capacity,Supply,Withdrawal,Energy Balance,Transmission,Capacity Factor,Curtailment,Capital Expenditure,Operational Expenditure,Revenue,Market Value
,,,,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050,2050
Generator,p26 solar,p26,Solar,2067.128,,3554207.359,,3554207.359,0.0,0.196,242735.828,84814098.223,34431.012,84848491.029,23.873
Generator,p26 solar existing,p26,Solar,0.0,0.0,,,,0.0,,128761.115,0.0,,,
Generator,p27 hydro,p27,Reservoir & Dam,254.8,254.8,623289.331,,623289.331,0.0,0.279,9284.768,45690542.813,6711.583,32234447.374,51.717
Generator,p27 hydrogen_ct_2050,p27,Hydrogen Combustion Turbine,45.872,,12893.478,,12893.478,0.0,0.032,388948.485,4401987.139,2595316.037,6997213.676,542.693
Generator,p27 nuclear_2050,p27,Nuclear,0.075,,420.389,,420.389,0.0,0.64,213.318,25661.506,4779.078,30256.609,71.972
Generator,p27 onwind,p27,Onshore Wind,0.003,,2.644,,2.644,0.0,0.115,0.688,264.668,-34.139,139.824,53.2
Generator,p27 onwind existing,p27,Onshore Wind,0.0,0.0,,,,0.0,,460385.895,0.0,,,
Generator,p27 solar,p27,Solar,5422.826,,10242143.643,,10242143.643,0.0,0.216,27791.573,222498114.505,108675.836,222606755.105,21.734
Generator,p27 solar existing,p27,Solar,0.0,0.0,,,,0.0,,194686.189,0.0,,,
Generator,p28 biomass,p28,Biomass,0.0,0.0,,,,0.0,,168135.936,0.0,,,
Generator,p28 hydro,p28,Reservoir & Dam,1594.011,1594.011,3957289.284,,3957289.284,0.0,0.283,47.859,285836843.957,43184.41,204337364.499,51.636
Generator,p28 hydrogen_ct_2050,p28,Hydrogen Combustion Turbine,2393.896,,893904.123,,893904.123,0.0,0.043,20076624.589,229722145.135,179934786.588,409656860.288,458.278
Generator,p28 nuclear,p28,Nuclear,0.019,,81.592,,81.592,0.0,0.499,73.125,6304.204,1014.212,7112.505,87.211
Generator,p28 nuclear existing,p28,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p28 nuclear_2050,p28,Nuclear,10224.13,,60860842.863,,60860842.863,0.0,0.68,25564957.045,3499751839.121,691910900.2,4191662719.19,68.873
Generator,p28 onwind,p28,Onshore Wind,0.003,,4.705,,4.705,0.0,0.173,0.996,317.433,-60.743,146.063,30.87
Generator,p28 onwind existing,p28,Onshore Wind,0.0,0.0,,,,0.0,,1596380.754,0.0,,,
Generator,p28 solar,p28,Solar,0.089,,157.051,,157.051,0.0,0.202,7.98,3649.28,1.706,3582.494,22.809
Generator,p28 solar existing,p28,Solar,0.0,0.0,,,,0.0,,11345572.779,0.0,,,
Generator,p29 hydrogen_ct_2050,p29,Hydrogen Combustion Turbine,154.12,,74013.372,,74013.372,0.0,0.055,1276074.884,14789573.236,14898098.244,29687587.307,401.111
Generator,p29 nuclear_2050,p29,Nuclear,0.329,,1548.858,,1548.858,0.0,0.538,1231.491,112588.268,17610.341,130025.22,83.949
Generator,p29 onwind,p29,Onshore Wind,0.002,,2.794,,2.794,0.0,0.139,0.782,234.929,-36.07,94.087,33.562
Generator,p29 solar,p29,Solar,2263.641,,4378404.538,,4378404.538,0.0,0.221,13929.263,92876998.83,45590.279,92922550.117,21.223
Generator,p29 solar existing,p29,Solar,0.0,0.0,,,,0.0,,26001.154,0.0,,,
Generator,p3 biomass,p3,Biomass,0.0,0.0,,,,0.0,,442564.762,0.0,,,
Generator,p3 hydro,p3,Reservoir & Dam,8888.088,8888.088,32385066.998,,32385066.998,0.0,0.416,2058.443,1701202816.26,294115.206,1329043685.198,41.039
Generator,p3 hydrogen_ct_2050,p3,Hydrogen Combustion Turbine,0.016,,5.205,,5.205,0.0,0.036,137.364,1561.769,1047.72,2497.464,483.22
Generator,p3 nuclear_2050,p3,Nuclear,0.021,,116.435,,116.435,0.0,0.62,64.702,7335.004,1323.694,8461.349,72.679
Generator,p3 onwind,p3,Onshore Wind,919.108,,1950629.068,,1950629.068,0.0,0.242,2.297,96699957.613,-25182716.5,71517157.395,36.664
Generator,p3 onwind existing,p3,Onshore Wind,0.0,0.0,,,,0.0,,529091.94,0.0,,,
Generator,p3 solar,p3,Solar,0.021,,29.126,,29.126,0.0,0.156,4.26,893.694,0.263,828.646,28.491
Generator,p3 solar existing,p3,Solar,0.0,0.0,,,,0.0,,30132.08,0.0,,,
Generator,p3 waste,p3,Waste,0.0,0.0,,,,0.0,,198834.48,0.0,,,
Generator,p30 hydrogen_ct_2050,p30,Hydrogen Combustion Turbine,743.652,,258220.158,,258220.158,0.0,0.04,6256167.264,71362008.706,51977073.246,123339002.541,477.651
Generator,p30 nuclear_2050,p30,Nuclear,2251.186,,14833216.863,,14833216.863,0.0,0.752,4196330.985,770588124.7,168624650.168,939212716.496,63.318
Generator,p30 onwind,p30,Onshore Wind,0.001,,0.612,,0.612,0.0,0.055,0.318,129.343,-7.907,22.499,36.714
Generator,p30 solar,p30,Solar,824.207,,1549334.968,,1549334.968,0.0,0.215,15.936,33817152.413,15152.884,33832260.687,21.837
Generator,p30 solar existing,p30,Solar,0.0,0.0,,,,0.0,,577100.951,0.0,,,
Generator,p31 biomass,p31,Biomass,0.0,0.0,,,,0.0,,56716.55,0.0,,,
Generator,p31 geothermal,p31,Geothermal,19.2,19.2,96835.083,,96835.083,0.0,0.576,12585.103,6894394.419,296242.116,4546877.657,46.955
Generator,p31 hydro,p31,Reservoir & Dam,65.9,65.9,113270.624,,113270.624,0.0,0.196,5370.383,11817138.035,1138.531,5398721.114,47.662
Generator,p31 hydrogen_ct_2050,p31,Hydrogen Combustion Turbine,1114.555,,494154.804,,494154.804,0.0,0.051,9269346.037,106954497.325,99468784.428,206423203.17,417.73
Generator,p31 nuclear_2050,p31,Nuclear,662.976,,2722042.262,,2722042.262,0.0,0.469,2882174.828,226938820.175,30948582.209,257887306.622,94.74
Generator,p31 onwind,p31,Onshore Wind,9092.187,,27746141.249,,27746141.249,0.0,0.348,5.884,974155361.369,-358194592.841,615960692.917,22.2
Generator,p31 onwind existing,p31,Onshore Wind,0.0,0.0,,,,0.0,,7003225.307,0.0,,,
Generator,p31 solar,p31,Solar,1904.058,,3279945.035,,3279945.035,0.0,0.197,424091.747,79990828.264,35153.881,80025939.265,24.399
Generator,p31 solar existing,p31,Solar,2568.9,2568.9,4696251.816,,4696251.816,0.0,0.209,301127.368,23936290.908,48497.185,107971531.891,22.991
Generator,p32 hydrogen_ct_2050,p32,Hydrogen Combustion Turbine,0.022,,7.584,,7.584,0.0,0.039,188.916,2152.557,1526.551,3568.717,468.264
Generator,p32 nuclear_2050,p32,Nuclear,0.01,,37.378,,37.378,0.0,0.436,45.419,3352.81,424.977,3571.067,95.471
Generator,p32 onwind,p32,Onshore Wind,0.005,,10.201,,10.201,0.0,0.214,3.814,548.349,-131.698,287.996,28.345
Generator,p32 onwind existing,p32,Onshore Wind,0.0,0.0,,,,0.0,,270936.298,0.0,,,
Generator,p32 solar,p32,Solar,0.416,,543.104,,543.104,0.0,0.149,163.217,16930.976,5.32,16877.355,31.075
Generator,p32 solar existing,p32,Solar,208.0,208.0,238393.663,,238393.663,0.0,0.131,114797.061,1938085.76,2158.675,8450436.058,35.447
Generator,p33 biomass,p33,Biomass,0.0,0.0,,,,0.0,,251413.104,0.0,,,
Generator,p33 hydro,p33,Reservoir & Dam,761.6,761.6,1051350.05,,1051350.05,0.0,0.158,173896.883,138322421.574,10936.9,53925779.32,51.292
Generator,p33 hydrogen_ct_2050,p33,Hydrogen Combustion Turbine,2896.05,,1510507.106,,1510507.106,0.0,0.06,23858887.362,277909622.487,304049048.841,581958601.642,385.274
Generator,p33 nuclear_2050,p33,Nuclear,303.488,,1086227.284,,1086227.284,0.0,0.409,1479195.199,103884974.903,12349397.716,116234269.324,107.007
Generator,p33 onwind,p33,Onshore Wind,11496.635,,31941085.251,,31941085.251,0.0,0.317,85922.204,1169602510.627,-412362773.391,757239667.909,23.707
Generator,p33 onwind existing,p33,Onshore Wind,0.0,0.0,,,,0.0,,5194350.843,0.0,,,
Generator,p33 solar,p33,Solar,8271.328,,12468360.539,,12468360.539,0.0,0.172,2405168.049,342076055.889,133992.367,342210015.031,27.446
Generator,p33 solar existing,p33,Solar,975.7,975.7,1353766.821,,1353766.821,0.0,0.158,400740.087,9091299.404,14782.969,40366391.925,29.818
Generator,p34 hydro,p34,Reservoir & Dam,308.9,308.9,361714.25,,361714.25,0.0,0.134,135237.928,56102673.351,3889.661,20664902.876,57.13
Generator,p34 hydrogen_ct_2050,p34,Hydrogen Combustion Turbine,0.003,,2.202,,2.202,0.0,0.076,26.428,313.619,443.175,636.58,290.68
Generator,p34 nuclear_2050,p34,Nuclear,0.008,,31.577,,31.577,0.0,0.459,34.702,2683.884,359.02,2820.93,89.45
Generator,p34 onwind,p34,Onshore Wind,12570.789,,31974481.404,,31974481.404,0.0,0.29,2450283.024,1278880786.049,-412800060.475,866080659.67,27.087
Generator,p34 onwind existing,p34,Onshore Wind,0.0,0.0,,,,0.0,,9542208.776,0.0,,,
Generator,p34 solar,p34,Solar,3897.365,,5625063.511,,5625063.511,0.0,0.165,1686302.09,161182738.229,51358.603,161234058.96,28.664
Generator,p34 solar existing,p34,Solar,0.0,0.0,,,,0.0,,3369253.942,0.0,,,
Generator,p35 hydro,p35,Reservoir & Dam,185.3,185.3,407536.819,,407536.819,0.0,0.251,292117.793,32588130.002,4040.468,24210113.792,59.406
Generator,p35 hydrogen_ct_2050,p35,Hydrogen Combustion Turbine,0.005,,1.957,,1.957,0.0,0.048,38.042,438.174,393.962,706.067,366.364
Generator,p35 nuclear_2050,p35,Nuclear,0.003,,11.415,,11.415,0.0,0.419,14.766,1060.161,129.765,939.056,82.462
Generator,p35 onwind,p35,Onshore Wind,548.076,,1555454.36,,1555454.36,0.0,0.324,37.346,55758103.517,-20081094.122,35676918.234,22.937
Generator,p35 onwind existing,p35,Onshore Wind,237.9,237.9,284244.835,,284244.835,0.0,0.136,390938.445,6007926.6,2684.946,18363804.67,64.606
Generator,p35 solar,p35,Solar,604.742,,508730.179,,508730.179,0.0,0.096,463399.33,25010203.112,4961.826,25015128.013,49.172
Generator,p36 hydro,p36,Reservoir & Dam,614.0,614.0,1236804.992,,1236804.992,0.0,0.23,670194.212,110102014.471,11388.214,88643427.11,71.671
Generator,p36 hydrogen_ct_2050,p36,Hydrogen Combustion Turbine,0.006,,2.62,,2.62,0.0,0.052,47.98,554.298,527.41,966.4,367.733
Generator,p36 nuclear_2050,p36,Nuclear,0.004,,14.167,,14.167,0.0,0.431,17.587,1285.821,161.055,1207.102,85.062
Generator,p36 onwind,p36,Onshore Wind,11153.177,,31583355.67,,31583355.67,0.0,0.323,3889439.712,1126044827.295,-407709635.682,718335131.217,22.744
Generator,p36 onwind existing,p36,Onshore Wind,0.0,0.0,,,,0.0,,10682698.49,0.0,,,
Generator,p36 solar,p36,Solar,1530.047,,1309581.879,,1309581.879,0.0,0.098,1133001.032,63778150.858,12289.195,63790400.916,48.711
Generator,p37 biomass,p37,Biomass,0.0,0.0,,,,0.0,,85848.0,0.0,,,
Generator,p37 hydrogen_ct_2050,p37,Hydrogen Combustion Turbine,0.009,,4.702,,4.702,0.0,0.06,74.701,869.825,946.54,1703.944,360.204
Generator,p37 nuclear_2050,p37,Nuclear,0.005,,20.051,,20.051,0.0,0.452,22.78,1734.41,227.937,1731.642,86.323
Generator,p37 onwind,p37,Onshore Wind,3215.013,,9690557.896,,9690557.896,0.0,0.344,34.459,324593479.226,-125107432.577,199485965.523,20.586
Generator,p37 onwind existing,p37,Onshore Wind,0.0,0.0,,,,0.0,,3831913.293,0.0,,,
Generator,p37 solar,p37,Solar,2925.014,,3253479.241,,3253479.241,0.0,0.127,1226882.475,121925621.272,29487.382,121955072.203,37.485
Generator,p38 biomass,p38,Biomass,0.0,0.0,,,,0.0,,47304.0,0.0,,,
Generator,p38 hydro,p38,Reservoir & Dam,1734.402,1734.402,3253502.072,,3253502.072,0.0,0.214,1637225.448,303027904.948,31224.375,229724699.549,70.608
Generator,p38 hydrogen_ct_2050,p38,Hydrogen Combustion Turbine,0.01,,5.217,,5.217,0.0,0.059,84.491,982.697,1050.04,1921.806,365.633
Generator,p38 nuclear_2050,p38,Nuclear,0.005,,18.299,,18.299,0.0,0.444,21.502,1611.718,208.046,1587.756,86.722
Generator,p38 onwind,p38,Onshore Wind,6341.242,,20051905.65,,20051905.65,0.0,0.361,77255.076,640223252.511,-258882411.618,381340767.045,19.018
Generator,p38 onwind existing,p38,Onshore Wind,0.0,0.0,,,,0.0,,9769300.986,0.0,,,
Generator,p38 solar,p38,Solar,11561.096,,11751055.84,,11751055.84,0.0,0.116,6996207.755,470571157.128,106820.156,470677952.29,40.054
Generator,p38 solar existing,p38,Solar,0.0,0.0,,,,0.0,,1621.582,0.0,,,
Generator,p39 hydro,p39,Reservoir & Dam,50.0,50.0,97531.533,,97531.533,0.0,0.223,43460.53,8965962.09,909.384,6046570.309,61.996
Generator,p39 hydrogen_ct_2050,p39,Hydrogen Combustion Turbine,0.003,,1.672,,1.672,0.0,0.055,28.692,332.616,336.542,548.923,329.789
Generator,p39 nuclear_2050,p39,Nuclear,0.003,,10.531,,10.531,0.0,0.426,13.344,966.815,119.736,842.087,80.108
Generator,p39 onwind,p39,Onshore Wind,1851.248,,6173119.379,,6173119.379,0.0,0.381,212413.137,189765616.831,-79699033.479,110066513.993,17.83
Generator,p39 onwind existing,p39,Onshore Wind,0.0,0.0,,,,0.0,,103479.37,0.0,,,
Generator,p39 solar,p39,Solar,1485.129,,1553179.106,,1553179.106,0.0,0.119,1052406.778,61420256.039,14985.272,61435206.736,39.554
Generator,p39 solar existing,p39,Solar,0.0,0.0,,,,0.0,,7719.584,0.0,,,
Generator,p4 biomass,p4,Biomass,0.0,0.0,,,,0.0,,47304.0,0.0,,,
Generator,p4 hydro,p4,Reservoir & Dam,4172.913,4172.913,15205462.549,,15205462.549,0.0,0.416,116.937,798706240.038,165183.11,630901382.89,41.492
Generator,p4 hydrogen_ct_2050,p4,Hydrogen Combustion Turbine,0.034,,11.732,,11.732,0.0,0.04,282.854,3227.036,2361.444,5477.427,466.627
Generator,p4 nuclear_2050,p4,Nuclear,0.038,,216.624,,216.624,0.0,0.646,107.003,13105.044,2462.846,15374.766,70.971
Generator,p4 onwind,p4,Onshore Wind,0.002,,1.328,,1.328,0.0,0.083,0.459,189.883,-17.144,86.528,65.867
Generator,p4 solar,p4,Solar,0.044,,62.888,,62.888,0.0,0.163,6.951,1850.811,0.615,1784.258,28.368
Generator,p40 hydro,p40,Reservoir & Dam,150.0,150.0,325019.289,,325019.289,0.0,0.247,97956.897,26897886.272,3351.822,21098438.933,64.914
Generator,p40 hydrogen_ct_2050,p40,Hydrogen Combustion Turbine,0.016,,8.105,,8.105,0.0,0.057,134.546,1562.673,1631.49,3083.904,378.538
Generator,p40 nuclear_2050,p40,Nuclear,0.009,,33.397,,33.397,0.0,0.446,38.788,2923.081,379.659,3084.582,92.42
Generator,p40 onwind,p40,Onshore Wind,7285.316,,22799076.951,,22799076.951,0.0,0.357,223856.797,746794835.096,-294332696.488,452462064.96,19.846
Generator,p40 onwind existing,p40,Onshore Wind,0.0,0.0,,,,0.0,,10111954.768,0.0,,,
Generator,p40 solar,p40,Solar,10435.272,,11192875.914,,11192875.914,0.0,0.122,5799883.102,431569975.115,115635.58,431685583.158,38.568
Generator,p40 solar existing,p40,Solar,0.0,0.0,,,,0.0,,48200.532,0.0,,,
Generator,p41 biomass,p41,Biomass,0.0,0.0,,,,0.0,,135780.0,0.0,,,
Generator,p41 hydrogen_ct_2050,p41,Hydrogen Combustion Turbine,844.993,,503671.684,,503671.684,0.0,0.068,6898463.329,81086860.38,101384421.542,182471200.513,362.282
Generator,p41 nuclear,p41,Nuclear,0.037,,110.313,,110.313,0.0,0.34,201.021,12526.684,1424.934,13759.573,124.76
Generator,p41 nuclear existing,p41,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p41 nuclear_2050,p41,Nuclear,0.125,,546.654,,546.654,0.0,0.497,513.925,42947.397,6215.117,48982.521,89.609
Generator,p41 onwind,p41,Onshore Wind,0.916,,2623.88,,2623.88,0.0,0.327,4.435,93870.153,-33875.529,59867.458,22.816
Generator,p41 solar,p41,Solar,7488.738,,10904884.275,,10904884.275,0.0,0.166,992203.584,309710594.131,99077.829,343493084.193,31.499
Generator,p41 solar existing,p41,Solar,93.7,93.7,126868.203,,126868.203,0.0,0.155,21989.612,873070.364,1231.907,4297712.265,33.875
Generator,p42 biomass,p42,Biomass,0.0,0.0,,,,0.0,,350483.22,0.0,,,
Generator,p42 hydro,p42,Reservoir & Dam,17.27,17.27,67592.07,,67592.07,0.0,0.447,13716.951,3096856.474,670.667,4019082.752,59.461
Generator,p42 hydrogen_ct_2050,p42,Hydrogen Combustion Turbine,0.013,,6.785,,6.785,0.0,0.061,103.113,1203.878,1365.789,2456.964,364.26
Generator,p42 nuclear_2050,p42,Nuclear,0.011,,47.691,,47.691,0.0,0.489,46.358,3808.465,542.217,4132.616,86.721
Generator,p42 onwind,p42,Onshore Wind,1175.025,,3119439.993,,3119439.993,0.0,0.303,14.268,120448130.305,-40269249.036,80178796.698,25.703
Generator,p42 onwind existing,p42,Onshore Wind,0.0,0.0,,,,0.0,,554056.347,0.0,,,
Generator,p42 solar,p42,Solar,1699.087,,1947340.714,,1947340.714,0.0,0.131,598007.753,73601777.637,18443.803,73620180.542,37.805
Generator,p42 solar existing,p42,Solar,0.0,0.0,,,,0.0,,10486.479,0.0,,,
Generator,p43 biomass,p43,Biomass,0.0,0.0,,,,0.0,,1699534.814,0.0,,,
Generator,p43 hydro,p43,Reservoir & Dam,229.254,229.254,1018885.701,,1018885.701,0.0,0.507,60462.913,41109678.988,10512.389,57076047.336,56.018
Generator,p43 hydrogen_ct_2050,p43,Hydrogen Combustion Turbine,2179.087,,1255677.618,,1255677.618,0.0,0.066,17833128.708,209108773.435,252754111.692,461862809.705,367.82
Generator,p43 nuclear,p43,Nuclear,0.005,,19.669,,19.669,0.0,0.49,17.219,1629.126,254.045,1651.463,83.787
Generator,p43 nuclear existing,p43,Nuclear,0.0,0.0,,,,0.0,,,0.0,,,
Generator,p43 nuclear_2050,p43,Nuclear,2134.774,,9500554.353,,9500554.353,0.0,0.508,8544946.309,730739827.638,108005470.206,838745218.212,88.284
Generator,p43 onwind,p43,Onshore Wind,0.207,,557.701,,557.701,0.0,0.308,2.743,21213.782,-7200.313,13882.2,24.894
Generator,p43 onwind existing,p43,Onshore Wind,0.0,0.0,,,,0.0,,1442612.333,0.0,,,
Generator,p43 solar,p43,Solar,17105.12,,23813917.224,,23813917.224,0.0,0.159,1459315.175,740966924.649,239607.511,741206502.83,31.125
Generator,p43 solar existing,p43,Solar,0.0,0.0,,,,0.0,,1921224.965,0.0,,,
Generator,p43 waste,p43,Waste,0.0,0.0,,,,0.0,,513814.555,0.0,,,
Generator,p44 hydrogen_ct_2050,p44,Hydrogen Combustion Turbine,0.018,,9.788,,9.788,0.0,0.062,147.25,1720.274,1970.192,3581.769,365.071
Generator,p44 nuclear_2050,p44,Nuclear,0.012,,50.111,,50.111,0.0,0.493,47.942,3970.582,569.741,4323.477,86.285
Generator,p44 onwind,p44,Onshore Wind,1091.651,,3423537.161,,3423537.161,0.0,0.358,21.403,111901692.074,-44196648.801,67704955.522,19.776
Generator,p44 onwind existing,p44,Onshore Wind,0.0,0.0,,,,0.0,,7737145.912,0.0,,,
Generator,p44 solar,p44,Solar,683.676,,842190.625,,842190.625,0.0,0.141,205487.161,29615774.73,8097.246,29623828.316,35.175
Generator,p44 solar existing,p44,Solar,0.0,0.0,,,,0.0,,242122.09,0.0,,,
Generator,p45 biomass,p45,Biomass,0.0,0.0,,,,0.0,,35040.0,0.0,,,
Generator,p45 hydrogen_ct_2050,p45,Hydrogen Combustion Turbine,0.019,,10.965,,10.965,0.0,0.064,159.374,1865.976,2207.137,3964.146,362.024
Generator,p45 nuclear_2050,p45,Nuclear,0.033,,149.902,,149.902,0.0,0.523,126.612,11197.216,1704.358,12710.15,84.8
Generator,p45 onwind,p45,Onshore Wind,1668.566,,5024964.515,,5024964.515,0.0,0.344,8.46,170395002.673,-64870589.012,105524322.929,21.0
Generator,p45 onwind existing,p45,Onshore Wind,0.0,0.0,,,,0.0,,21472960.433,0.0,,,
Generator,p45 solar,p45,Solar,9067.76,,11650127.024,,11650127.024,0.0,0.147,2107014.935,377874473.919,111708.265,385123855.715,33.057
Generator,p45 solar existing,p45,Solar,114.0,114.0,136462.416,,136462.416,0.0,0.137,36492.561,1062220.08,1467.096,4841657.964,35.48
Generator,p46 biomass,p46,Biomass,0.0,0.0,,,,0.0,,209364.0,0.0,,,
Generator,p46 hydro,p46,Reservoir & Dam,311.331,311.331,1547491.971,,1547491.971,0.0,0.567,1943.856,55827669.561,15058.708,85252930.685,55.091
Generator,p46 hydrogen_ct_2050,p46,Hydrogen Combustion Turbine,0.055,,30.985,,30.985,0.0,0.064,454.635,5319.725,6236.879,11450.873,369.26
Generator,p46 nuclear_2050,p46,Nuclear,0.19,,946.379,,946.379,0.0,0.57,656.055,64889.421,10759.177,75478.524,79.758
Generator,p46 onwind,p46,Onshore Wind,0.003,,4.276,,4.276,0.0,0.164,1.141,304.136,-55.202,129.071,30.061
Generator,p46 solar,p46,Solar,8205.333,,11460506.302,,11460506.302,0.0,0.159,403712.969,342029292.044,123823.242,348157497.558,30.379
Generator,p46 solar existing,p46,Solar,146.4,146.4,210357.994,,210357.994,0.0,0.164,1324.051,1364114.208,1942.433,6211882.477,29.53
Generator,p46 waste,p46,Waste,0.0,0.0,,,,0.0,,140075.904,0.0,,,
Generator,p47 hydrogen_ct_2050,p47,Hydrogen Combustion Turbine,388.142,,262663.166,,262663.166,0.0,0.077,3137462.397,37246754.65,52871691.368,90118364.354,343.095
Generator,p47 nuclear_2050,p47,Nuclear,0.01,,39.641,,39.641,0.0,0.432,48.937,3586.896,450.668,3823.261,96.347
Generator,p47 onwind,p47,Onshore Wind,0.009,,25.496,,25.496,0.0,0.31,4.222,1004.605,-329.139,542.727,21.292
Generator,p47 onwind existing,p47,Onshore Wind,0.0,0.0,,,,0.0,,6763835.229,0.0,,,
Generator,p47 solar,p47,Solar,2722.393,,3155299.685,,3155299.685,0.0,0.132,1855973.924,114369654.815,28846.976,114398472.45,36.256
Generator,p47 solar existing,p47,Solar,0.0,0.0,,,,0.0,,913937.643,0.0,,,
Generator,p48 hydrogen_ct_2050,p48,Hydrogen Combustion Turbine,253.426,,131457.629,,131457.629,0.0,0.059,2088556.483,24319196.283,26461178.685,50780293.459,386.286
Generator,p48 nuclear_2050,p48,Nuclear,0.01,,35.693,,35.693,0.0,0.427,44.922,3264.426,405.794,3454.646,96.897
Generator,p48 onwind,p48,Onshore Wind,4860.021,,16872592.406,,16872592.406,0.0,0.396,584616.902,494430954.201,-217836965.188,276593917.388,16.393
Generator,p48 onwind existing,p48,Onshore Wind,0.0,0.0,,,,0.0,,30376851.465,0.0,,,
Generator,p48 solar,p48,Solar,1807.271,,1799019.11,,1799019.11,0.0,0.114,1438446.157,75333880.494,18702.814,75352548.776,41.885
Generator,p48 solar existing,p48,Solar,1619.4,1619.4,1978362.958,,1978362.958,0.0,0.139,922558.674,15089115.768,18624.507,67523083.247,34.131
Generator,p49 hydrogen_ct_2050,p49,Hydrogen Combustion Turbine,0.012,,5.656,,5.656,0.0,0.054,99.626,1153.319,1138.509,2183.627,383.492
Generator,p49 nuclear_2050,p49,Nuclear,0.007,,27.147,,27.147,0.0,0.435,33.085,2439.069,308.663,2526.055,93.019
Generator,p49 onwind,p49,Onshore Wind,5045.81,,18687763.404,,18687763.404,0.0,0.423,275976.548,515281154.938,-241277708.821,274003375.705,14.662
Generator,p49 onwind existing,p49,Onshore Wind,0.0,0.0,,,,0.0,,3749669.923,0.0,,,
Generator,p49 solar,p49,Solar,5162.24,,4480349.446,,4480349.446,0.0,0.099,4696738.828,210962450.422,47175.071,211009594.057,47.097
Generator,p5 biomass,p5,Biomass,0.0,0.0,,,,0.0,,1262352.528,0.0,,,
Generator,p5 hydro,p5,Reservoir & Dam,4561.604,4561.604,18580738.575,,18580738.575,0.0,0.465,124.169,875727422.991,173296.517,659396087.47,35.488
Generator,p5 hydrogen_ct_2050,p5,Hydrogen Combustion Turbine,1126.037,,512532.715,,512532.715,0.0,0.052,9351550.529,108056329.604,103167296.959,211223548.846,412.117
Generator,p5 nuclear_2050,p5,Nuclear,4481.707,,26334097.065,,26334097.065,0.0,0.671,11550309.493,1534102335.954,299404197.935,1833506481.272,69.625
Generator,p5 offwind,p5,Fixed Bottom Offshore Wind,100.841,,540585.326,,540585.326,0.0,0.612,59.594,22394890.615,5929.279,24121493.334,44.621
Generator,p5 offwind_floating,p5,Floating Offshore Wind,0.002,,7.28,,7.28,0.0,0.437,1.896,524.694,0.069,403.62,55.518
Generator,p5 onwind,p5,Onshore Wind,0.02,,32.069,,32.069,0.0,0.187,1.585,2066.914,-413.994,1536.613,47.926
Generator,p5 onwind existing,p5,Onshore Wind,0.0,0.0,,,,0.0,,6885533.899,0.0,,,
Generator,p5 solar,p5,Solar,0.022,,29.917,,29.917,0.0,0.155,4.234,962.863,0.291,896.298,29.918
Generator,p5 solar existing,p5,Solar,996.9,996.9,1543117.032,,1543117.032,0.0,0.177,123.8,9288835.068,15701.573,41573207.764,26.941
Generator,p5 waste,p5,Waste,0.0,0.0,,,,0.0,,100755.768,0.0,,,
Generator,p50 biomass,p50,Biomass,0.0,0.0,,,,0.0,,506328.0,0.0,,,
Generator,p50 hydro,p50,Reservoir & Dam,278.493,278.493,668388.278,,668388.278,0.0,0.274,116919.543,49939153.609,6797.381,41630261.427,62.285
Generator,p50 hydrogen_ct_2050,p50,Hydrogen Combustion Turbine,2053.043,,1252462.076,,1252462.076,0.0,0.07,16732197.897,197013376.498,252108946.115,449122249.304,358.592
Generator,p50 nuclear_2050,p50,Nuclear,0.065,,279.528,,279.528,0.0,0.491,269.461,22230.916,3178.12,25225.63,90.243
Generator,p50 onwind,p50,Onshore Wind,5143.845,,16150321.334,,16150321.334,0.0,0.358,7.05,525292486.203,-208492747.045,316799657.376,19.616
Generator,p50 onwind existing,p50,Onshore Wind,0.0,0.0,,,,0.0,,36043258.169,0.0,,,
Generator,p50 solar,p50,Solar,17728.91,,24548456.148,,24548456.148,0.0,0.158,4263879.301,724517686.047,223108.016,724740770.69,29.523
Generator,p50 solar existing,p50,Solar,267.5,267.5,305784.851,,305784.851,0.0,0.13,128945.752,2492490.1,3219.705,10934523.452,35.759
Generator,p51 biomass,p51,Biomass,0.0,0.0,,,,0.0,,24528.0,0.0,,,
Generator,p51 hydro,p51,Reservoir & Dam,790.006,790.006,1757992.447,,1757992.447,0.0,0.254,10845.363,141663276.945,15829.287,88736874.56,50.476
Generator,p51 hydrogen_ct_2050,p51,Hydrogen Combustion Turbine,1807.199,,1194985.898,,1194985.898,0.0,0.075,14636077.199,173421749.366,240539301.884,413960977.306,346.415
Generator,p51 nuclear_2050,p51,Nuclear,484.238,,2128777.647,,2128777.647,0.0,0.502,1964540.695,165756040.578,24203216.577,189959158.945,89.234
Generator,p51 onwind,p51,Onshore Wind,0.006,,11.948,,11.948,0.0,0.233,1.628,596.703,-154.25,325.77,27.346
Generator,p51 onwind existing,p51,Onshore Wind,0.0,0.0,,,,0.0,,349434.409,0.0,,,
Generator,p51 solar,p51,Solar,4784.922,,6899851.299,,6899851.299,0.0,0.165,211165.171,195542776.14,68979.989,195611718.676,28.35
